"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"1","Jaromir Jagr","BOS, DAL","R","45","2.6833333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","3","0","4","100.00","2","4","0","100.00"
"51","Tomas Kaberle","MTL","D","10","0.65","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"180","Cody McCormick","BUF","C","8","1.75","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","1","2","0.00","0","0","1","0.00"
"229","Ian White","DET","D","25","0.71666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","5","100.00","1","1","0","100.00"
"300","David Clarkson","N.J","R","48","1.0666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.04","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","2","-","0","2","0","-"
"344","Mikhail Grabovski","TOR","C","48","1.6833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","1","5","0.00","0","1","1","0.00"
"634","Nick Leddy","CHI","D","48","0.35","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","1","1","0.00","0","0","1","0.00"
"640","Ben Hanowski","CGY","R","5","0.73333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"642","Dmitry Orlov","WSH","D","5","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"674","Mats Zuccarello","NYR","R","15","0.15","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.14","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","0","0","1","-","0","0","0","-"
"695","Tyler Seguin","BOS","C","48","0.83333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"724","Nathan Beaulieu","MTL","D","6","0.65","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"726","Cameron Schilling","WSH","D","1","0.066666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"731","Alex Galchenyuk","MTL","C","48","1.3333333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"367","Bobby Ryan","ANA","R","46","3.5666666666667","3","1","75.00","3","1","75.00","3","0","100.00","0","0","-","0.09","0.02","81.59","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","1","2","0","8","100.00","1","2","0","100.00"
"424","Nick Foligno","CBJ","L","45","3.9333333333333","3","1","75.00","1","1","50.00","1","1","50.00","0","1","0.00","0.13","0.81","13.33","2","1","66.67","0","1","0.00","0","1","0.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","2","1","1","10","66.67","2","1","2","50.00"
"124","Dany Heatley","MIN","L","36","1.6666666666667","2","1","66.67","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","2","1","66.67","0","0","-","0","0","-","2","1","66.67","0","0","-","0","0","-","0","0","-","-","100.00","1.00","1","1","1","5","50.00","1","1","1","50.00"
"190","PA Parenteau","COL","R","48","1.7833333333333","2","1","66.67","1","1","50.00","1","1","50.00","0","1","0.00","0.02","0.78","2.33","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","1","0.00","1","0","100.00","0","0","-","0.00","0.00","0.000","0","0","1","8","0.00","0","0","1","0.00"
"295","Matt Moulson","NYI","L","47","2.4","2","1","66.67","2","0","100.00","2","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","7","100.00","1","0","0","100.00"
"669","Bobby Butler","N.J, NSH","R","34","0.65","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.04","0.08","34.47","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","0","0","2","-","0","0","1","0.00"
"4","Ray Whitney","DAL","L","32","2.7","3","2","60.00","2","1","66.67","1","1","50.00","0","0","-","0.09","0.07","57.34","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","2","0","9","-","2","3","0","100.00"
"451","Phil Kessel","TOR","R","48","1.5833333333333","3","2","60.00","1","1","50.00","1","1","50.00","0","0","-","0.02","0.07","22.45","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","1","1","0","4","100.00","1","1","0","100.00"
"2","Teemu Selanne","ANA","R","46","2.1166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.03","0.06","31.28","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","1","0","8","-","0","1","0","-"
"94","Chris Neil","OTT","R","48","1.0666666666667","1","1","50.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"100","Daniel Sedin","VAN","L","47","3.35","2","2","50.00","1","2","33.33","1","2","33.33","0","1","0.00","0.01","0.54","1.32","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","1","0.00","0.00","50.00","0.500","1","2","3","15","25.00","2","3","3","40.00"
"125","Marian Gaborik","CBJ, NYR","R","47","1.9666666666667","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.03","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","0","1","13","50.00","1","0","1","50.00"
"132","Brad Boyes","NYI","R","48","1.8333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.13","0.16","44.60","1","1","50.00","0","1","0.00","0","1","0.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","1","1","8","0.00","0","1","1","0.00"
"138","Kurtis Foster","PHI","D","23","2.8166666666667","2","2","50.00","1","2","33.33","0","2","0.00","0","0","-","0.15","0.14","51.45","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","0","9","-","0","0","0","-"
"194","Marc-Andre Bergeron","CAR, T.B","D","25","2.55","1","1","50.00","1","1","50.00","0","1","0.00","0","0","-","0.15","0.09","63.90","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","2","2","2","3","50.00","2","2","3","40.00"
"257","Brent Burns","S.J","D","30","0.56666666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0","0.02","6.10","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","1","0","-"
"321","David Booth","VAN","L","12","1.1","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.11","0.15","41.94","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"369","Benoit Pouliot","T.B","L","34","0.88333333333333","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"457","Andreas Nodl","CAR","R","8","2.45","3","3","50.00","3","3","50.00","2","1","66.67","0","0","-","0.24","0.44","34.78","1","2","33.33","1","2","33.33","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"528","Jake Muzzin","L.A","D","45","2.1","2","2","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.05","0.29","14.25","1","2","33.33","0","1","0.00","0","1","0.00","1","1","50.00","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","0","2","1","9","0.00","0","2","1","0.00"
"559","Jake Gardiner","TOR","D","12","2.7333333333333","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","-","-","1","1","2","7","33.33","1","2","2","33.33"
"671","Brandon Bollig","CHI","L","25","0.91666666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.13","0.06","69.98","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","1","1","0.00","0","0","2","0.00"
"699","Brendan Gallagher","MTL","R","44","1.7166666666667","2","2","50.00","2","2","50.00","1","1","50.00","0","0","-","0.11","0.17","38.26","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","3","100.00","1","0","0","100.00"
"735","Damien Brunner","DET","R","44","0.36666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.01","0.04","23.49","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","0","1","-","1","0","0","100.00"
"737","Chad Ruhwedel","BUF","D","7","1.15","1","1","50.00","1","0","100.00","0","0","-","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","2","1","0.00","0","0","2","0.00"
"184","Marek Zidlicky","N.J","D","48","10.35","5","6","45.45","4","3","57.14","4","3","57.14","0","0","-","0.09","0.26","24.94","1","5","16.67","1","1","50.00","0","0","-","0","4","0.00","0","0","-","4","1","80.00","0","0","-","0.00","100.00","1.000","1","3","2","19","33.33","2","3","6","25.00"
"399","Nathan Gerbe","BUF","C","42","5.55","4","5","44.44","3","3","50.00","2","3","40.00","1","0","100.00","0.31","0.38","44.91","2","3","40.00","1","1","50.00","0","0","-","1","2","33.33","0","0","-","2","1","66.67","1","0","100.00","50.00","100.00","1.500","0","1","1","10","0.00","0","4","1","0.00"
"160","Ales Hemsky","EDM","R","38","2.6333333333333","3","4","42.86","3","4","42.86","2","2","50.00","0","0","-","0.04","0.92","3.96","1","3","25.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","0","1","6","0.00","1","0","1","50.00"
"284","Brad Richardson","L.A","R","16","5.5166666666667","6","8","42.86","4","5","44.44","2","1","66.67","0","0","-","0.21","0.48","31.06","4","5","44.44","0","2","0.00","0","0","-","4","3","57.14","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","1","0","0","10","100.00","2","0","0","100.00"
"562","Jordan Eberle","EDM","C, R","48","10.083333333333","7","10","41.18","5","8","38.46","3","4","42.86","0","0","-","0.26","1.16","18.08","3","5","37.50","0","1","0.00","0","0","-","3","4","42.86","0","0","-","3","5","37.50","0","0","-","0.00","100.00","1.000","1","3","4","17","20.00","2","3","4","33.33"
"114","Radim Vrbata","PHX","R","34","11.166666666667","6","9","40.00","5","5","50.00","4","5","44.44","1","1","50.00","0.44","0.38","53.79","3","4","42.86","2","2","50.00","1","1","50.00","1","2","33.33","0","0","-","1","4","20.00","0","0","-","25.00","80.00","1.050","2","0","4","17","33.33","2","0","5","28.57"
"601","Matt Bartkowski","BOS","D","11","2.5833333333333","2","3","40.00","2","3","40.00","2","2","50.00","0","0","-","0.08","0.24","24.25","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","5","0.00","0","0","1","0.00"
"679","Alex Petrovic","FLA","D","6","4.1166666666667","2","3","40.00","2","1","66.67","2","1","66.67","1","1","50.00","0.46","0.08","84.54","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","0","1","0.00","0","0","-","50.00","0.00","0.500","0","0","0","7","-","0","0","0","-"
"680","Devante Smith-Pelly","ANA","R","7","1.3833333333333","2","3","40.00","1","3","25.00","1","2","33.33","0","1","0.00","0.15","0.2","42.17","1","1","50.00","1","1","50.00","0","1","0.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","50.00","0.500","0","1","0","2","-","0","1","0","-"
"712","Ryan Nugent-Hopkins","EDM","C","40","9.85","7","11","38.89","5","10","33.33","4","6","40.00","0","1","0.00","0.27","1.27","17.67","4","6","40.00","1","2","33.33","0","1","0.00","3","4","42.86","0","0","-","3","5","37.50","0","0","-","0.00","83.33","0.833","0","2","3","26","0.00","2","3","3","40.00"
"154","Jason Spezza","OTT","C","5","9.3666666666667","6","10","37.50","5","8","38.46","4","8","33.33","0","0","-","0.41","0.82","33.08","2","4","33.33","2","2","50.00","0","0","-","0","2","0.00","0","0","-","4","5","44.44","0","0","-","0.00","100.00","1.000","0","2","6","10","0.00","0","4","11","0.00"
"177","Aaron Johnson","BOS","D","10","9.5","7","12","36.84","7","8","46.67","6","4","60.00","0","1","0.00","0.7","0.71","49.67","5","5","50.00","2","1","66.67","0","1","0.00","3","4","42.86","0","0","-","1","6","14.29","0","0","-","0.00","75.00","0.750","0","0","1","14","0.00","0","0","1","0.00"
"647","Marcus Foligno","BUF","L","47","7.5833333333333","4","7","36.36","4","6","40.00","3","6","33.33","1","1","50.00","0.25","1.06","19.11","1","3","25.00","1","2","33.33","1","1","50.00","0","1","0.00","0","0","-","3","3","50.00","0","0","-","33.33","83.33","1.167","2","0","2","14","50.00","3","1","2","60.00"
"418","Peter Harrold","N.J","D","23","13.45","9","16","36.00","8","14","36.36","7","10","41.18","1","2","33.33","0.99","1.22","44.73","6","5","54.55","6","3","66.67","1","1","50.00","0","2","0.00","0","1","0.00","2","11","15.38","0","0","-","14.29","80.00","0.943","1","3","4","17","20.00","2","3","6","25.00"
"718","Dougie Hamilton","BOS","D","42","12.9","5","9","35.71","5","5","50.00","3","5","37.50","0","1","0.00","0.44","0.37","54.18","3","3","50.00","1","2","33.33","0","0","-","2","1","66.67","0","0","-","2","4","33.33","0","1","0.00","0.00","80.00","0.800","2","6","5","15","28.57","2","7","5","28.57"
"294","Shane O'Brien","COL","D","28","5.1833333333333","3","6","33.33","1","5","16.67","1","3","25.00","0","1","0.00","0.02","1.17","1.56","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","1","0.00","1","2","33.33","0","0","-","0.00","66.67","0.667","0","0","2","9","0.00","1","1","2","33.33"
"405","Nicolas Blanchard","CAR","L","9","2.0666666666667","1","2","33.33","0","1","0.00","0","1","0.00","0","1","0.00","0","0.11","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","-","0.00","0.00","1","0","1","4","50.00","1","0","1","50.00"
"516","TJ Brennan","BUF, FLA","D","29","4.3833333333333","3","6","33.33","3","4","42.86","2","4","33.33","0","2","0.00","0.25","0.94","21.29","3","5","37.50","0","1","0.00","0","1","0.00","3","4","42.86","0","1","0.00","0","1","0.00","0","0","-","0.00","50.00","0.500","0","1","0","10","-","0","1","1","0.00"
"595","Mark Barberio","T.B","D","2","0.58333333333333","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.19","0.00","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"600","Zach Redmond","WPG","D","8","11.316666666667","6","12","33.33","5","7","41.67","5","6","45.45","1","1","50.00","0.28","0.44","39.11","4","4","50.00","1","1","50.00","0","0","-","3","3","50.00","1","0","100.00","1","7","12.50","0","1","0.00","20.00","83.33","1.033","0","3","6","10","0.00","1","5","9","10.00"
"645","Richard Panik","T.B","R","25","0.66666666666667","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.19","0.00","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"651","David Savard","CBJ","D","4","2.85","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.2","0.18","53.03","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","1","2","3","0.00","0","1","2","0.00"
"690","Jeff Skinner","CAR","L","42","3.9666666666667","3","6","33.33","1","5","16.67","1","5","16.67","0","2","0.00","0","1.14","0.35","0","3","0.00","0","1","0.00","0","1","0.00","0","2","0.00","0","1","0.00","2","2","50.00","0","0","-","0.00","60.00","0.600","0","0","2","11","0.00","3","0","3","50.00"
"101","Henrik Sedin","VAN","C","48","7.95","4","9","30.77","3","8","27.27","3","4","42.86","1","1","50.00","0.29","1.04","21.55","1","5","16.67","0","4","0.00","0","0","-","1","1","50.00","0","0","-","1","2","33.33","0","1","0.00","33.33","75.00","1.083","1","2","14","23","6.67","3","3","16","15.79"
"481","Ben Lovejoy","ANA, PIT","D","35","27.566666666667","14","32","30.43","11","23","32.35","11","18","37.93","1","4","20.00","0.73","1.97","26.93","8","17","32.00","3","7","30.00","1","1","50.00","5","10","33.33","0","1","0.00","3","15","16.67","0","2","0.00","9.09","77.78","0.869","2","3","11","37","15.38","6","4","14","30.00"
"423","Brad Marchand","BOS","L","45","57.6","23","55","29.49","21","39","35.00","15","26","36.59","1","3","25.00","1.83","2.74","40.03","15","23","39.47","7","8","46.67","0","1","0.00","8","15","34.78","1","0","100.00","7","26","21.21","0","2","0.00","6.67","88.46","0.951","2","17","34","55","5.56","3","23","41","6.82"
"86","Brad Richards","NYR","C","46","5.8","2","5","28.57","1","4","20.00","1","2","33.33","0","1","0.00","0.12","0.2","36.94","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","1","0.00","1","2","33.33","0","0","-","0.00","50.00","0.500","3","1","6","17","33.33","3","1","6","33.33"
"693","Taylor Hall","EDM","L","45","3.3166666666667","2","5","28.57","0","5","0.00","0","4","0.00","0","1","0.00","0","0.41","0.00","2","4","33.33","0","1","0.00","0","0","-","2","3","40.00","0","0","-","0","1","0.00","0","1","0.00","-","75.00","0.75","1","0","1","9","50.00","1","0","2","33.33"
"625","Evander Kane","WPG","L","48","47.766666666667","23","59","28.05","20","43","31.75","15","30","33.33","0","3","0.00","1.71","4.54","27.37","16","33","32.65","9","16","36.00","0","1","0.00","7","17","29.17","0","1","0.00","5","25","16.67","0","1","0.00","0.00","90.00","0.900","2","8","11","59","15.38","3","12","14","17.65"
"356","Grant Clitsome","WPG","D","44","65.266666666667","27","71","27.55","23","54","29.87","19","43","30.65","0","9","0.00","1.79","4.25","29.60","16","37","30.19","9","10","47.37","0","1","0.00","7","27","20.59","0","3","0.00","8","32","20.00","0","5","0.00","0.00","79.07","0.791","2","4","13","73","13.33","2","11","21","8.70"
"308","Blake Wheeler","WPG","R","48","17.35","6","16","27.27","5","11","31.25","5","8","38.46","0","1","0.00","0.36","1.06","25.23","5","10","33.33","2","3","40.00","0","1","0.00","3","7","30.00","0","0","-","1","6","14.29","0","0","-","0.00","87.50","0.875","0","0","1","34","0.00","0","4","1","0.00"
"246","Milan Michalek","OTT","L","23","29.633333333333","13","36","26.53","11","27","28.95","10","19","34.48","1","0","100.00","0.82","2.6","23.96","6","18","25.00","5","7","41.67","0","0","-","1","11","8.33","1","0","100.00","7","18","28.00","0","0","-","10.00","100.00","1.100","1","2","10","39","9.09","2","4","14","12.50"
"359","Rene Bourque","MTL","R","27","13.65","6","17","26.09","5","11","31.25","5","7","41.67","0","1","0.00","0.64","1.15","35.80","3","8","27.27","2","5","28.57","0","1","0.00","1","3","25.00","0","0","-","1","6","14.29","0","0","-","0.00","85.71","0.857","1","4","3","25","25.00","1","6","4","20.00"
"134","Justin Williams","L.A","R","48","14.866666666667","7","20","25.93","5","15","25.00","2","7","22.22","0","1","0.00","0.36","1.15","23.91","5","12","29.41","1","5","16.67","0","0","-","4","7","36.36","0","0","-","2","6","25.00","0","1","0.00","0.00","85.71","0.857","1","3","1","26","50.00","2","5","1","66.67"
"464","Chris Summers","PHX","D","6","12.7","7","20","25.93","5","14","26.32","5","11","31.25","0","0","-","0.48","1.19","28.76","3","8","27.27","2","4","33.33","0","0","-","1","4","20.00","0","0","-","2","11","15.38","0","0","-","0.00","100.00","1.000","0","5","6","7","0.00","0","6","7","0.00"
"470","Ryan Carter","N.J","L","44","41.7","14","40","25.93","13","29","30.95","10","21","32.26","3","3","50.00","1.22","2.26","35.01","10","18","35.71","9","9","50.00","3","3","50.00","1","9","10.00","0","0","-","2","21","8.70","0","0","-","30.00","85.71","1.157","5","6","22","49","18.52","7","7","25","21.88"
"688","Emerson Etem","ANA","L","38","41.116666666667","20","58","25.64","19","40","32.20","12","28","30.00","3","5","37.50","1.72","4.24","28.86","12","29","29.27","6","13","31.58","2","2","50.00","6","16","27.27","0","1","0.00","6","28","17.65","1","2","33.33","25.00","82.14","1.071","0","8","6","60","0.00","3","9","8","27.27"
"49","Brett Clark","MIN","D","8","4.7","1","3","25.00","1","3","25.00","0","2","0.00","0","2","0.00","0.1","0.35","21.87","1","3","25.00","1","2","33.33","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","-","0.00","0.00","0","0","6","3","0.00","0","1","6","0.00"
"71","Tom Kostopoulos","N.J","R","15","3.6666666666667","1","3","25.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","3","25.00","0","0","-","0.00","-","0.00","0","1","0","6","-","0","1","0","-"
"334","Mike Lundin","OTT","D","11","9.9","5","15","25.00","5","14","26.32","4","12","25.00","0","0","-","0.48","1.44","25.11","4","8","33.33","3","5","37.50","0","0","-","1","3","25.00","0","0","-","1","6","14.29","0","0","-","0.00","100.00","1.000","0","1","3","11","0.00","1","1","3","25.00"
"389","Keith Yandle","PHX","D","48","4.75","1","3","25.00","1","1","50.00","1","0","100.00","0","0","-","0","0.13","1.05","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","-","0.00","0","1","5","8","0.00","0","1","5","0.00"
"400","Tom Wandell","DAL","C","18","6.4","2","6","25.00","2","5","28.57","2","5","28.57","0","0","-","0.17","0.33","34.14","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","1","4","20.00","0","0","-","0.00","100.00","1.000","0","1","2","12","0.00","1","1","2","33.33"
"482","Derek Smith","CGY","D","22","7.9","4","12","25.00","3","7","30.00","2","5","28.57","0","2","0.00","0.15","0.48","23.30","2","5","28.57","1","1","50.00","0","0","-","1","4","20.00","0","2","0.00","2","7","22.22","0","0","-","0.00","60.00","0.600","0","2","3","9","0.00","1","2","4","20.00"
"574","Marco Scandella","MIN","D","6","6.8166666666667","2","6","25.00","1","5","16.67","1","3","25.00","0","1","0.00","0.04","0.29","11.84","0","3","0.00","0","1","0.00","0","1","0.00","0","2","0.00","0","0","-","2","2","50.00","0","0","-","0.00","66.67","0.667","0","0","2","11","0.00","1","0","2","33.33"
"578","Brandon McMillan","ANA","L","6","5.6333333333333","3","9","25.00","3","8","27.27","1","7","12.50","0","1","0.00","0.23","0.64","25.92","1","5","16.67","0","2","0.00","0","0","-","1","3","25.00","0","1","0.00","2","4","33.33","0","0","-","0.00","85.71","0.857","2","0","0","8","100.00","2","0","0","100.00"
"638","John Moore","CBJ, NYR","D","30","10.983333333333","5","15","25.00","2","9","18.18","1","9","10.00","0","2","0.00","0.26","0.86","23.40","4","5","44.44","2","2","50.00","0","1","0.00","2","3","40.00","0","1","0.00","1","9","10.00","0","0","-","0.00","77.78","0.778","1","1","3","14","25.00","1","1","6","14.29"
"714","Jonathan Huberdeau","FLA","L","48","1.4","1","3","25.00","1","2","33.33","1","2","33.33","0","1","0.00","0.05","0.2","18.41","1","2","33.33","0","1","0.00","0","1","0.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","50.00","0.500","0","0","0","3","-","0","0","0","-"
"715","Adam Larsson","N.J","D","37","42.6","17","53","24.29","13","35","27.08","8","29","21.62","4","4","50.00","1.14","3.7","23.49","7","31","18.42","6","13","31.58","4","2","66.67","1","18","5.26","0","2","0.00","10","21","32.26","0","0","-","50.00","86.21","1.362","1","3","16","58","5.88","4","6","23","14.81"
"210","Alexander Semin","CAR","R","44","35.516666666667","15","47","24.19","14","36","28.00","11","28","28.21","1","3","25.00","0.82","3.69","18.15","7","22","24.14","1","8","11.11","0","1","0.00","6","14","30.00","1","1","50.00","6","24","20.00","0","1","0.00","9.09","89.29","0.984","0","2","17","45","0.00","0","3","23","0.00"
"375","Martin Hanzal","PHX","C","39","31.416666666667","13","41","24.07","10","27","27.03","9","18","33.33","1","5","16.67","0.86","2.65","24.53","5","17","22.73","4","13","23.53","1","3","25.00","1","4","20.00","0","1","0.00","4","21","16.00","0","1","0.00","11.11","72.22","0.833","3","1","11","41","21.43","4","2","11","26.67"
"456","Brian Strait","NYI","D","19","30.116666666667","12","38","24.00","10","32","23.81","9","25","26.47","0","0","-","1.01","2.55","28.48","7","20","25.93","4","9","30.77","0","0","-","3","11","21.43","0","0","-","5","15","25.00","0","0","-","0.00","100.00","1.000","0","6","16","22","0.00","1","9","17","5.56"
