"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"708","Brian Lee","OTT","D","6","2.7","6","1","85.71","5","1","83.33","5","1","83.33","1","1","50.00","0.85","0.16","83.83","5","1","83.33","5","1","83.33","1","1","50.00","0","0","-","0","0","-","1","0","100.00","0","0","-","20.00","0.00","0.200","1","1","1","4","50.00","2","2","1","66.67"
"707","Devin Setoguchi","S.J","R","44","1.25","3","1","75.00","2","1","66.67","2","0","100.00","0","0","-","0.23","0.08","73.99","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","1","0","0","100.00"
"718","Steve Downie","PHI","R","32","0.98333333333333","2","1","66.67","2","0","100.00","2","0","100.00","1","0","100.00","0.07","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","0","1","0.00","0","0","-","50.00","-","0.50","0","0","0","3","-","0","0","0","-"
"725","T.J. Hensick","COL","C","31","1.0333333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","1","0.00","0.35","0.05","86.89","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","1","1","3","0.00","0","1","1","0.00"
"187","Daniel Briere","PHI","C","79","5.0166666666667","3","2","60.00","3","1","75.00","3","1","75.00","1","0","100.00","0.05","0.13","27.52","2","2","50.00","0","1","0.00","0","0","-","2","1","66.67","0","0","-","1","0","100.00","1","0","100.00","33.33","100.00","1.333","2","3","3","13","40.00","2","3","5","28.57"
"574","Andrei Kostitsyn","MTL","L","78","4.8833333333333","6","4","60.00","5","3","62.50","5","2","71.43","0","1","0.00","0.27","0.19","58.78","5","2","71.43","2","1","66.67","0","1","0.00","3","1","75.00","0","0","-","1","2","33.33","0","0","-","0.00","50.00","0.500","1","1","1","6","50.00","2","2","1","66.67"
"17","Jeremy Roenick","S.J","C","69","2.8666666666667","2","2","50.00","1","2","33.33","0","2","0.00","0","0","-","0.03","0.08","27.78","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","2","33.33","0","0","-","-","100.00","1.00","0","1","0","7","-","0","3","0","-"
"89","Paul Kariya","STL","L","82","7.0166666666667","2","2","50.00","2","2","50.00","0","1","0.00","0","1","0.00","0.09","0.21","31.20","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","2","1","66.67","0","1","0.00","-","0.00","0.00","3","5","0","19","100.00","3","5","0","100.00"
"128","Wade Belak","FLA, TOR","R","47","0.98333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","0","-","1","0","1","50.00"
"145","Bates Battaglia","TOR","L","13","2.5","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.08","0.06","55.84","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"223","Sergei Samsonov","CAR, CHI","L","61","4.4333333333333","2","2","50.00","2","2","50.00","0","1","0.00","0","0","-","0.13","0.23","35.84","1","2","33.33","1","2","33.33","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","4","1","5","0.00","0","5","1","0.00"
"373","Raffi Torres","EDM","L","32","4.1666666666667","2","2","50.00","2","2","50.00","1","2","33.33","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","1","1","2","6","33.33","1","3","2","33.33"
"681","Kris Versteeg","CHI","R","13","1.0333333333333","1","1","50.00","1","1","50.00","1","1","50.00","1","0","100.00","0.18","0.03","85.87","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","1","0.00","0","0","-","100.00","100.00","2.000","0","1","0","3","-","0","3","0","-"
"722","Kris Russell","CBJ","D","67","8.0833333333333","5","5","50.00","5","5","50.00","2","4","33.33","0","0","-","0.3","0.53","35.88","4","2","66.67","0","2","0.00","0","0","-","4","0","100.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","2","1","16","0.00","2","2","2","50.00"
"727","Jared Boll","CBJ","R","75","1.6833333333333","1","1","50.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"767","David Perron","STL","L","62","1.7333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.18","0.05","77.29","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","1","0","0","100.00"
"723","Keith Yandle","PHX","D","43","4.2","3","4","42.86","3","3","50.00","3","3","50.00","0","0","-","0.05","0.15","27.12","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","4","1","6","0.00","0","5","1","0.00"
"507","Derek Meech","DET","D","32","4.7","2","3","40.00","2","3","40.00","0","3","0.00","0","0","-","0.03","0.25","9.69","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","2","0","9","-","0","2","0","-"
"569","Thomas Vanek","BUF","L","82","10.033333333333","2","3","40.00","2","2","50.00","1","2","33.33","0","1","0.00","0.13","0.1","58.43","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","3","25.00","0","1","0.00","0.00","50.00","0.500","1","1","4","13","20.00","1","3","6","14.29"
"648","Andrew Ladd","CAR, CHI","L","63","2.95","2","3","40.00","2","2","50.00","2","2","50.00","1","1","50.00","0.17","0.12","59.72","2","2","50.00","0","0","-","0","0","-","2","2","50.00","1","1","50.00","0","1","0.00","0","0","-","50.00","50.00","1.000","0","2","0","6","-","0","6","0","-"
"241","Joe Corvo","CAR, OTT","D","74","7.9333333333333","5","8","38.46","4","7","36.36","3","6","33.33","0","1","0.00","0.37","0.9","29.23","2","6","25.00","1","3","25.00","0","1","0.00","1","3","25.00","0","0","-","2","2","50.00","0","0","-","0.00","83.33","0.833","0","5","5","20","0.00","0","5","6","0.00"
"726","Cody Bass","OTT","C","21","5.5833333333333","5","8","38.46","4","5","44.44","4","4","50.00","2","1","66.67","0.78","0.62","55.74","4","4","50.00","4","2","66.67","2","1","66.67","0","2","0.00","0","0","-","1","4","20.00","0","0","-","50.00","75.00","1.250","0","2","3","6","0.00","0","4","6","0.00"
"390","Tomas Kopecky","DET","R","77","8.5333333333333","3","5","37.50","3","4","42.86","2","4","33.33","1","0","100.00","0.3","0.6","33.11","2","2","50.00","1","2","33.33","1","0","100.00","1","0","100.00","0","0","-","1","2","33.33","0","0","-","50.00","100.00","1.500","2","1","1","20","66.67","3","1","1","75.00"
"755","Phil Kessel","BOS","R","82","5.3666666666667","4","7","36.36","3","5","37.50","3","5","37.50","0","0","-","0.18","0.44","29.59","2","2","50.00","1","2","33.33","0","0","-","1","0","100.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","1","1","2","13","33.33","1","2","3","25.00"
"242","Adam Mair","BUF","C","72","15.233333333333","6","11","35.29","5","10","33.33","3","7","30.00","0","2","0.00","0.31","0.78","28.20","5","8","38.46","2","5","28.57","0","0","-","3","3","50.00","0","1","0.00","1","2","33.33","0","1","0.00","0.00","71.43","0.714","0","1","2","16","0.00","0","4","3","0.00"
"48","Keith Tkachuk","STL","L","79","6.0666666666667","1","2","33.33","1","1","50.00","1","1","50.00","1","0","100.00","0.21","0.04","83.70","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","100.00","100.00","2.000","1","6","3","10","25.00","2","8","5","28.57"
"91","Viktor Kozlov","WSH","C","81","8.5666666666667","2","4","33.33","1","3","25.00","1","3","25.00","0","1","0.00","0.08","0.3","21.80","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","1","0.00","0","2","0.00","0","0","-","0.00","66.67","0.667","1","4","1","15","50.00","1","6","1","50.00"
"96","Todd Bertuzzi","ANA","R","68","3.9166666666667","1","2","33.33","1","2","33.33","0","2","0.00","0","0","-","0","0.05","1.24","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","2","1","7","50.00","1","2","3","25.00"
"302","Mikael Samuelsson","DET","R","73","4.2333333333333","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.06","0.09","41.12","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","2","1","1","16","66.67","2","2","2","50.00"
"306","Tyler Arnason","COL","C","70","3.6333333333333","1","2","33.33","0","2","0.00","0","2","0.00","0","0","-","0","0.09","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","2","3","3","9","40.00","2","3","3","40.00"
"366","Steve Reinprecht","PHX","C","81","12.15","9","18","33.33","6","17","26.09","4","13","23.53","1","0","100.00","0.47","1.15","28.90","3","7","30.00","0","3","0.00","0","0","-","3","4","42.86","0","0","-","5","11","31.25","0","0","-","25.00","100.00","1.250","2","9","13","15","13.33","2","10","16","11.11"
"449","Chris Thorburn","ATL","R","73","2.4","1","2","33.33","0","2","0.00","0","2","0.00","0","0","-","0","0.16","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","3","2","2","0.00","0","4","3","0.00"
"615","Nigel Dawes","NYR","L","61","5.1666666666667","3","6","33.33","3","4","42.86","3","3","50.00","0","0","-","0.12","0.28","30.09","0","3","0.00","0","0","-","0","0","-","0","3","0.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","1","1","1","8","50.00","1","1","1","50.00"
"694","Rich Peverley","NSH","C","33","2.1","1","2","33.33","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","-","-","-","0","1","0","2","-","0","2","0","-"
"748","Kyle Okposo","NYI","R","9","4.0166666666667","4","8","33.33","4","7","36.36","4","5","44.44","1","1","50.00","0.2","0.71","21.74","3","5","37.50","1","3","25.00","0","1","0.00","2","2","50.00","1","0","100.00","1","3","25.00","0","0","-","25.00","80.00","1.050","0","0","1","8","0.00","0","0","1","0.00"
"238","Kristian Huselius","CGY","L","81","16.5","9","19","32.14","8","17","32.00","7","15","31.82","0","0","-","0.44","1.4","23.83","6","9","40.00","3","3","50.00","0","0","-","3","6","33.33","0","0","-","1","9","10.00","0","0","-","0.00","100.00","1.000","1","5","1","23","50.00","1","5","2","33.33"
"158","Daymond Langkow","CGY","C","80","20.283333333333","7","15","31.82","6","12","33.33","4","6","40.00","2","1","66.67","0.49","1.52","24.31","5","8","38.46","2","4","33.33","1","1","50.00","3","4","42.86","0","0","-","2","7","22.22","1","0","100.00","50.00","83.33","1.333","4","9","5","75","44.44","5","14","8","38.46"
"570","Milan Michalek","S.J","L","79","42.8","19","41","31.67","17","27","38.64","14","20","41.18","1","1","50.00","1.31","2.13","38.14","11","22","33.33","10","8","55.56","1","0","100.00","1","14","6.67","0","0","-","8","14","36.36","0","1","0.00","7.14","95.00","1.021","2","10","24","70","7.69","4","16","28","12.50"
"320","Daniel Sedin","VAN","L","82","25.15","10","22","31.25","10","16","38.46","7","12","36.84","0","3","0.00","0.51","1.91","20.94","6","10","37.50","1","2","33.33","0","1","0.00","5","8","38.46","0","2","0.00","1","12","7.69","0","0","-","0.00","75.00","0.750","2","6","14","44","12.50","2","11","17","10.53"
"744","Ville Koistinen","NSH","D","48","10.05","4","9","30.77","2","7","22.22","2","3","40.00","0","0","-","0.09","0.52","14.28","2","3","40.00","0","2","0.00","0","0","-","2","1","66.67","0","0","-","1","6","14.29","0","0","-","0.00","100.00","1.000","0","1","4","25","0.00","0","3","6","0.00"
"329","Martin Havlat","CHI","R","35","25.55","11","25","30.56","9","17","34.62","7","16","30.43","0","2","0.00","0.63","1.56","28.67","7","12","36.84","4","5","44.44","0","0","-","3","7","30.00","0","1","0.00","3","12","20.00","0","1","0.00","0.00","87.50","0.875","4","10","8","36","33.33","4","14","9","30.77"
"532","Sean Bergenheim","NYI","L","78","16.233333333333","7","16","30.43","4","11","26.67","3","9","25.00","0","3","0.00","0.15","0.94","14.04","1","6","14.29","0","3","0.00","0","1","0.00","1","3","25.00","0","0","-","5","10","33.33","0","2","0.00","0.00","66.67","0.667","0","2","7","23","0.00","1","5","7","12.50"
"374","Scott Hartnell","PHI","L","80","39.366666666667","21","49","30.00","15","29","34.09","14","18","43.75","2","1","66.67","1.71","2.95","36.63","11","16","40.74","7","9","43.75","2","1","66.67","4","7","36.36","0","0","-","10","25","28.57","0","0","-","14.29","94.44","1.087","5","7","13","53","27.78","5","15","16","23.81"
"534","Steve Eminger","WSH","D","20","6.7","3","7","30.00","3","6","33.33","2","5","28.57","0","0","-","0.16","0.51","24.24","2","3","40.00","0","1","0.00","0","0","-","2","2","50.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","2","0","1","10","66.67","2","1","1","66.67"
"431","Ales Hemsky","EDM","R","74","12.05","7","17","29.17","4","15","21.05","2","9","18.18","0","0","-","0.11","1.11","8.87","4","12","25.00","0","4","0.00","0","0","-","4","8","33.33","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","5","3","28","25.00","1","6","5","16.67"
"343","Mike Comrie","NYI","C","76","15.733333333333","8","20","28.57","7","10","41.18","6","6","50.00","0","0","-","0.52","0.64","44.95","5","8","38.46","3","2","60.00","0","0","-","2","6","25.00","0","0","-","3","10","23.08","0","0","-","0.00","100.00","1.000","1","3","4","48","20.00","1","5","6","14.29"
"412","Antti Miettinen","DAL","R","69","4.0666666666667","2","5","28.57","1","4","20.00","1","3","25.00","0","0","-","0.08","0.48","14.65","2","4","33.33","0","3","0.00","0","0","-","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","1","4","9","20.00","1","3","4","20.00"
"584","Marc-Antoine Pouliot","EDM","C","24","5.5666666666667","2","5","28.57","1","4","20.00","0","3","0.00","0","1","0.00","0.02","0.45","4.37","0","3","0.00","0","2","0.00","0","0","-","0","1","0.00","0","1","0.00","1","1","50.00","0","0","-","-","66.67","0.67","1","2","1","8","50.00","1","2","1","50.00"
"588","Corey Perry","ANA","R","70","9.25","2","5","28.57","1","5","16.67","0","3","0.00","0","1","0.00","0.17","0.4","29.95","1","3","25.00","1","1","50.00","0","1","0.00","0","2","0.00","0","0","-","1","2","33.33","0","0","-","-","66.67","0.67","4","2","1","22","80.00","6","2","5","54.55"
"698","Mike Blunden","CHI","R","1","2.7833333333333","2","5","28.57","2","3","40.00","2","3","40.00","0","0","-","0.27","0.24","52.29","2","2","50.00","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","0","-"
"371","Marian Gaborik","MIN","R","77","56.583333333333","25","63","28.41","21","49","30.00","16","38","29.63","1","6","14.29","1.98","3.78","34.43","13","25","34.21","7","9","43.75","1","3","25.00","6","16","27.27","0","2","0.00","10","35","22.22","0","1","0.00","6.25","84.21","0.905","7","8","12","96","36.84","8","14","16","33.33"
"340","Frantisek Kaberle","CAR","D","80","60.033333333333","30","76","28.30","23","55","29.49","19","37","33.93","0","8","0.00","1.48","5.3","21.85","15","36","29.41","5","19","20.83","0","6","0.00","10","17","37.04","0","1","0.00","13","33","28.26","0","1","0.00","0.00","78.38","0.784","2","9","20","90","9.09","8","10","26","23.53"
"474","Marek Zidlicky","NSH","D","79","32.216666666667","11","28","28.21","10","23","30.30","7","17","29.17","0","2","0.00","0.8","1.95","29.22","5","13","27.78","3","5","37.50","0","0","-","2","8","20.00","0","0","-","5","14","26.32","0","2","0.00","0.00","88.24","0.882","2","6","13","65","13.33","3","8","18","14.29"
"227","Patrick Marleau","S.J","C","78","14.983333333333","7","18","28.00","7","14","33.33","4","9","30.77","0","1","0.00","0.42","1.21","25.57","2","8","20.00","1","4","20.00","0","1","0.00","1","4","20.00","0","0","-","5","8","38.46","0","0","-","0.00","88.89","0.889","3","1","7","18","30.00","4","5","10","28.57"
"458","Aaron Johnson","NYI","D","30","16.9","7","18","28.00","6","12","33.33","6","9","40.00","0","3","0.00","0.1","1.37","6.94","0","7","0.00","0","4","0.00","0","3","0.00","0","3","0.00","0","0","-","4","11","26.67","0","0","-","0.00","66.67","0.667","0","0","4","28","0.00","4","2","7","36.36"
"106","Vinny Prospal","PHI, T.B","L","80","3.5666666666667","3","8","27.27","2","7","22.22","2","5","28.57","0","0","-","0.09","0.62","13.08","1","6","14.29","1","3","25.00","0","0","-","0","3","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","1","0","10","-","0","1","0","-"
"761","Cory Murphy","FLA","D","47","6.75","3","8","27.27","3","6","33.33","3","4","42.86","0","1","0.00","0.14","0.57","19.15","2","2","50.00","1","2","33.33","0","1","0.00","1","0","100.00","0","0","-","0","6","0.00","0","0","-","0.00","75.00","0.750","0","1","2","12","0.00","0","2","4","0.00"
"661","Mike Green","WSH","D","82","29.95","11","30","26.83","9","25","26.47","8","19","29.63","0","2","0.00","0.39","2.94","11.83","3","12","20.00","3","11","21.43","0","2","0.00","0","1","0.00","0","0","-","3","17","15.00","0","0","-","0.00","89.47","0.895","2","9","15","44","11.76","3","15","20","13.04"
"3","Patrice Brisebois","MTL","D","43","16.316666666667","8","22","26.67","6","16","27.27","4","9","30.77","0","0","-","0.61","1.09","35.64","7","7","50.00","5","1","83.33","0","0","-","2","6","25.00","0","0","-","1","14","6.67","0","0","-","0.00","100.00","1.000","3","7","4","28","42.86","5","8","6","45.45"
"98","Shean Donovan","OTT","R","82","23.716666666667","11","31","26.19","11","25","30.56","9","18","33.33","1","2","33.33","0.73","2.13","25.45","9","17","34.62","4","8","33.33","1","2","33.33","5","9","35.71","0","0","-","1","14","6.67","0","0","-","11.11","88.89","1.000","0","5","3","38","0.00","1","10","5","16.67"
"645","Alex Ovechkin","WSH","L","82","14.65","6","17","26.09","5","16","23.81","5","14","26.32","0","1","0.00","0.46","1.7","21.32","4","7","36.36","3","6","33.33","0","1","0.00","1","1","50.00","0","0","-","1","10","9.09","0","0","-","0.00","92.86","0.929","1","8","5","47","16.67","1","11","7","12.50"
"156","Wade Redden","OTT","D","80","138.71666666667","57","167","25.45","49","136","26.49","39","98","28.47","4","17","19.05","4.69","12.87","26.72","32","91","26.02","14","45","23.73","4","8","33.33","18","46","28.13","0","4","0.00","19","66","22.35","0","5","0.00","10.26","82.65","0.929","3","30","39","134","7.14","10","59","55","15.38"
"464","Christoph Schubert","OTT","D","82","177.78333333333","75","223","25.17","64","162","28.32","49","128","27.68","6","18","25.00","4.2","15.12","21.73","39","115","25.32","18","53","25.35","6","11","35.29","21","62","25.30","0","4","0.00","25","101","19.84","0","3","0.00","12.24","85.94","0.982","4","26","76","115","5.00","17","47","110","13.39"
"15","Luke Richardson","OTT","D","76","36.3","12","36","25.00","11","28","28.21","8","21","27.59","0","1","0.00","1.12","2.91","27.82","8","21","27.59","4","11","26.67","0","1","0.00","4","10","28.57","0","0","-","3","13","18.75","0","0","-","0.00","95.24","0.952","2","8","10","43","16.67","4","11","12","25.00"
"113","Alain Nasreddine","PIT","D","6","10.666666666667","4","12","25.00","3","8","27.27","2","4","33.33","0","0","-","0.15","0.46","24.76","2","4","33.33","0","0","-","0","0","-","2","4","33.33","0","0","-","1","6","14.29","0","0","-","0.00","100.00","1.000","0","3","1","13","0.00","1","4","1","50.00"
"162","Jarome Iginla","CGY","R","82","34.033333333333","9","27","25.00","8","24","25.00","5","17","22.73","2","5","28.57","0.68","2.73","19.98","5","16","23.81","2","8","20.00","1","4","20.00","3","8","27.27","0","1","0.00","4","10","28.57","1","0","100.00","40.00","70.59","1.106","6","9","13","99","31.58","7","18","19","26.92"
"245","Kyle Calder","L.A","L","65","3.6166666666667","1","3","25.00","0","3","0.00","0","2","0.00","0","0","-","0","0.22","0.00","0","3","0.00","0","2","0.00","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","1","0","0","5","100.00","2","0","1","66.67"
"304","Allan Rourke","EDM","D","13","4.4","3","9","25.00","3","7","30.00","3","5","37.50","0","1","0.00","0.1","0.6","14.45","1","5","16.67","1","2","33.33","0","0","-","0","3","0.00","0","0","-","1","3","25.00","0","1","0.00","0.00","80.00","0.800","0","0","3","8","0.00","1","0","3","25.00"
"513","Tim Conboy","CAR","D","19","4.1333333333333","3","9","25.00","3","8","27.27","3","5","37.50","0","2","0.00","0.16","0.59","21.30","2","4","33.33","0","2","0.00","0","1","0.00","2","2","50.00","0","1","0.00","0","5","0.00","0","0","-","0.00","60.00","0.600","0","1","0","6","-","1","1","3","25.00"
"515","Scottie Upshall","PHI","R","61","10.066666666667","3","9","25.00","3","4","42.86","3","4","42.86","0","0","-","0.22","0.34","39.02","1","3","25.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","2","3","14","25.00","3","3","3","50.00"
"525","Pierre-Marc Bouchard","MIN","C","81","7.4","2","6","25.00","1","5","16.67","1","4","20.00","0","1","0.00","0.04","1.49","2.34","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","1","0.00","2","1","66.67","0","0","-","0.00","75.00","0.750","0","0","0","12","-","0","2","0","-"
"554","Jonathan Ericsson","DET","D","8","8.4666666666667","4","12","25.00","3","11","21.43","2","9","18.18","0","1","0.00","0.18","0.74","19.41","1","6","14.29","1","2","33.33","0","0","-","0","4","0.00","0","1","0.00","2","6","25.00","0","0","-","0.00","88.89","0.889","0","3","2","12","0.00","0","3","3","0.00"
"706","Jack Skille","CHI","R","16","1.35","1","3","25.00","1","3","25.00","1","1","50.00","0","0","-","0","0.21","0.50","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","0","2","-","0","0","0","-"
"732","Anton Stralman","TOR","D","50","4.9833333333333","2","6","25.00","2","5","28.57","1","0","100.00","0","0","-","0.11","1.98","5.25","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0","3","0.00","0","0","-","0.00","-","0.00","0","0","3","11","0.00","0","0","3","0.00"
"375","Ron Hainsey","CBJ","D","78","121.83333333333","45","138","24.59","40","105","27.59","32","88","26.67","3","17","15.00","3.64","8.93","28.99","25","58","30.12","15","25","37.50","1","9","10.00","10","33","23.26","0","6","0.00","14","71","16.47","0","2","0.00","9.38","80.68","0.901","2","10","40","141","4.76","8","22","51","13.56"
"424","Jason Spezza","OTT","C","76","25.766666666667","9","28","24.32","8","20","28.57","6","17","26.09","0","2","0.00","0.58","1.47","28.20","6","14","30.00","3","2","60.00","0","0","-","3","12","20.00","0","2","0.00","3","13","18.75","0","0","-","0.00","88.24","0.882","4","12","12","53","25.00","5","16","15","25.00"
"695","Rick Rypien","VAN","C","22","21.9","7","22","24.14","7","12","36.84","6","10","37.50","1","0","100.00","0.39","0.68","36.53","3","7","30.00","2","2","50.00","1","0","100.00","1","5","16.67","0","0","-","3","10","23.08","0","0","-","16.67","100.00","1.167","1","7","7","25","12.50","2","8","7","22.22"
"756","Nicklas Backstrom","WSH","C","82","21.816666666667","7","22","24.14","6","16","27.27","6","13","31.58","0","1","0.00","0.42","1.21","25.60","4","6","40.00","4","3","57.14","0","1","0.00","0","3","0.00","0","0","-","1","14","6.67","0","0","-","0.00","92.31","0.923","0","10","6","39","0.00","0","11","10","0.00"
