"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"233","PA Parenteau","NYI","R","80","1.6666666666667","2","2","50.00","2","2","50.00","2","1","66.67","0","0","-","0.09","0.17","35.31","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","1","0","1","4","50.00","1","0","2","33.33"
"286","Nate Guenin","ANA","D","15","2.75","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","2","5","0.00","0","0","4","0.00"
"364","Evgeni Malkin","PIT","C","75","4.1833333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.06","0.12","31.65","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","3","2","21","60.00","3","3","2","60.00"
"517","Milan Lucic","BOS","L","81","2.0666666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.17","0.05","76.89","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","2","2","6","0.00","0","2","3","0.00"
"550","Benn Ferriero","S.J","R","35","0.53333333333333","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","1","1","2","0.00","0","1","1","0.00"
"623","Kevin Marshall","PHI","D","10","1.9166666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0.05","0.13","27.83","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","-","0.00","0.00","0","0","0","3","-","0","0","0","-"
"630","Matt Frattin","TOR","R","56","0.78333333333333","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0","0.04","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","-","-","2","0","1","0","66.67","2","0","2","50.00"
"688","Mark Olver","COL","C","24","2.6","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","2","0","4","-","0","2","0","-"
"715","Matt Duchene","COL","C","58","3.4833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.03","0.26","11.67","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","1","0","0","3","100.00","2","1","1","66.67"
"723","Calvin de Haan","NYI","D","1","1.7666666666667","3","3","50.00","1","2","33.33","1","2","33.33","0","0","-","0.02","0.25","7.24","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","1","1","0.00","0","0","2","0.00"
"746","Tomas Vincour","DAL","C","47","0.43333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.01","0.02","34.11","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","1","0","0","3","100.00","1","0","0","100.00"
"759","Mats Zuccarello","NYR","R","10","0.63333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.04","0.33","11.58","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","0","3","-","0","0","0","-"
"767","Brett Connolly","T.B","R","68","0.53333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.06","0.19","23.75","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"534","Derick Brassard","CBJ","C","74","9.1833333333333","7","8","46.67","6","5","54.55","5","4","55.56","0","1","0.00","0.4","0.31","56.21","5","4","55.56","0","0","-","0","0","-","5","4","55.56","0","0","-","2","3","40.00","0","1","0.00","0.00","75.00","0.750","2","1","20","12","9.09","3","2","20","13.04"
"32","Milan Hejduk","COL","R","81","6.0666666666667","2","3","40.00","2","3","40.00","2","2","50.00","0","1","0.00","0.04","0.41","8.19","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","50.00","0.500","2","6","1","10","66.67","3","8","3","50.00"
"157","Marian Gaborik","NYR","R","82","8.15","6","9","40.00","5","4","55.56","5","3","62.50","0","1","0.00","0.18","0.63","22.38","6","5","54.55","0","2","0.00","0","0","-","6","3","66.67","0","0","-","0","3","0.00","0","0","-","0.00","66.67","0.667","1","2","2","18","33.33","2","3","4","33.33"
"576","Nick Palmieri","MIN, N.J","R","38","1.55","2","3","40.00","2","2","50.00","2","1","66.67","0","0","-","0.09","0.26","26.29","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","0","5","-","0","0","0","-"
"464","Kris Russell","CBJ, STL","D","55","18.516666666667","11","17","39.29","9","14","39.13","7","7","50.00","1","1","50.00","0.84","1.17","41.86","7","12","36.84","3","4","42.86","1","0","100.00","4","8","33.33","0","1","0.00","4","5","44.44","0","0","-","14.29","85.71","1.000","4","3","6","18","40.00","6","4","8","42.86"
"704","Tim Erixon","NYR","D","18","4.9666666666667","3","5","37.50","3","4","42.86","3","4","42.86","0","0","-","0.18","0.18","48.93","2","1","66.67","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","0","7","-","1","0","0","100.00"
"713","John Tavares","NYI","C","82","7.85","6","10","37.50","6","9","40.00","5","6","45.45","0","0","-","0.33","0.73","31.02","3","5","37.50","2","1","66.67","0","0","-","1","4","20.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","3","6","24","14.29","2","4","9","18.18"
"570","Derek Smith","CGY","D","47","15.15","8","14","36.36","5","9","35.71","4","7","36.36","1","0","100.00","0.6","0.55","52.22","6","6","50.00","2","2","50.00","1","0","100.00","4","4","50.00","0","0","-","2","6","25.00","0","0","-","25.00","100.00","1.250","0","4","8","25","0.00","1","5","11","8.33"
"195","Tuomo Ruutu","CAR","L","72","5.1","2","4","33.33","1","3","25.00","0","1","0.00","0","0","-","0.05","0.2","18.71","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","2","1","66.67","0","0","-","-","100.00","1.00","0","3","1","13","0.00","1","3","1","50.00"
"300","Andrei Kostitsyn","MTL, NSH","L","72","1.5166666666667","2","4","33.33","0","4","0.00","0","1","0.00","0","0","-","0","0.2","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","2","3","40.00","0","0","-","-","100.00","1.00","0","0","1","4","0.00","1","0","1","50.00"
"304","Steve Bernier","N.J","R","32","1.6333333333333","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.07","0.35","16.84","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","2","0","2","100.00","1","2","0","100.00"
"322","B.J. Crombeen","STL","R","40","0.73333333333333","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.07","0.18","28.33","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","1","1","0.00","0","0","1","0.00"
"329","Alexandre Picard","PIT","D","17","3.85","2","4","33.33","2","4","33.33","1","3","25.00","0","0","-","0.09","0.61","13.45","1","3","25.00","0","3","0.00","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","2","7","0.00","0","1","3","0.00"
"456","Brendan Mikkelson","T.B","D","41","5.5666666666667","4","8","33.33","2","7","22.22","2","5","28.57","0","0","-","0.16","0.68","18.68","2","4","33.33","1","4","20.00","0","0","-","1","0","100.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","0","1","8","50.00","1","1","2","33.33"
"512","Kyle Okposo","NYI","R","79","7.6333333333333","5","10","33.33","3","8","27.27","3","3","50.00","0","1","0.00","0.07","0.63","9.75","1","6","14.29","0","1","0.00","0","0","-","1","5","16.67","0","1","0.00","2","4","33.33","0","0","-","0.00","66.67","0.667","0","2","2","16","0.00","1","2","4","20.00"
"775","Chay Genoway","MIN","D","1","0.68333333333333","1","2","33.33","1","2","33.33","0","2","0.00","0","0","-","0.01","0.17","7.27","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"497","David Desharnais","MTL","C","81","37.166666666667","13","28","31.71","10","20","33.33","7","16","30.43","0","0","-","0.41","2.12","16.04","5","15","25.00","3","8","27.27","0","0","-","2","7","22.22","0","0","-","4","10","28.57","0","0","-","0.00","100.00","1.000","3","9","19","71","13.64","9","10","22","29.03"
"349","Dustin Byfuglien","WPG","D","66","29.033333333333","15","33","31.25","13","27","32.50","10","17","37.04","1","1","50.00","0.63","2.76","18.67","6","14","30.00","3","7","30.00","1","1","50.00","3","7","30.00","0","0","-","8","16","33.33","0","0","-","10.00","94.12","1.041","3","4","13","41","18.75","4","9","14","22.22"
"172","Kurtis Foster","ANA, MIN, N.J","D","51","8.9333333333333","4","9","30.77","2","6","25.00","2","5","28.57","0","1","0.00","0.11","0.68","13.92","2","3","40.00","0","1","0.00","0","1","0.00","2","2","50.00","0","0","-","2","6","25.00","0","0","-","0.00","80.00","0.800","0","3","3","17","0.00","2","5","4","33.33"
"236","Marc-Andre Bergeron","T.B","D","43","5.3666666666667","4","9","30.77","3","7","30.00","2","7","22.22","0","1","0.00","0.41","0.39","51.11","3","3","50.00","1","1","50.00","0","1","0.00","2","2","50.00","0","0","-","1","6","14.29","0","0","-","0.00","85.71","0.857","1","2","3","15","25.00","2","4","5","28.57"
"612","Dustin Jeffrey","PIT","L","26","15.833333333333","6","14","30.00","5","9","35.71","4","7","36.36","1","1","50.00","0.44","0.47","48.14","3","3","50.00","1","1","50.00","1","0","100.00","2","2","50.00","0","0","-","3","9","25.00","0","1","0.00","25.00","85.71","1.107","0","4","12","13","0.00","0","5","13","0.00"
"763","Jeff Skinner","CAR","L","64","16.133333333333","9","21","30.00","7","14","33.33","7","7","50.00","0","1","0.00","0.56","2.05","21.44","6","14","30.00","5","9","35.71","0","0","-","1","5","16.67","0","0","-","2","5","28.57","0","1","0.00","0.00","85.71","0.857","1","5","1","31","50.00","4","7","2","66.67"
"190","Ilya Kovalchuk","N.J","R","77","90.75","41","96","29.93","35","76","31.53","27","58","31.76","5","4","55.56","3.81","6.82","35.82","26","48","35.14","15","23","39.47","4","3","57.14","11","25","30.56","0","0","-","11","44","20.00","0","1","0.00","18.52","93.10","1.116","9","11","13","116","40.91","12","18","21","36.36"
"112","Alexei Ponikarovsky","CAR, N.J","L","82","20.9","11","26","29.73","9","21","30.00","8","14","36.36","0","2","0.00","0.85","1.63","34.27","7","10","41.18","3","4","42.86","0","0","-","4","6","40.00","0","0","-","4","13","23.53","0","2","0.00","0.00","85.71","0.857","3","5","12","32","20.00","4","9","12","25.00"
"470","Marc-Andre Gragnani","BUF, VAN","D","58","8.9166666666667","4","10","28.57","3","10","23.08","3","9","25.00","1","0","100.00","0.21","0.76","21.92","2","3","40.00","1","2","33.33","1","0","100.00","1","1","50.00","0","0","-","2","7","22.22","0","0","-","33.33","100.00","1.333","1","0","2","20","33.33","2","3","2","50.00"
"540","Brian Strait","PIT","D","9","3.5833333333333","2","5","28.57","2","3","40.00","1","2","33.33","0","0","-","0.03","0.19","13.86","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","1","2","1","3","50.00","1","2","3","25.00"
"676","Evgeny Grachev","STL","C","26","6.4","2","5","28.57","2","3","40.00","2","3","40.00","0","0","-","0.37","0.21","63.93","2","2","50.00","1","0","100.00","0","0","-","1","2","33.33","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","2","2","6","0.00","1","2","3","25.00"
"683","Dale Weise","VAN","R","68","3.1333333333333","2","5","28.57","1","5","16.67","1","4","20.00","0","0","-","0","0.67","0.09","0","4","0.00","0","2","0.00","0","0","-","0","2","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","7","0.00","0","1","1","0.00"
"442","Jack Skille","FLA","R","46","16.5","8","22","26.67","8","19","29.63","7","14","33.33","1","2","33.33","0.75","1.98","27.56","5","9","35.71","3","7","30.00","1","1","50.00","2","2","50.00","0","1","0.00","2","12","14.29","0","0","-","14.29","85.71","1.000","1","0","0","29","100.00","1","1","0","100.00"
"656","Erik Karlsson","OTT","D","81","48.233333333333","18","51","26.09","15","42","26.32","11","33","25.00","0","5","0.00","1.08","3.71","22.54","13","27","32.50","6","13","31.58","0","5","0.00","7","14","33.33","0","0","-","4","23","14.81","0","0","-","0.00","84.85","0.848","2","13","11","69","15.38","4","16","17","19.05"
"626","Carl Hagelin","NYR","L","64","27.216666666667","13","37","26.00","13","27","32.50","12","20","37.50","3","1","75.00","1.04","2.73","27.59","9","20","31.03","5","9","35.71","2","1","66.67","4","11","26.67","0","0","-","2","14","12.50","1","0","100.00","25.00","95.00","1.200","1","3","5","38","16.67","2","4","7","22.22"
"675","Marc-Andre Bourdon","PHI","D","45","23.283333333333","8","23","25.81","8","16","33.33","4","7","36.36","1","1","50.00","0.73","1.3","36.00","5","9","35.71","3","2","60.00","1","1","50.00","2","7","22.22","0","0","-","2","13","13.33","0","0","-","25.00","85.71","1.107","1","4","5","34","16.67","1","6","10","9.09"
"3","Teemu Selanne","ANA","R","82","4.6","1","3","25.00","1","3","25.00","0","1","0.00","0","1","0.00","0.02","0.6","2.50","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","3","0.00","0","1","0.00","-","0.00","0.00","1","3","3","7","25.00","1","3","4","20.00"
"41","Jarome Iginla","CGY","R","82","2.3666666666667","1","3","25.00","1","2","33.33","0","2","0.00","0","0","-","0.06","0.17","26.85","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","1","0","1","12","50.00","1","0","0","100.00"
"218","Jordin Tootoo","NSH","R","77","6.5166666666667","2","6","25.00","2","5","28.57","1","3","25.00","0","0","-","0.17","0.38","30.34","2","3","40.00","0","1","0.00","0","0","-","2","2","50.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","1","0","18","-","1","1","0","100.00"
"295","Thomas Vanek","BUF","L","78","22.233333333333","9","27","25.00","7","23","23.33","6","15","28.57","0","1","0.00","0.28","2.25","11.04","5","9","35.71","2","5","28.57","0","0","-","3","4","42.86","0","0","-","2","16","11.11","0","1","0.00","0.00","93.33","0.933","2","2","2","33","50.00","4","3","4","50.00"
"467","Cody Franson","TOR","D","57","2.6333333333333","2","6","25.00","1","5","16.67","1","4","20.00","0","2","0.00","0.04","0.41","8.68","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","1","4","20.00","0","1","0.00","0.00","50.00","0.500","0","1","3","10","0.00","1","1","3","25.00"
"536","Phil Kessel","TOR","R","82","6.4666666666667","2","6","25.00","1","3","25.00","1","2","33.33","0","0","-","0.06","0.13","33.63","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","2","2","7","23","22.22","3","2","7","30.00"
"554","Mathieu Perreault","WSH","C","64","1.3166666666667","1","3","25.00","1","3","25.00","1","1","50.00","0","0","-","0.02","0.17","9.51","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","2","6","0.00","0","0","2","0.00"
"591","Zach Hamill","BOS","C","16","5.5333333333333","1","3","25.00","1","3","25.00","0","3","0.00","0","0","-","0","0.1","0.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","3","0.00","0","0","-","-","100.00","1.00","0","4","2","4","0.00","0","5","2","0.00"
"598","Carson McMillan","MIN","R","11","3.1333333333333","2","6","25.00","2","6","25.00","1","5","16.67","0","1","0.00","0.13","0.81","13.58","0","5","0.00","0","4","0.00","0","1","0.00","0","1","0.00","0","0","-","2","1","66.67","0","0","-","0.00","80.00","0.800","0","0","0","5","-","0","0","0","-"
"599","Brendan Smith","DET","D","14","0.95","1","3","25.00","1","3","25.00","0","3","0.00","0","1","0.00","0.03","0.43","5.52","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","66.67","0.67","0","0","0","1","-","0","0","0","-"
"611","Drayson Bowman","CAR","L","37","3.4","1","3","25.00","0","3","0.00","0","1","0.00","0","0","-","0","0.2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","1","6","0.00","0","1","1","0.00"
"625","Alec Martinez","L.A","D","51","6.2","2","6","25.00","2","5","28.57","2","4","33.33","2","0","100.00","0.26","0.3","46.59","2","1","66.67","1","1","50.00","1","0","100.00","1","0","100.00","1","0","100.00","0","5","0.00","0","0","-","100.00","100.00","2.000","1","0","4","9","20.00","1","0","4","20.00"
"667","Aaron Ness","NYI","D","9","2.4333333333333","1","3","25.00","1","3","25.00","1","3","25.00","0","1","0.00","0.04","0.35","9.39","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","1","50.00","0","1","0.00","0.00","66.67","0.667","0","1","0","5","-","0","1","2","0.00"
"682","David Ullstrom","NYI","L","29","2.0166666666667","1","3","25.00","1","2","33.33","1","2","33.33","0","1","0.00","0.04","0.17","20.77","1","2","33.33","0","1","0.00","0","1","0.00","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0.00","50.00","0.500","2","0","0","1","100.00","2","0","0","100.00"
"684","TJ Brodie","CGY","D","54","3.1666666666667","1","3","25.00","1","3","25.00","0","1","0.00","0","1","0.00","0.07","0.32","17.24","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","1","0.00","-","0.00","0.00","0","0","0","7","-","0","0","1","0.00"
"717","Brayden Schenn","PHI","C","54","5.5166666666667","2","6","25.00","0","5","0.00","0","5","0.00","0","2","0.00","0","0.38","0.00","0","4","0.00","0","1","0.00","0","1","0.00","0","3","0.00","0","1","0.00","2","1","66.67","0","0","-","-","60.00","0.60","2","1","2","9","50.00","2","3","2","50.00"
"722","Ryan Ellis","NSH","D","32","2.6666666666667","1","3","25.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0.16","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","3","25.00","0","1","0.00","-","66.67","0.67","0","0","0","9","-","0","0","0","-"
"735","Brandon Pirri","CHI","R","5","0.98333333333333","1","3","25.00","1","3","25.00","0","3","0.00","0","1","0.00","0.03","0.23","11.31","1","2","33.33","0","1","0.00","0","1","0.00","1","1","50.00","0","0","-","0","1","0.00","0","0","-","-","66.67","0.67","0","0","1","2","0.00","0","0","1","0.00"
"82","Joe Corvo","BOS","D","75","24.716666666667","11","34","24.44","10","24","29.41","10","15","40.00","0","0","-","0.62","1.74","26.18","7","17","29.17","3","5","37.50","0","0","-","4","12","25.00","0","0","-","4","16","20.00","0","0","-","0.00","100.00","1.000","1","9","6","29","14.29","1","11","6","14.29"
"346","Dylan Reese","NYI","D","28","20.466666666667","8","25","24.24","5","18","21.74","5","15","25.00","0","1","0.00","0.43","1.71","20.01","5","11","31.25","2","7","22.22","0","0","-","3","4","42.86","0","1","0.00","2","13","13.33","0","0","-","0.00","93.33","0.933","1","4","8","22","11.11","2","7","10","16.67"
"696","Stu Bickel","NYR","D","51","15.116666666667","6","19","24.00","6","11","35.29","5","9","35.71","1","1","50.00","0.63","1.27","32.98","5","8","38.46","3","2","60.00","1","0","100.00","2","6","25.00","0","1","0.00","0","10","0.00","0","0","-","20.00","88.89","1.089","0","3","3","15","0.00","0","3","4","0.00"
