"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"57","Jarome Iginla","CGY","R","82","7.25","3","4","42.86","2","3","40.00","1","3","25.00","0","0","-","0.01","0.29","3.27","0","4","0.00","0","0","-","0","0","-","0","4","0.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","2","4","2","22","50.00","2","6","3","40.00"
"671","Matt Halischuk","NSH","R","27","4.95","4","6","40.00","4","6","40.00","4","4","50.00","0","0","-","0.4","0.48","45.59","3","2","60.00","2","2","50.00","0","0","-","1","0","100.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","0","0","2","10","0.00","0","1","2","0.00"
"693","Wayne Simmonds","L.A","R","80","6.6666666666667","4","6","40.00","4","4","50.00","3","3","50.00","0","0","-","0.28","0.27","50.64","3","5","37.50","0","0","-","0","0","-","3","5","37.50","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","1","16","0.00","0","2","1","0.00"
"611","Phil Kessel","TOR","R","82","9.95","7","11","38.89","5","9","35.71","3","9","25.00","1","0","100.00","0.4","0.57","41.49","4","4","50.00","2","1","66.67","0","0","-","2","3","40.00","1","0","100.00","2","6","25.00","0","0","-","33.33","100.00","1.333","4","2","5","29","44.44","4","2","7","36.36"
"756","John Tavares","NYI","C","79","13.9","7","11","38.89","6","9","40.00","6","6","50.00","0","2","0.00","0.25","0.69","26.32","2","7","22.22","1","4","20.00","0","0","-","1","3","25.00","0","1","0.00","5","3","62.50","0","1","0.00","0.00","66.67","0.667","0","5","10","43","0.00","1","7","11","8.33"
"218","Kurtis Foster","EDM","D","74","11.633333333333","8","14","36.36","7","12","36.84","4","11","26.67","0","2","0.00","0.29","1.13","20.47","4","7","36.36","0","5","0.00","0","2","0.00","4","2","66.67","0","0","-","4","6","40.00","0","0","-","0.00","81.82","0.818","3","6","9","20","25.00","6","6","9","40.00"
"734","Marco Scandella","MIN","D","20","13.883333333333","10","19","34.48","9","15","37.50","7","11","38.89","2","1","66.67","0.99","1.38","41.78","6","11","35.29","4","5","44.44","2","0","100.00","2","6","25.00","0","1","0.00","3","8","27.27","0","0","-","28.57","90.91","1.195","1","3","9","12","10.00","1","3","15","6.25"
"204","Scott Hartnell","PHI","L","82","4.9","1","2","33.33","1","2","33.33","1","2","33.33","1","0","100.00","0.11","0.07","62.94","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","2","0.00","0","0","-","100.00","100.00","2.000","2","4","1","28","66.67","2","4","2","50.00"
"269","Richard Petiot","EDM","D","2","1.7833333333333","1","2","33.33","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"353","Nikolay Zherdev","PHI","R","56","0.81666666666667","1","2","33.33","1","2","33.33","1","0","100.00","0","0","-","0.02","0.18","8.92","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"389","Jean-Francois Jacques","EDM","L","51","2.9666666666667","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.07","0.03","69.29","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","1","1","6","50.00","1","1","1","50.00"
"420","Dustin Byfuglien","ATL","D","81","8.0166666666667","4","8","33.33","4","6","40.00","4","3","57.14","0","0","-","0.32","0.49","39.37","2","3","40.00","2","1","66.67","0","0","-","0","2","0.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","1","6","19","14.29","3","1","8","27.27"
"489","Mike Vernace","T.B","D","10","2.6166666666667","2","4","33.33","2","2","50.00","2","2","50.00","0","0","-","0.24","0.13","64.60","2","1","66.67","2","0","100.00","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","1","0","5","-","0","1","0","-"
"547","Oskars Bartulis","PHI","D","13","1.8","1","2","33.33","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","2","2","0.00","0","0","2","0.00"
"553","Ray Macias","COL","D","2","1.5666666666667","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.06","0.09","38.92","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","1","-","0","0","0","-"
"562","Andrey Zubarev","ATL","D","4","7.5","4","8","33.33","3","5","37.50","1","3","25.00","0","2","0.00","0.26","0.24","51.79","1","3","25.00","0","1","0.00","0","1","0.00","1","2","33.33","0","0","-","3","4","42.86","0","1","0.00","0.00","33.33","0.333","0","1","0","9","-","2","3","1","66.67"
"577","Chris Conner","PIT","R","60","1.3166666666667","1","2","33.33","1","2","33.33","1","1","50.00","0","1","0.00","0.02","0.33","4.92","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","1","0.00","1","0","100.00","0","0","-","0.00","0.00","0.000","1","0","0","2","100.00","1","0","0","100.00"
"596","Jiri Tlusty","CAR","L","57","3.6666666666667","2","4","33.33","2","3","40.00","1","1","50.00","0","0","-","0.25","0.24","50.93","2","2","50.00","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","1","0","4","-","0","1","1","0.00"
"608","Viktor Stalberg","CHI","L","77","1.1333333333333","1","2","33.33","0","2","0.00","0","2","0.00","0","0","-","0","0.34","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","0","1","0","0.00","0","0","1","0.00"
"609","Derick Brassard","CBJ","C","74","5.8333333333333","3","6","33.33","3","5","37.50","3","4","42.86","0","1","0.00","0.17","1.11","13.21","2","3","40.00","2","1","66.67","0","0","-","0","2","0.00","0","1","0.00","1","3","25.00","0","0","-","0.00","75.00","0.750","1","0","0","26","100.00","4","0","1","80.00"
"612","Korbinian Holzer","TOR","D","2","1.1333333333333","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0.03","0.09","25.97","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","1","3","0.00","1","0","1","50.00"
"639","Sean Collins","WSH","D","4","2.4","1","2","33.33","1","2","33.33","1","1","50.00","0","1","0.00","0.05","0.29","14.85","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0.00","0.00","0.000","0","0","1","4","0.00","0","0","1","0.00"
"646","Teddy Purcell","T.B","L","81","1.8333333333333","2","4","33.33","2","3","40.00","2","3","40.00","0","0","-","0.24","0.28","45.72","2","2","50.00","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"724","Tyler Ennis","BUF","C, L","82","3.2333333333333","2","4","33.33","2","2","50.00","2","1","66.67","0","0","-","0.19","0.2","48.35","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","1","6","0.00","0","0","2","0.00"
"758","Matt Duchene","COL","C","80","6.0833333333333","2","4","33.33","2","1","66.67","2","1","66.67","0","1","0.00","0.05","0.14","27.30","1","2","33.33","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","1","2","33.33","0","0","-","0.00","0.00","0.000","1","5","5","14","16.67","1","6","5","16.67"
"779","Jeff Skinner","CAR","L","82","2.3166666666667","2","4","33.33","0","4","0.00","0","4","0.00","0","1","0.00","0","0.37","0.00","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","1","0.00","0","0","-","0","0","-","-","75.00","0.75","0","2","1","6","0.00","0","2","1","0.00"
"348","Chris Kunitz","PIT","L","66","35.35","16","34","32.00","11","28","28.21","10","21","32.26","2","3","40.00","0.7","1.88","27.18","9","14","39.13","3","6","33.33","2","1","66.67","6","8","42.86","0","1","0.00","5","17","22.73","0","1","0.00","20.00","85.71","1.057","5","10","8","59","38.46","7","13","9","43.75"
"623","Matthew Corrente","N.J","D","22","7.5833333333333","5","11","31.25","3","11","21.43","2","9","18.18","0","1","0.00","0.13","1.4","8.31","3","8","27.27","0","3","0.00","0","0","-","3","5","37.50","0","0","-","2","3","40.00","0","1","0.00","0.00","88.89","0.889","0","1","2","10","0.00","0","1","3","0.00"
"307","Alexander Semin","WSH","R","65","60.95","33","76","30.28","28","56","33.33","19","40","32.20","2","4","33.33","2","5.25","27.62","14","47","22.95","9","14","39.13","1","3","25.00","5","33","13.16","1","1","50.00","13","28","31.71","0","0","-","10.53","90.00","1.005","3","5","2","102","60.00","6","11","6","50.00"
"23","Jason Arnott","N.J, WSH","C","73","8.8166666666667","3","7","30.00","2","4","33.33","1","2","33.33","0","1","0.00","0.05","0.32","13.29","0","6","0.00","0","1","0.00","0","1","0.00","0","5","0.00","0","0","-","3","0","100.00","0","0","-","0.00","50.00","0.500","0","1","2","15","0.00","1","2","4","20.00"
"540","Kris Russell","CBJ","D","73","27.45","13","31","29.55","12","27","30.77","9","21","30.00","1","2","33.33","0.95","2.41","28.27","7","14","33.33","3","10","23.08","1","2","33.33","4","4","50.00","0","0","-","4","13","23.53","0","0","-","11.11","90.48","1.016","2","4","11","33","15.38","3","5","15","16.67"
"71","Daniel Briere","PHI","C","77","5.4333333333333","2","5","28.57","1","4","20.00","1","4","20.00","0","1","0.00","0.02","0.92","1.99","2","2","50.00","1","1","50.00","0","1","0.00","1","1","50.00","0","0","-","0","3","0.00","0","0","-","0.00","75.00","0.750","2","4","1","27","66.67","4","4","3","57.14"
"406","Lee Stempniak","PHX","R","82","2.6","2","5","28.57","2","5","28.57","2","3","40.00","0","1","0.00","0.06","0.24","19.19","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","1","4","20.00","0","1","0.00","0.00","66.67","0.667","0","0","2","6","0.00","1","0","3","25.00"
"435","Brett Lebda","TOR","D","41","4.6833333333333","2","5","28.57","1","4","20.00","0","2","0.00","0","1","0.00","0.1","0.36","22.72","2","5","28.57","0","0","-","0","0","-","2","5","28.57","0","1","0.00","0","0","-","0","0","-","-","50.00","0.50","0","2","3","7","0.00","1","3","5","16.67"
"468","Johan Franzen","DET","R","76","4.6333333333333","2","5","28.57","2","4","33.33","0","2","0.00","0","1","0.00","0.13","0.41","24.44","1","3","25.00","0","1","0.00","0","0","-","1","2","33.33","0","0","-","1","2","33.33","0","1","0.00","-","50.00","0.50","1","5","2","11","33.33","1","6","2","33.33"
"594","Ryan White","MTL","C","27","3.3833333333333","2","5","28.57","2","4","33.33","1","2","33.33","0","1","0.00","0.18","0.48","27.50","2","2","50.00","2","1","66.67","0","1","0.00","0","1","0.00","0","0","-","0","3","0.00","0","0","-","0.00","50.00","0.500","0","0","1","8","0.00","0","1","1","0.00"
"687","Jakub Voracek","CBJ","R","80","2.8333333333333","2","5","28.57","1","4","20.00","1","4","20.00","0","2","0.00","0.03","1.02","3.21","2","5","28.57","1","4","20.00","0","1","0.00","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0.00","50.00","0.500","1","0","1","9","50.00","2","0","2","50.00"
"360","Jeff Carter","PHI","C","80","52.45","20","51","28.17","17","38","30.91","13","25","34.21","0","3","0.00","1.1","4.07","21.27","9","24","27.27","5","13","27.78","0","3","0.00","4","11","26.67","0","0","-","9","24","27.27","0","0","-","0.00","88.00","0.880","4","14","23","61","14.81","7","18","29","19.44"
"157","Pavel Datsyuk","DET","C","56","37.316666666667","16","41","28.07","14","32","30.43","12","24","33.33","1","4","20.00","2.08","2.52","45.21","11","14","44.00","7","6","53.85","1","1","50.00","4","8","33.33","0","1","0.00","3","24","11.11","0","2","0.00","8.33","83.33","0.917","2","11","56","39","3.45","2","13","62","3.13"
"444","Drew Stafford","BUF","R","62","21.833333333333","12","31","27.91","10","23","30.30","6","19","24.00","0","2","0.00","0.41","1.79","18.67","4","13","23.53","1","6","14.29","0","1","0.00","3","7","30.00","0","0","-","5","17","22.73","0","1","0.00","0.00","89.47","0.895","2","3","8","33","20.00","7","5","12","36.84"
"496","Kyle Wilson","CBJ","C","32","24.6","10","26","27.78","7","22","24.14","6","14","30.00","0","1","0.00","0.54","1.85","22.57","6","15","28.57","2","7","22.22","0","0","-","4","8","33.33","0","1","0.00","3","10","23.08","0","0","-","0.00","92.86","0.929","2","6","7","26","22.22","2","9","8","20.00"
"432","Darryl Boyce","TOR","C","46","16.516666666667","8","21","27.59","6","17","26.09","4","12","25.00","0","1","0.00","0.17","0.81","17.72","2","5","28.57","0","0","-","0","0","-","2","5","28.57","0","0","-","3","14","17.65","0","1","0.00","0.00","91.67","0.917","5","3","3","26","62.50","5","5","4","55.56"
"132","Simon Gagne","T.B","L","63","13.483333333333","6","16","27.27","5","14","26.32","4","11","26.67","0","1","0.00","0.28","0.87","24.43","2","5","28.57","1","2","33.33","0","0","-","1","3","25.00","0","0","-","3","10","23.08","0","1","0.00","0.00","90.91","0.909","1","3","9","28","10.00","4","4","12","25.00"
"165","Brian Rafalski","DET","D","63","15.083333333333","7","19","26.92","6","14","30.00","3","9","25.00","1","1","50.00","0.36","1.2","23.32","6","4","60.00","1","3","25.00","1","0","100.00","5","1","83.33","0","0","-","0","14","0.00","0","1","0.00","33.33","88.89","1.222","0","2","7","35","0.00","1","3","9","10.00"
"201","Marian Gaborik","NYR","R","62","14.45","4","11","26.67","3","9","25.00","3","6","33.33","1","1","50.00","0.11","0.52","18.01","1","4","20.00","0","2","0.00","0","1","0.00","1","2","33.33","0","0","-","3","6","33.33","1","0","100.00","33.33","83.33","1.167","0","4","4","25","0.00","2","6","7","22.22"
"240","Ilya Kovalchuk","N.J","R","81","13.483333333333","4","11","26.67","3","8","27.27","2","5","28.57","0","0","-","0.27","0.79","25.45","2","6","25.00","2","3","40.00","0","0","-","0","3","0.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","1","5","1","32","50.00","2","8","4","33.33"
"617","Andreas Nodl","PHI","R","67","39.1","18","53","25.35","12","35","25.53","10","24","29.41","1","2","33.33","1","2.7","26.97","7","16","30.43","6","7","46.15","1","1","50.00","1","9","10.00","0","0","-","8","32","20.00","0","1","0.00","10.00","91.67","1.017","3","12","14","44","17.65","4","15","18","18.18"
"148","Jay Leach","N.J","D","7","4.5666666666667","1","3","25.00","1","3","25.00","1","3","25.00","1","0","100.00","0.22","0.45","32.99","1","3","25.00","0","1","0.00","0","0","-","1","2","33.33","1","0","100.00","0","0","-","0","0","-","100.00","100.00","2.000","0","1","3","3","0.00","0","1","4","0.00"
"152","Trent Hunter","NYI","R","17","2.05","1","3","25.00","0","2","0.00","0","2","0.00","0","0","-","0","0.25","0.00","1","3","25.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","6","-","0","0","0","-"
"155","Andrei Markov","MTL","D","7","14.283333333333","6","18","25.00","6","14","30.00","4","10","28.57","0","0","-","0.16","1.1","12.58","2","7","22.22","0","4","0.00","0","0","-","2","3","40.00","0","0","-","1","10","9.09","0","0","-","0.00","100.00","1.000","1","1","7","13","12.50","1","4","7","12.50"
"160","Michael Ryder","BOS","R","79","5.1666666666667","2","6","25.00","2","2","50.00","2","2","50.00","0","0","-","0.18","0.19","49.35","2","2","50.00","1","0","100.00","0","0","-","1","2","33.33","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","1","0","1","4","50.00","0","0","2","0.00"
"186","Radim Vrbata","PHX","R","79","9.5833333333333","4","12","25.00","3","9","25.00","2","7","22.22","0","1","0.00","0.19","0.79","19.72","3","5","37.50","1","2","33.33","0","1","0.00","2","3","40.00","0","0","-","1","7","12.50","0","0","-","0.00","85.71","0.857","1","5","6","17","14.29","2","5","6","25.00"
"438","Evgeni Malkin","PIT","C","43","3.35","1","3","25.00","0","2","0.00","0","2","0.00","0","0","-","0","0.1","0.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","1","1","1","9","50.00","1","2","1","50.00"
"457","David Booth","FLA","L","82","12","4","12","25.00","3","10","23.08","1","7","12.50","0","2","0.00","0.05","0.66","7.56","1","4","20.00","0","1","0.00","0","0","-","1","3","25.00","0","0","-","3","6","33.33","0","1","0.00","0.00","71.43","0.714","2","4","7","21","22.22","5","5","7","41.67"
"470","Tyler Kennedy","PIT","C","80","3.4833333333333","1","3","25.00","1","2","33.33","0","2","0.00","0","0","-","0.08","0.13","38.90","1","3","25.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","1","5","0.00","0","1","1","0.00"
"545","Marc-Andre Gragnani","BUF","D","9","1.4833333333333","1","3","25.00","1","2","33.33","1","1","50.00","0","1","0.00","0.03","1.6","2.10","1","3","25.00","1","1","50.00","0","1","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","0","3","-","2","1","0","100.00"
"564","Joe Vitale","PIT","C","9","3.8166666666667","2","6","25.00","1","5","16.67","1","3","25.00","0","1","0.00","0.02","0.39","4.24","1","4","20.00","0","0","-","0","0","-","1","4","20.00","0","0","-","1","2","33.33","0","1","0.00","0.00","66.67","0.667","0","0","0","8","-","0","0","0","-"
"621","Shawn Matthias","FLA","L","51","7.1666666666667","3","9","25.00","3","8","27.27","3","7","30.00","0","1","0.00","0.41","0.66","38.46","2","5","28.57","1","3","25.00","0","1","0.00","1","2","33.33","0","0","-","1","4","20.00","0","0","-","0.00","85.71","0.857","0","2","4","15","0.00","1","4","4","20.00"
