"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"248","Mike Komisarek","TOR","D","75","2.9166666666667","7","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.51","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","25.00","-","0.25","1","1","2","9","33.33","4","1","2","66.67"
"256","Shaone Morrisonn","BUF","D","62","6.2","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","5","1","19","80.00","7","6","1","87.50"
"276","Joel Perrault","VAN","C","7","2.3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","2","-","1","1","0","100.00"
"282","Andrew Alberts","VAN","D","42","4.2833333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","1","7","66.67","3","4","1","75.00"
"302","Matt Ellis","BUF","L","14","2.0333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","3","-","0","2","0","-"
"306","Keith Ballard","VAN","D","65","13.9","19","0","100.00","14","0","100.00","10","0","100.00","1","0","100.00","1.26","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","1","0","100.00","0","0","-","12","0","100.00","0","0","-","10.00","-","0.10","7","3","2","20","77.78","9","7","3","75.00"
"309","Petr Prucha","PHX","R","11","1.1666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"315","Matt Greene","L.A","D","71","6.7333333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","4","0","26","100.00","4","4","0","100.00"
"345","Jim Slater","ATL","C","36","4.9","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.31","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","2","12","33.33","2","3","3","40.00"
"346","DJ King","WSH","L","16","0.9","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.36","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","2","-","0","1","0","-"
"351","Nate Guenin","CBJ","D","3","1.3833333333333","6","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.59","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","2","100.00","2","1","0","100.00"
"379","Marc-Antoine Pouliot","T.B","C","3","5.2833333333333","6","0","100.00","5","0","100.00","1","0","100.00","0","0","-","0.35","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","0","1","3","75.00","3","2","1","75.00"
"387","Shawn Belle","COL, EDM","D","9","1.5833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","0","2","100.00","3","0","0","100.00"
"394","B.J. Crombeen","STL","R","80","4.8166666666667","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","0","16","100.00","2","2","0","100.00"
"409","Philippe Dupuis","COL","C","74","5.35","4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","4","0","7","100.00","5","4","0","100.00"
"413","Paul Bissonnette","PHX","L","48","0.91666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","2","0","0","100.00"
"414","Alexandre Bolduc","VAN","C","24","3.5166666666667","5","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.32","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","1","0","2","100.00","5","1","0","100.00"
"430","Jay Rosehill","TOR","L","26","0.43333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","0","0.00","0","0","1","0.00"
"435","Tanner Glass","VAN","L","73","6.7166666666667","10","0","100.00","9","0","100.00","3","0","100.00","0","0","-","0.57","0","100.00","5","0","100.00","4","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","8","2","0","9","100.00","10","2","1","90.91"
"436","Troy Bodie","ANA, CAR","R","59","0.88333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","1","100.00","2","1","0","100.00"
"437","Chris Porter","STL","L","45","1.85","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","2","2","0","7","100.00","2","2","1","66.67"
"439","Clayton Stoner","MIN","D","57","2.6166666666667","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.23","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","50.00","-","0.50","2","3","0","12","100.00","2","3","0","100.00"
"445","Bryan Rodney","CAR","D","3","2.35","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.56","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","2","-","0","1","0","-"
"458","Kyle Chipchura","ANA","C","40","0.68333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","1","1","1","66.67","2","1","1","66.67"
"465","Mark Fistric","DAL","D","57","1.95","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","6","-","0","2","0","-"
"495","Mike Brown","TOR","R","50","5.3333333333333","11","0","100.00","8","0","100.00","6","0","100.00","1","0","100.00","0.4","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","7","0","100.00","0","0","-","16.67","-","0.17","7","0","1","14","87.50","9","0","1","90.00"
"503","Mike Vernace","T.B","D","10","0.21666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","1","0.00"
"506","Tyler Eckford","N.J","D","4","3.8","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","5","-","1","0","1","50.00"
"509","Aaron Gagnon","DAL","C","19","2.1166666666667","4","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.26","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","2","0","8","100.00","3","2","0","100.00"
"514","Adam Cracknell","STL","R","24","1.7","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.21","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","5","100.00","1","0","0","100.00"
"517","Olivier Magnan","N.J","D","18","0.8","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"537","Ryan O'Marra","EDM","C","21","2.9666666666667","7","0","100.00","7","0","100.00","5","0","100.00","1","0","100.00","0.9","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","20.00","-","0.20","2","1","0","8","100.00","3","1","1","75.00"
"539","Ryan Parent","VAN","D","4","0.41666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"541","Kenndal McArdle","FLA","L","11","0.3","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"555","Adam McQuaid","BOS","D","67","5.4333333333333","7","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","1","4","0","12","100.00","3","4","0","100.00"
"567","Jared Boll","CBJ","R","73","5.5833333333333","6","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.29","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","0","0","10","100.00","5","0","0","100.00"
"569","Tom Pyatt","MTL","L","61","2.5833333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","1","10","50.00","1","1","1","50.00"
"570","Niklas Hjalmarsson","CHI","D","80","9.6","10","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.33","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","5","2","1","24","83.33","8","4","1","88.89"
"579","Nick Drazenovic","STL","C","3","3.1166666666667","8","0","100.00","7","0","100.00","6","0","100.00","0","0","-","0.6","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","0","0","3","100.00","2","0","0","100.00"
"582","Andrey Zubarev","ATL","D","4","0.58333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"584","Joe Vitale","PIT","C","9","1.25","4","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","33.33","-","0.33","0","0","0","4","-","1","0","0","100.00"
"586","Colin Greening","OTT","C","24","11.266666666667","20","0","100.00","16","0","100.00","11","0","100.00","0","0","-","1.11","0","100.00","4","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","16","0","100.00","0","0","-","0.00","-","0.00","9","1","1","5","90.00","11","1","3","78.57"
"590","Andrew Desjardins","S.J","L","17","0.86666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","1","0","-"
"596","Bill Thomas","FLA","R","24","1.3","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","5","-","0","1","0","-"
"598","Jordan Hendry","CHI","D","37","4.5666666666667","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.35","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","6","100.00","5","0","1","83.33"
"606","Mike Weber","BUF","D","58","5.25","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","3","1","11","75.00","4","4","1","80.00"
"608","Jon Matsumoto","CAR","C","13","1.5166666666667","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.28","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"611","Trevor Lewis","L.A","C","72","3.8166666666667","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0.15","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","3","3","0","14","100.00","5","4","0","100.00"
"619","Sergei Shirokov","VAN","L","2","0.71666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"627","Theo Peckham","EDM","D","71","7.9166666666667","16","0","100.00","11","0","100.00","10","0","100.00","1","0","100.00","0.9","0","100.00","11","0","100.00","3","0","100.00","1","0","100.00","8","0","100.00","0","0","-","5","0","100.00","0","0","-","10.00","-","0.10","5","1","0","20","100.00","7","2","0","100.00"
"635","Korbinian Holzer","TOR","D","2","0.98333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"645","Matthew Corrente","N.J","D","22","0.98333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"652","Blake Geoffrion","NSH","C","20","0.38333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"654","Ryan Carter","ANA, CAR, FLA","L","62","3.4833333333333","5","0","100.00","5","0","100.00","5","0","100.00","1","0","100.00","0.36","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","20.00","-","0.20","2","1","0","9","100.00","2","2","0","100.00"
"658","John Scott","CHI","L","40","2.1833333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","1","0","0","100.00"
"675","Nick Bonino","ANA","C","26","7.6833333333333","15","0","100.00","14","0","100.00","10","0","100.00","0","0","-","1.21","0","100.00","9","0","100.00","3","0","100.00","0","0","-","6","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","9","2","0","5","100.00","11","2","0","100.00"
"677","Jim O'Brien","OTT","C","6","1.9","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","2","0","0","100.00"
"680","Aaron Palushaj","MTL","R","3","1.6","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"683","Paul Byron","BUF","L","8","0.66666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"694","Paul Postma","ATL","D","1","0.71666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"698","Matt Halischuk","NSH","R","27","2.2333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","4","2","0","3","100.00","4","2","0","100.00"
"718","Jake Muzzin","L.A","D","11","15.316666666667","18","0","100.00","13","0","100.00","9","0","100.00","0","0","-","1.03","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","0","0","-","12","0","100.00","0","0","-","0.00","-","0.00","1","3","0","16","100.00","5","5","0","100.00"
"727","Jerome Samson","CAR","R","23","1.75","3","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","1","0","-"
"729","Micheal Haley","NYI","C","27","5.3666666666667","7","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.26","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","7","2","1","5","87.50","9","2","1","90.00"
"731","Jay Beagle","WSH","C","31","3.3","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","3","0","7","100.00","3","3","0","100.00"
"760","Philip McRae","STL","C","15","3.4166666666667","6","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.25","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","5","100.00","2","0","0","100.00"
"761","Yann Sauve","VAN","D","5","0.18333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.19","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
