"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"584","Kirill Marchenko","CBJ","R","79","1468.0666666667","1804","1315","57.84","1297","963","57.39","899","627","58.91","116","58","66.67","100.98","68.06","59.74","833","590","58.54","334","264","55.85","53","26","67.09","499","326","60.48","44","13","77.19","1132","768","59.58","17","13","56.67","12.90","90.75","1.037","343","326","146","822","70.14","710","456","353","66.79"
"527","Drake Batherson","OTT","R","82","1487.6833333333","1749","1277","57.80","1281","919","58.23","881","612","59.01","98","58","62.82","97.62","63.65","60.53","855","549","60.90","336","219","60.54","40","25","61.54","519","330","61.13","35","17","67.31","1098","771","58.75","23","11","67.65","11.12","90.52","1.016","389","312","208","1051","65.16","669","427","383","63.59"
"225","Jake Guentzel","T.B","C","80","1599.4166666667","1927","1411","57.73","1411","1023","57.97","959","709","57.49","134","69","66.01","115.09","73.57","61.00","977","653","59.94","412","247","62.52","66","18","78.57","565","406","58.19","32","30","51.61","1199","803","59.89","34","11","75.56","13.97","90.27","1.042","407","266","159","969","71.91","762","390","362","67.79"
"655","Sam Poulin","PIT","R","7","70.516666666667","86","63","57.72","58","55","51.33","33","41","44.59","2","2","50.00","4.19","3.41","55.13","42","31","57.53","16","12","57.14","2","0","100.00","26","19","57.78","0","1","0.00","42","39","51.85","0","1","0.00","6.06","95.12","1.012","6","18","9","62","40.00","15","23","17","46.88"
"677","Matias Maccelli","UTA","L","55","755.06666666667","860","632","57.64","609","468","56.55","377","318","54.24","25","34","42.37","37.6","31.96","54.05","347","274","55.88","120","104","53.57","10","14","41.67","227","170","57.18","12","15","44.44","567","364","60.90","3","3","50.00","6.63","89.31","0.959","145","168","81","603","64.16","251","220","158","61.37"
"621","Nolan Foote","N.J","L","7","68.766666666667","68","50","57.63","50","36","58.14","33","23","58.93","3","3","50.00","2.56","1.94","56.79","23","32","41.82","8","12","40.00","1","1","50.00","15","20","42.86","2","1","66.67","43","20","68.25","0","1","0.00","9.09","86.96","0.960","9","6","8","79","52.94","18","10","12","60.00"
"108","Tyler Seguin","DAL","C","20","322.98333333333","363","267","57.62","253","206","55.12","178","138","56.33","32","12","72.73","23.9","15.04","61.37","185","140","56.92","80","59","57.55","12","6","66.67","105","81","56.45","11","4","73.33","212","163","56.53","7","2","77.78","17.98","91.30","1.093","79","65","57","224","58.09","142","90","107","57.03"
"526","Emil Bemstrom","PIT","C","14","116.63333333333","106","78","57.61","70","55","56.00","51","34","60.00","1","1","50.00","4.44","2.98","59.87","45","34","56.96","18","11","62.07","0","0","-","27","23","54.00","1","1","50.00","61","48","55.96","0","0","-","1.96","97.06","0.990","14","27","13","112","51.85","28","34","27","50.91"
"777","Matt Coronato","CGY","R","77","1353.6333333333","1624","1195","57.61","1144","833","57.87","763","577","56.94","81","47","63.28","78.95","59.31","57.10","737","542","57.62","250","231","51.98","31","29","51.67","487","311","61.03","26","11","70.27","1032","784","56.83","19","6","76.00","10.62","91.85","1.025","287","245","251","862","53.35","614","363","480","56.12"
"435","Riley Stillman","CAR","D","5","35.9","38","28","57.58","29","18","61.70","21","10","67.74","2","3","40.00","1.94","0.81","70.55","18","14","56.25","9","4","69.23","1","1","50.00","9","10","47.37","1","1","50.00","21","17","55.26","0","1","0.00","9.52","70.00","0.795","2","10","5","35","28.57","6","15","12","33.33"
"236","Shea Theodore","VGK","D","67","1473.4666666667","1659","1226","57.50","1181","858","57.92","811","555","59.37","100","53","65.36","88.34","57.51","60.57","825","533","60.75","325","233","58.24","43","22","66.15","500","300","62.50","32","17","65.31","1046","703","59.81","21","12","63.64","12.33","90.45","1.028","312","274","200","920","60.94","679","400","368","64.85"
"414","Alex DeBrincat","DET","R","82","1465.4333333333","1710","1264","57.50","1287","918","58.37","876","622","58.48","105","69","60.34","101.81","70.43","59.11","863","577","59.93","325","236","57.93","43","27","61.43","538","341","61.21","44","24","64.71","1072","724","59.69","18","13","58.06","11.99","88.91","1.009","350","254","159","938","68.76","662","346","342","65.94"
"756","Yegor Chinakhov","CBJ","R","30","471.66666666667","576","426","57.49","424","327","56.46","287","207","58.10","24","24","50.00","27.78","22.96","54.75","249","188","56.98","98","79","55.37","10","10","50.00","151","109","58.08","11","8","57.89","395","246","61.62","3","5","37.50","8.36","88.41","0.968","115","106","50","298","69.70","217","156","108","66.77"
"500","Jason Robertson","DAL","L","82","1459.0666666667","1710","1268","57.42","1213","948","56.13","812","624","56.55","106","62","63.10","104.76","65.93","61.37","894","580","60.65","388","226","63.19","61","37","62.24","506","354","58.84","31","15","67.39","1033","749","57.97","10","9","52.63","13.05","90.06","1.031","329","278","179","914","64.76","632","425","438","59.07"
"511","Cale Makar","COL","D","80","2057.3","2444","1817","57.36","1732","1337","56.44","1173","877","57.22","150","101","59.76","137.15","109.52","55.60","1246","841","59.70","455","371","55.08","53","50","51.46","791","470","62.73","54","27","66.67","1536","1139","57.42","32","14","69.57","12.79","88.48","1.013","466","333","327","1011","58.76","1065","549","686","60.82"
"563","Rasmus Dahlin","BUF","D","73","1769.2","2068","1539","57.33","1478","1138","56.50","996","753","56.95","116","83","58.29","107.19","85.31","55.68","938","740","55.90","375","285","56.82","53","40","56.99","563","455","55.30","34","24","58.62","1364","908","60.04","25","12","67.57","11.65","88.98","1.006","358","394","296","1064","54.74","831","550","543","60.48"
"412","Rasmus Asplund","FLA","C","6","47.583333333333","47","35","57.32","39","23","62.90","22","19","53.66","0","2","0.00","2.32","1.29","64.24","22","13","62.86","8","5","61.54","0","2","0.00","14","8","63.64","0","0","-","31","21","59.62","0","0","-","0.00","89.47","0.895","11","14","6","50","64.71","15","17","12","55.56"
"448","Alex Nylander","TOR","L","5","49.433333333333","47","35","57.32","33","28","54.10","18","19","48.65","1","2","33.33","2.8","1.83","60.46","29","16","64.44","11","8","57.89","1","1","50.00","18","8","69.23","0","0","-","25","24","51.02","0","1","0.00","5.56","89.47","0.950","9","8","1","50","90.00","14","11","7","66.67"
"696","Connor Zary","CGY","C","54","868","1002","747","57.29","688","528","56.58","451","340","57.02","34","29","53.97","48.55","36.66","56.98","459","347","56.95","194","137","58.61","15","17","46.88","265","210","55.79","12","8","60.00","598","420","58.74","6","2","75.00","7.54","91.47","0.990","167","161","86","627","66.01","347","244","200","63.44"
"229","Oliver Bjorkstrand","SEA, T.B","R","79","1196.7166666667","1329","991","57.28","954","703","57.57","609","461","56.92","69","45","60.53","64.8","52.42","55.28","571","423","57.44","238","167","58.77","36","20","64.29","333","256","56.54","17","14","54.84","876","560","61.00","16","4","80.00","11.33","90.24","1.016","250","222","155","778","61.73","469","304","288","61.96"
"160","Jonathan Marchessault","NSH","R","78","1402.2","1706","1275","57.23","1202","945","55.99","835","642","56.53","84","76","52.50","91.5","67.56","57.52","815","585","58.21","304","224","57.58","39","17","69.64","511","361","58.60","28","30","48.28","1122","696","61.72","14","21","40.00","10.06","88.16","0.982","373","207","95","956","79.70","740","338","279","72.62"
"899","Uvis Balinskis","FLA","D","76","1128.8","1165","871","57.22","822","646","55.99","532","419","55.94","43","42","50.59","55.77","43.84","55.99","518","378","57.81","213","174","55.04","21","24","46.67","305","204","59.92","10","10","50.00","762","529","59.02","11","5","68.75","8.08","89.98","0.981","191","237","124","1016","60.63","412","355","247","62.52"
"698","Lucas Raymond","DET","L","82","1540.2333333333","1734","1298","57.19","1273","958","57.06","837","642","56.59","111","81","57.81","109.92","74.71","59.54","890","601","59.69","355","246","59.07","43","32","57.33","535","355","60.11","49","27","64.47","1051","792","57.03","16","17","48.48","13.26","87.38","1.006","338","312","247","950","57.78","653","427","497","56.78"
"790","Brandt Clarke","L.A","D","78","1269.7666666667","1490","1116","57.18","1083","787","57.91","700","493","58.68","76","48","61.29","73.66","49.51","59.80","646","490","56.87","297","185","61.62","33","23","58.93","349","305","53.36","31","14","68.89","972","611","61.40","12","9","57.14","10.86","90.26","1.011","268","246","116","938","69.79","539","395","289","65.10"
"317","Victor Olofsson","VGK","L","56","811.86666666667","873","654","57.17","627","466","57.37","425","284","59.94","51","19","72.86","44.46","26.13","62.98","414","267","60.79","171","93","64.77","27","8","77.14","243","174","58.27","16","5","76.19","527","400","56.85","8","6","57.14","12.00","93.31","1.053","155","161","104","575","59.85","312","243","182","63.16"
"433","Jordan Kyrou","STL","C, R","82","1433.5666666667","1556","1166","57.16","1099","835","56.83","760","559","57.62","97","50","65.99","78.74","57.45","57.82","803","523","60.56","275","183","60.04","41","19","68.33","528","340","60.83","38","13","74.51","979","658","59.80","18","11","62.07","12.76","91.06","1.038","342","244","140","1022","70.95","652","342","321","67.01"
"6","Sidney Crosby","PIT","C","80","1629.9666666667","2007","1512","57.03","1468","1143","56.22","971","771","55.74","125","107","53.88","123.63","87.94","58.44","988","752","56.78","463","307","60.13","59","52","53.15","525","445","54.12","36","29","55.38","1373","801","63.16","26","19","57.78","12.87","86.12","0.990","441","399","152","966","74.37","882","530","417","67.90"
"255","Valeri Nichushkin","COL","R","43","848.81666666667","992","749","56.98","707","551","56.20","483","376","56.23","65","42","60.75","55.67","51.11","52.13","496","349","58.70","173","153","53.07","28","17","62.22","323","196","62.24","15","14","51.72","607","434","58.31","17","7","70.83","13.46","88.83","1.023","208","131","112","530","65.00","393","225","248","61.31"
"446","Tage Thompson","BUF","C","76","1425.4833333333","1712","1294","56.95","1236","938","56.85","792","614","56.33","106","79","57.30","93.29","68.52","57.66","805","609","56.93","331","227","59.32","49","30","62.03","474","382","55.37","32","23","58.18","1068","734","59.27","21","17","55.26","13.38","87.13","1.005","348","373","190","873","64.68","677","480","392","63.33"
"309","Viktor Arvidsson","EDM","L","67","1004.7666666667","1148","868","56.94","841","622","57.48","572","427","57.26","44","45","49.44","57.07","40.5","58.49","508","431","54.10","197","158","55.49","19","22","46.34","311","273","53.25","12","15","44.44","734","492","59.87","13","7","65.00","7.69","89.46","0.972","191","198","130","708","59.50","351","272","266","56.89"
