"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"254","Matt Ellis","BUF","L","60","2.35","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","5","1","4","0.00","0","6","1","0.00"
"259","Derek Meech","WPG","D","2","2.5833333333333","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","3","0.00","0","1","1","0.00"
"285","Daniel Paille","BOS","L","69","4.1","7","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.31","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","2","1","9","80.00","5","2","2","71.43"
"296","Andre Deveaux","NYR","C","9","1.5833333333333","4","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","2","1","0","100.00"
"300","Jonathan Ericsson","DET","D","69","7.2166666666667","16","0","100.00","10","0","100.00","6","0","100.00","0","0","-","0.89","0","100.00","7","0","100.00","3","0","100.00","0","0","-","4","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","12","4","1","17","92.31","17","6","1","94.44"
"305","Jed Ortmeyer","MIN","R","35","1.4666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","2","0","4","-","0","2","0","-"
"329","Patrick Eaves","DET","R","10","1.6833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","2","0","2","100.00","1","3","0","100.00"
"344","Alexandre Picard","PIT","D","17","7.6333333333333","8","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","3","1","10","0.00","1","3","2","33.33"
"346","Philippe Dupuis","TOR","C","30","0.8","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"353","Brett Sterling","STL","L","4","4.9666666666667","11","0","100.00","7","0","100.00","4","0","100.00","0","0","-","0.63","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","0","0","2","100.00","6","0","0","100.00"
"365","Jay Rosehill","TOR","L","31","0.36666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","1","0","-"
"371","Chris Porter","STL","L","47","2.1833333333333","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.4","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","7","100.00","1","2","0","100.00"
"378","Darryl Boyce","CBJ, TOR","C","37","1.7166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","7","100.00","1","3","0","100.00"
"398","Jeff Schultz","WSH","D","54","0.6","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","0","-","1","1","0","100.00"
"412","Brandon Prust","NYR","L","82","5.4833333333333","6","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.49","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","14","4","0","14","100.00","15","5","0","100.00"
"419","JT Wyman","T.B","R","40","2.3833333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","3","1","1","4","75.00","3","1","1","75.00"
"427","Jake Dowell","DAL","C","52","1.0333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"429","Steven Zalewski","N.J","C","7","1.4833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"430","Mike Brown","TOR","R","50","1.5333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","1","5","66.67","3","0","1","75.00"
"433","Patrick Kaleta","BUF","R","63","3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","6","3","2","6","75.00","6","4","3","66.67"
"435","Roman Polak","STL","D","77","6.8333333333333","9","0","100.00","8","0","100.00","7","0","100.00","1","0","100.00","0.59","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","7","0","100.00","1","0","100.00","14.29","-","0.14","4","3","0","18","100.00","5","3","1","83.33"
"437","Andrew Gordon","ANA","R","37","3.3833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.31","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","5","66.67","2","1","1","66.67"
"439","Pierre-Luc Letourneau-Leblond","CGY","R","3","0.15","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"444","Jannik Hansen","VAN","R","82","11.683333333333","12","0","100.00","9","0","100.00","9","0","100.00","0","0","-","0.78","0","100.00","4","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","9","4","1","32","90.00","12","7","1","92.31"
"449","Tim Sestito","N.J","L","18","0.76666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"450","Cody McLeod","COL","L","75","2.3","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","0","2","6","60.00","4","0","2","66.67"
"466","Ryan O'Marra","ANA, EDM","C","9","0.43333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"469","Kenndal McArdle","WPG","L","9","0.083333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"470","Niclas Bergfors","NSH","R","11","6.6166666666667","11","0","100.00","9","0","100.00","7","0","100.00","1","0","100.00","0.84","0","100.00","6","0","100.00","3","0","100.00","0","0","-","3","0","100.00","1","0","100.00","4","0","100.00","0","0","-","14.29","-","0.14","3","0","0","6","100.00","4","1","1","80.00"
"478","Taylor Chorney","EDM, STL","D","5","6.4333333333333","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.34","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","4","0","4","100.00","3","4","0","100.00"
"491","Cody Bass","CBJ","C","14","1.1666666666667","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.2","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","5","100.00","1","0","0","100.00"
"505","Tim Kennedy","FLA","L","27","11.25","18","0","100.00","14","0","100.00","12","0","100.00","0","0","-","0.88","0","100.00","9","0","100.00","2","0","100.00","0","0","-","7","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","7","3","0","12","100.00","10","3","0","100.00"
"510","Ryan Russell","CBJ","L","41","4.7","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","6","3","1","9","85.71","6","5","1","85.71"
"515","Andrew Desjardins","S.J","L","76","3.1333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","2","0","7","100.00","4","3","1","80.00"
"519","Rod Pelley","ANA, N.J","C","52","1.5666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","3","100.00","1","1","0","100.00"
"538","Kaspars Daugavins","OTT","L","65","8.9833333333333","11","0","100.00","9","0","100.00","5","0","100.00","1","0","100.00","0.53","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","1","0","100.00","6","0","100.00","0","0","-","20.00","-","0.20","3","4","1","14","75.00","3","4","1","75.00"
"541","Ben Maxwell","ANA, WPG","C","15","1.0666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","2","0","1","-","0","2","0","-"
"546","Theo Peckham","EDM","D","54","3.0166666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","1","7","50.00","3","0","1","75.00"
"555","Cory Emmerton","DET","C","71","5.5833333333333","16","0","100.00","11","0","100.00","7","0","100.00","1","0","100.00","1.13","0","100.00","8","0","100.00","5","0","100.00","0","0","-","3","0","100.00","1","0","100.00","8","0","100.00","0","0","-","14.29","-","0.14","5","1","1","1","83.33","9","3","1","90.00"
"556","John McCarthy","S.J","C","10","0.66666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"560","Jan Mursak","DET","L","25","2.1666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","1","0.00","0","1","1","0.00"
"566","Erik Condra","OTT","R","81","6.6666666666667","3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.24","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","100.00","-","1.00","2","4","1","19","66.67","2","4","1","66.67"
"568","Vladimir Zharkov","N.J","R","4","0.6","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"580","Tim Wallace","NYI, T.B","R","49","5.0166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","5","0","5","100.00","2","5","0","100.00"
"581","Paul Szczechura","BUF","C","9","0.1","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"584","Brad Mills","N.J","C","27","1.9833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","1","1","4","50.00","1","2","1","50.00"
"586","Ben Lovejoy","PIT","D","34","1.3","7","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","0.78","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","20.00","-","0.20","1","0","0","4","100.00","3","0","0","100.00"
"599","Jim O'Brien","OTT","C","28","1.6666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","3","0","3","100.00","1","3","0","100.00"
"610","Keith Aulie","T.B, TOR","D","36","0.2","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"612","Brett MacLean","WPG","L","5","2.2","5","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.37","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","33.33","-","0.33","1","1","0","2","100.00","1","1","0","100.00"
"619","Brad Malone","COL","C","9","0.45","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"622","Matt Halischuk","NSH","R","73","6.1166666666667","6","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","8","2","0","5","100.00","9","2","1","90.00"
"628","Colton Gillies","CBJ, MIN","C","75","4.4166666666667","6","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","1","0","19","100.00","4","3","1","80.00"
"634","Maxime Macenauer","ANA","C","29","2.0333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","1","0","0","100.00"
"636","Spencer Machacek","WPG","R","13","0.41666666666667","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"650","Maksim Mayorov","CBJ","L","10","0.23333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"656","Jesse Winchester","OTT","C","32","1.0833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","3","-","1","1","0","100.00"
"662","Fabian Brunnstrom","DET","L","5","0.65","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","3","0","0","100.00"
"676","Joe Colborne","TOR","C","10","7.7833333333333","9","0","100.00","8","0","100.00","6","0","100.00","2","0","100.00","0.54","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","1","0","100.00","5","0","100.00","0","0","-","33.33","-","0.33","2","1","0","5","100.00","3","3","0","100.00"
"683","Greg Nemisz","CGY","R","9","0.48333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"688","Aaron Ness","NYI","D","9","0.55","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","2","100.00","2","1","0","100.00"
"700","Lance Bouma","CGY","C","27","4.8","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","1","5","66.67","3","2","1","75.00"
"705","Dale Weise","VAN","R","68","3.45","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","7","1","0","5","100.00","7","2","0","100.00"
"707","Gustav Nyquist","DET","R","18","4.7666666666667","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","3","0","3","100.00","2","3","0","100.00"
"709","Matt Calvert","CBJ","L","13","0.88333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","1","100.00","4","0","0","100.00"
"711","Tomas Kubalik","CBJ","R","8","12.9","16","0","100.00","10","0","100.00","4","0","100.00","0","0","-","0.66","0","100.00","7","0","100.00","2","0","100.00","0","0","-","5","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","7","0","0","9","100.00","8","2","0","100.00"
"712","Mark Borowiecki","OTT","D","2","0.55","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"719","Ben Smith","CHI","R","13","0.98333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","2","0","3","100.00","1","2","0","100.00"
"728","Evan Oberg","T.B","D","3","3.15","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","1","0.00"
"734","Dylan Olsen","CHI","D","28","0.56666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"735","Carter Ashton","TOR","R","15","0.75","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","1","100.00","3","1","0","100.00"
