"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"777","David Tomasek","EDM","R","22","0.56666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"291","Dylan Strome","WSH","C","63","4.6666666666667","9","1","90.00","9","1","90.00","6","1","85.71","0","0","-","0.45","0.16","74.47","5","1","83.33","2","1","66.67","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","0","0","4","22","0.00","1","2","4","20.00"
"3","Alex Ovechkin","WSH","L","65","2.1333333333333","5","1","83.33","5","1","83.33","2","0","100.00","0","0","-","0.12","0.06","68.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","0","0","0","6","-","1","2","0","100.00"
"474","Adam Boqvist","NYI","D","21","2.8666666666667","3","1","75.00","3","1","75.00","1","1","50.00","0","0","-","0.33","0.07","82.88","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","8","100.00","1","0","0","100.00"
"551","Dmitri Voronkov","CBJ","L","61","0.48333333333333","2","1","66.67","1","1","50.00","0","0","-","0","0","-","0.01","0.1","12.78","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","-","-","-","2","0","0","2","100.00","1","0","0","100.00"
"410","Jason Robertson","DAL","L","64","2.4333333333333","3","2","60.00","3","2","60.00","2","2","50.00","0","0","-","0.03","0.17","15.16","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","3","10","0.00","0","0","4","0.00"
"482","Kirill Marchenko","CBJ","R","58","4.0666666666667","6","4","60.00","3","4","42.86","3","2","60.00","1","1","50.00","0.13","0.31","28.45","4","1","80.00","0","1","0.00","0","0","-","4","0","100.00","1","0","100.00","3","4","42.86","0","1","0.00","33.33","50.00","0.833","0","1","1","12","0.00","1","2","1","50.00"
"570","Jake Neighbours","STL","L","51","2.8","3","2","60.00","2","2","50.00","1","2","33.33","0","1","0.00","0.11","0.24","31.50","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","1","0.00","3","2","60.00","0","0","-","0.00","50.00","0.500","1","1","2","13","33.33","2","1","2","50.00"
"5","Sidney Crosby","PIT","C","56","2.3833333333333","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0","0.11","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","-","-","0","0","3","20","0.00","0","1","3","0.00"
"113","Nikita Kucherov","T.B","R","59","2.1833333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.09","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","6","-","0","1","0","-"
"160","Shayne Gostisbehere","CAR","D","45","2.3833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0.07","0.43","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","0","11","-","0","1","0","-"
"182","John Hayden","SEA","C","3","3.2166666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","2","2","0.00","0","0","2","0.00"
"243","Robby Fabbri","MIN, STL","C","17","3.9666666666667","2","2","50.00","2","1","66.67","2","1","66.67","0","0","-","0","0.11","3.71","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","0","6","-","0","1","0","-"
"374","Ross Colton","COL","C","60","2.8666666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","0","5","100.00","3","1","0","100.00"
"405","Gabriel Vilardi","WPG","C","63","2.55","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.07","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","1","1","0","6","100.00","1","1","0","100.00"
"543","Vladislav Kolyachonok","BOS, DAL","D","13","4.2833333333333","2","2","50.00","2","2","50.00","1","2","33.33","0","0","-","0.08","0.12","38.79","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","1","1","13","0.00","1","2","1","50.00"
"643","Brandt Clarke","L.A","D","64","2.1833333333333","3","3","50.00","1","3","25.00","1","2","33.33","0","0","-","0.05","0.25","16.41","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","3","3","50.00","0","0","-","0.00","100.00","1.000","0","0","2","8","0.00","0","0","2","0.00"
"659","Jackson Blake","CAR","R","64","2","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0.09","0.37","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","2","0","18","-","0","2","0","-"
"739","Will Smith","S.J","C","49","6.5333333333333","3","3","50.00","3","2","60.00","2","0","100.00","0","0","-","0.49","0.22","68.58","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","3","0.00","0","0","-","0.00","-","0.00","1","1","3","19","25.00","2","1","3","40.00"
"754","Beckett Sennecke","ANA","R","64","3.5833333333333","1","1","50.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","4","0.00","0","0","-","100.00","-","1.00","0","2","3","8","0.00","0","2","3","0.00"
"758","Zeev Buium","MIN, VAN","D","58","1.7333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.05","0.12","29.71","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","11","100.00","1","0","0","100.00"
"357","Boris Katchouk","T.B","L","3","4.95","3","4","42.86","3","3","50.00","2","0","100.00","0","0","-","0.38","0.27","58.58","3","1","75.00","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0","4","0.00","0","0","-","0.00","-","0.00","0","0","2","5","0.00","0","0","2","0.00"
"480","Jordan Harris","BOS","D","6","9.6666666666667","5","7","41.67","5","6","45.45","3","5","37.50","0","2","0.00","0.77","0.81","48.63","4","4","50.00","3","3","50.00","0","2","0.00","1","1","50.00","0","0","-","1","3","25.00","0","0","-","0.00","60.00","0.600","0","0","1","15","0.00","1","0","1","50.00"
"241","Tony DeAngelo","NYI","D","65","6.8833333333333","2","3","40.00","2","2","50.00","2","1","66.67","0","0","-","0.26","0.4","39.82","2","2","50.00","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","3","2","16","0.00","0","3","2","0.00"
"451","Brady Tkachuk","OTT","L","43","3.6833333333333","2","3","40.00","2","1","66.67","2","0","100.00","1","0","100.00","0.28","0.11","72.04","2","3","40.00","1","0","100.00","1","0","100.00","1","3","25.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","0","1","1","4","0.00","0","1","2","0.00"
"640","Mackie Samoskevich","FLA","R","62","2.6333333333333","2","3","40.00","1","2","33.33","1","1","50.00","0","0","-","0.01","0.12","10.12","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","0","0","7","-","0","0","0","-"
"120","Mark Scheifele","WPG","C","63","17.983333333333","15","25","37.50","14","21","40.00","10","9","52.63","2","1","66.67","1.42","2.08","40.64","9","16","36.00","4","4","50.00","2","0","100.00","5","12","29.41","0","1","0.00","7","23","23.33","0","0","-","20.00","88.89","1.089","5","2","26","27","16.13","5","3","31","13.89"
"31","Jordan Eberle","SEA","R","61","2.65","1","2","33.33","1","1","50.00","1","1","50.00","0","1","0.00","0.06","0.36","13.66","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","0","0","19","-","1","0","0","100.00"
"67","Mats Zuccarello","MIN","R","45","1.4166666666667","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0","0.05","3.34","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","3","0.00","0","0","1","0.00"
"94","John Klingberg","S.J","D","48","3.75","1","2","33.33","1","2","33.33","1","2","33.33","0","1","0.00","0.02","0.39","3.95","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","50.00","0.500","1","0","2","10","33.33","1","0","2","33.33"
"132","Colin Miller","WPG","D","15","0.96666666666667","1","2","33.33","1","2","33.33","0","2","0.00","0","0","-","0.15","0.16","48.32","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","3","-","0","0","0","-"
"289","Tommy Novak","PIT","C","64","0.56666666666667","1","2","33.33","1","1","50.00","0","1","0.00","0","0","-","0.06","0.16","26.26","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"338","Matthew Tkachuk","FLA","L","17","2.4666666666667","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.16","0.2","44.39","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","2","2","8","0.00","0","2","2","0.00"
"389","Kailer Yamamoto","UTA","R","43","3.7833333333333","2","4","33.33","2","4","33.33","1","3","25.00","0","0","-","0.17","0.37","31.54","2","2","50.00","0","2","0.00","0","0","-","2","0","100.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","0","0","2","12","0.00","0","0","2","0.00"
"526","Henry Thrun","TOR","D","4","1.6333333333333","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0","0.14","0.15","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","1","3","0.00","0","0","1","0.00"
"531","Nicholas Robertson","TOR","L","61","4.7166666666667","2","4","33.33","2","2","50.00","2","1","66.67","0","0","-","0.09","0.09","48.99","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","0","15","-","0","0","0","-"
"537","Tobias Bjornfot","FLA","D","11","2.9666666666667","1","2","33.33","1","2","33.33","1","0","100.00","0","0","-","0.01","0.26","4.97","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","1","0.00"
"637","Logan Stankoven","CAR","C","64","2.4333333333333","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0.1","0.06","62.80","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","3","0","18","-","0","3","0","-"
"649","Brennan Othmann","NYR","L","17","0.6","1","2","33.33","0","2","0.00","0","1","0.00","0","1","0.00","0","0.23","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","1","50.00","0","0","-","-","0.00","0.00","0","0","0","1","-","1","0","0","100.00"
"725","Gavin Brindley","COL","C","50","2.9","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.13","0.23","37.04","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","2","5","0.00","0","0","2","0.00"
"751","Charles Alexis Legault","CAR","D","8","3.3666666666667","2","4","33.33","2","2","50.00","1","2","33.33","0","1","0.00","0.1","0.18","36.01","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","0","4","0.00","0","1","0.00","0.00","50.00","0.500","0","0","1","8","0.00","0","0","2","0.00"
"467","Filip Hallander","PIT","C","13","12.983333333333","8","17","32.00","8","13","38.10","4","8","33.33","1","0","100.00","0.89","1.07","45.26","4","14","22.22","0","2","0.00","0","0","-","4","12","25.00","1","0","100.00","2","5","28.57","0","0","-","25.00","100.00","1.250","1","0","4","21","20.00","1","0","4","20.00"
"347","Jakob Chychrun","WSH","D","63","25.216666666667","9","21","30.00","7","16","30.43","3","10","23.08","0","3","0.00","0.21","1.18","15.24","4","10","28.57","1","2","33.33","0","0","-","3","8","27.27","0","2","0.00","5","12","29.41","0","1","0.00","0.00","70.00","0.700","0","1","9","50","0.00","2","6","11","15.38"
"760","Macklin Celebrini","S.J","C","62","15.816666666667","6","14","30.00","5","11","31.25","3","6","33.33","0","1","0.00","0.62","0.99","38.59","5","6","45.45","2","1","66.67","0","0","-","3","5","37.50","0","1","0.00","1","15","6.25","0","0","-","0.00","83.33","0.833","1","2","14","51","6.67","1","2","16","5.88"
"287","Sebastian Aho","CAR","C","64","108.98333333333","51","121","29.65","45","95","32.14","33","75","30.56","5","12","29.41","4.32","10.86","28.46","34","80","29.82","13","34","27.66","4","3","57.14","21","46","31.34","1","5","16.67","14","59","19.18","0","4","0.00","15.15","84.00","0.992","3","7","29","110","9.38","7","18","35","16.67"
"202","William Carrier","CAR","L","53","1.8166666666667","2","5","28.57","2","2","50.00","2","1","66.67","0","0","-","0.08","0.14","34.61","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","6","0.00","0","0","-","0.00","100.00","1.000","1","1","1","3","50.00","1","1","1","50.00"
"590","Donovan Sebrango","FLA, OTT","D","25","8.5333333333333","4","10","28.57","4","10","28.57","3","8","27.27","0","1","0.00","0.31","1.38","18.50","2","9","18.18","0","5","0.00","0","1","0.00","2","4","33.33","0","0","-","2","4","33.33","0","0","-","0.00","87.50","0.875","0","4","3","12","0.00","0","4","4","0.00"
"682","Joakim Kemell","NSH","R","5","2.9666666666667","2","5","28.57","2","2","50.00","1","2","33.33","0","1","0.00","0.05","0.1","33.20","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","5","16.67","0","1","0.00","0.00","50.00","0.500","0","0","2","4","0.00","0","0","3","0.00"
"691","Noah Ostlund","BUF","C","53","3.2333333333333","2","5","28.57","2","0","100.00","2","0","100.00","1","0","100.00","0.06","0","100.00","1","2","33.33","1","0","100.00","1","0","100.00","0","2","0.00","0","0","-","1","5","16.67","0","0","-","50.00","-","0.50","0","0","2","9","0.00","0","0","2","0.00"
"446","Eric Robinson","CAR","L","51","50.25","22","57","27.85","22","43","33.85","19","29","39.58","1","6","14.29","1.34","5.15","20.64","10","42","19.23","5","18","21.74","1","3","25.00","5","24","17.24","0","3","0.00","7","28","20.00","0","0","-","5.26","79.31","0.846","1","6","16","64","5.88","2","11","25","7.41"
"573","Seth Jarvis","CAR","C","56","91.833333333333","42","110","27.63","39","80","32.77","27","61","30.68","4","8","33.33","3.79","8.45","30.96","31","69","31.00","12","28","30.00","3","1","75.00","19","41","31.67","1","3","25.00","9","55","14.06","0","4","0.00","14.81","86.89","1.017","3","8","24","94","11.11","7","17","30","18.92"
"87","Tyler Seguin","DAL","C","27","7.7666666666667","3","8","27.27","3","6","33.33","2","3","40.00","0","0","-","0.33","0.4","45.14","1","4","20.00","1","1","50.00","0","0","-","0","3","0.00","0","0","-","1","9","10.00","0","0","-","0.00","100.00","1.000","0","2","7","13","0.00","0","2","8","0.00"
"731","Adam Fantilli","CBJ","C","64","10.666666666667","6","16","27.27","3","12","20.00","2","9","18.18","0","2","0.00","0.1","1.86","5.02","2","11","15.38","0","5","0.00","0","1","0.00","2","6","25.00","0","1","0.00","4","9","30.77","0","0","-","0.00","77.78","0.778","1","0","6","31","14.29","2","0","6","25.00"
"741","Tom Willander","VAN","D","52","14.883333333333","8","22","26.67","8","18","30.77","5","12","29.41","0","3","0.00","0.39","1.93","16.91","2","15","11.76","0","6","0.00","0","1","0.00","2","9","18.18","0","2","0.00","5","14","26.32","0","0","-","0.00","75.00","0.750","0","1","10","26","0.00","1","2","12","7.69"
"278","Connor McDavid","EDM","C","65","79.4","38","108","26.03","32","78","29.09","26","52","33.33","3","7","30.00","2.82","9.09","23.70","20","70","22.22","7","25","21.88","1","4","20.00","13","45","22.41","0","1","0.00","14","60","18.92","1","2","33.33","11.54","86.54","0.981","3","7","41","80","6.82","4","12","48","7.69"
"115","Gabriel Landeskog","COL","L","47","1.7","1","3","25.00","1","3","25.00","1","1","50.00","0","1","0.00","0.01","0.29","4.17","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","1","0.00","0.00","0.00","0.000","1","0","0","7","100.00","1","0","0","100.00"
"139","Mathew Dumba","PIT","D","11","1.1333333333333","1","3","25.00","1","3","25.00","0","2","0.00","0","1","0.00","0.06","0.25","17.91","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","1","2","33.33","0","0","-","-","50.00","0.50","0","0","1","4","0.00","0","0","1","0.00"
"236","Nikolaj Ehlers","CAR","L","64","0.61666666666667","1","3","25.00","1","3","25.00","1","2","33.33","0","0","-","0.1","0.13","42.92","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","0","1","-","0","0","0","-"
"263","Danton Heinen","CBJ, PIT","L","30","7.3","3","9","25.00","3","5","37.50","3","4","42.86","0","0","-","0.28","0.38","42.37","2","5","28.57","1","1","50.00","0","0","-","1","4","20.00","0","0","-","0","8","0.00","0","0","-","0.00","100.00","1.000","0","1","3","12","0.00","0","2","4","0.00"
"408","Jack Studnicka","FLA","C","18","1.6","1","3","25.00","1","3","25.00","1","1","50.00","0","0","-","0.03","0.28","9.90","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","3","1","0","0.00","0","3","1","0.00"
"435","Ben Jones","MIN","C","26","5","1","3","25.00","1","1","50.00","1","1","50.00","0","1","0.00","0","0.08","0.96","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","4","0.00","0","1","0.00","0.00","0.00","0.000","0","3","3","6","0.00","0","3","4","0.00"
"460","Jesperi Kotkaniemi","CAR","C","37","5.95","3","9","25.00","3","4","42.86","2","2","50.00","0","0","-","0.16","0.47","25.19","1","5","16.67","0","3","0.00","0","0","-","1","2","33.33","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","1","2","1","12","50.00","1","2","1","50.00"
"565","Dylan Holloway","STL","L","41","10.3","5","15","25.00","5","13","27.78","5","10","33.33","0","2","0.00","0.14","1.23","10.30","1","10","9.09","1","4","20.00","0","2","0.00","0","6","0.00","0","0","-","2","8","20.00","0","0","-","0.00","80.00","0.800","1","0","4","24","20.00","1","0","5","16.67"
"608","Gage Goncalves","T.B","C","55","3.8833333333333","1","3","25.00","1","2","33.33","1","1","50.00","0","1","0.00","0","0.14","0.24","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","2","0.00","0","1","0.00","0.00","0.00","0.000","0","1","0","5","-","0","1","0","-"
"653","Fedor Svechkov","NSH","C","52","19.116666666667","7","21","25.00","6","19","24.00","2","14","12.50","1","1","50.00","0.47","2.23","17.27","2","13","13.33","1","10","9.09","0","1","0.00","1","3","25.00","1","0","100.00","4","10","28.57","0","0","-","50.00","92.86","1.429","1","4","4","37","20.00","1","4","4","20.00"
"25","Drew Doughty","L.A","D","54","68.883333333333","30","91","24.79","28","78","26.42","23","50","31.51","2","11","15.38","3.54","9.63","26.90","17","57","22.97","9","32","21.95","2","3","40.00","8","25","24.24","0","4","0.00","12","54","18.18","0","4","0.00","8.70","78.00","0.867","4","12","28","69","12.50","7","19","46","13.21"
"9","Brad Marchand","FLA","L","52","54.7","20","61","24.69","17","44","27.87","13","25","34.21","0","4","0.00","1.71","4.51","27.53","11","36","23.40","6","14","30.00","0","3","0.00","5","22","18.52","0","1","0.00","11","34","24.44","0","0","-","0.00","84.00","0.840","2","4","11","69","15.38","3","6","16","15.79"
"232","Leon Draisaitl","EDM","C","62","29.783333333333","14","44","24.14","11","29","27.50","10","16","38.46","2","0","100.00","1.41","3.61","28.03","5","31","13.89","2","10","16.67","0","0","-","3","21","12.50","0","0","-","5","26","16.13","1","0","100.00","20.00","100.00","1.200","1","2","24","31","4.00","2","3","27","6.90"
"522","Jack Hughes","N.J","C","43","19.183333333333","7","22","24.14","6","17","26.09","5","12","29.41","0","2","0.00","0.3","2.32","11.63","3","14","17.65","1","8","11.11","0","1","0.00","2","6","25.00","0","1","0.00","3","10","23.08","0","0","-","0.00","83.33","0.833","0","2","4","41","0.00","0","3","5","0.00"
"164","Damon Severson","CBJ","D","63","35.5","18","58","23.68","17","45","27.42","14","32","30.43","1","2","33.33","0.76","3.94","16.08","7","35","16.67","0","7","0.00","0","0","-","7","28","20.00","1","1","50.00","7","38","15.56","0","1","0.00","7.14","93.75","1.009","1","3","19","31","5.00","1","4","26","3.70"
"207","Seth Jones","FLA","D","40","82.75","29","94","23.58","23","69","25.00","18","40","31.03","3","8","27.27","2.26","6.45","25.96","15","43","25.86","7","19","26.92","0","7","0.00","8","24","25.00","3","0","100.00","13","81","13.83","0","1","0.00","16.67","80.00","0.967","2","9","48","62","4.00","4","17","60","6.25"
"145","Olli Määttä","CGY, UTA","D","25","6.6333333333333","4","13","23.53","4","11","26.67","2","7","22.22","1","2","33.33","0.34","1.15","22.65","1","8","11.11","1","2","33.33","1","0","100.00","0","6","0.00","0","1","0.00","3","9","25.00","0","1","0.00","50.00","71.43","1.214","0","0","5","7","0.00","1","0","6","14.29"
"155","Matt Grzelcyk","CHI","D","64","23.75","8","26","23.53","7","19","26.92","5","14","26.32","1","2","33.33","0.59","2.4","19.59","5","17","22.73","4","7","36.36","1","1","50.00","1","10","9.09","0","1","0.00","2","11","15.38","0","0","-","20.00","85.71","1.057","0","1","3","48","0.00","2","1","4","33.33"
"664","Joel Nystrom","CAR","D","37","41.366666666667","17","56","23.29","16","45","26.23","11","32","25.58","0","8","0.00","1.44","4.98","22.42","11","36","23.40","3","18","14.29","0","4","0.00","8","18","30.77","0","2","0.00","3","32","8.57","0","2","0.00","0.00","75.00","0.750","0","5","24","47","0.00","4","9","26","13.33"
"648","Mason McTavish","ANA","C","59","7.1166666666667","3","10","23.08","3","6","33.33","2","4","33.33","0","0","-","0.05","0.4","12.00","1","8","11.11","0","0","-","0","0","-","1","8","11.11","0","0","-","1","5","16.67","0","0","-","0.00","100.00","1.000","0","3","3","19","0.00","1","2","3","25.00"
"326","Troy Terry","ANA","R","46","55.516666666667","27","91","22.88","24","76","24.00","20","50","28.57","4","10","28.57","1.72","9.14","15.83","18","66","21.43","5","27","15.63","3","7","30.00","13","39","25.00","1","2","33.33","7","63","10.00","0","1","0.00","20.00","80.00","1.000","1","4","50","53","1.96","1","7","60","1.64"
"270","Darren Raddysh","T.B","D","56","54.916666666667","21","72","22.58","16","57","21.92","12","31","27.91","0","3","0.00","1.13","7.03","13.84","7","46","13.21","2","22","8.33","0","3","0.00","5","24","17.24","0","0","-","13","44","22.81","0","0","-","0.00","90.32","0.903","3","6","18","48","14.29","6","8","26","18.75"
