"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"166","Craig Adams","CHI, PIT","R","45","5.6666666666667","8","0","100.00","7","0","100.00","6","0","100.00","1","0","100.00","0.53","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","5","0","100.00","0","0","-","16.67","-","0.17","2","2","0","11","100.00","4","3","0","100.00"
"168","Dan Hinote","STL","R","51","4.1333333333333","4","0","100.00","4","0","100.00","4","0","100.00","2","0","100.00","0.44","0","100.00","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","5","3","0","11","100.00","5","5","0","100.00"
"190","Henrik Tallinder","BUF","D","66","4.1166666666667","6","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.19","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","4","0","100.00","0","0","-","33.33","-","0.33","2","1","1","21","66.67","3","1","1","75.00"
"197","Mike York","CBJ","L","1","1.8","4","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.21","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","0","0","1","1","0.00","1","0","2","33.33"
"226","Andrew Peters","BUF","L","28","0.43333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","1","1","50.00","1","1","1","50.00"
"229","John Erskine","WSH","D","52","3.8666666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","2","0","8","100.00","2","2","0","100.00"
"243","Jay Leach","N.J","D","24","2.0666666666667","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","2","1","0","3","100.00","2","1","0","100.00"
"271","Alexei Semenov","S.J","D","47","7.5","12","0","100.00","11","0","100.00","8","0","100.00","1","0","100.00","0.88","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","4","0","100.00","0","0","-","4","0","100.00","0","0","-","12.50","-","0.13","4","2","0","14","100.00","6","4","0","100.00"
"276","Doug Janik","DAL, MTL","D","15","0.16666666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"278","Dan Jancevski","DAL","D","3","0.13333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"290","Garnet Exelby","ATL","D","59","2.3666666666667","6","0","100.00","6","0","100.00","4","0","100.00","2","0","100.00","1.14","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","50.00","-","0.50","5","3","0","11","100.00","6","4","1","85.71"
"303","Brian Pothier","WSH","D","9","7.95","10","0","100.00","7","0","100.00","5","0","100.00","2","0","100.00","0.61","0","100.00","5","0","100.00","2","0","100.00","1","0","100.00","3","0","100.00","0","0","-","4","0","100.00","1","0","100.00","40.00","-","0.40","4","3","0","8","100.00","5","3","0","100.00"
"306","Mike Weaver","STL","D","58","2.8333333333333","4","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.37","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","33.33","-","0.33","2","5","1","10","66.67","2","7","1","66.67"
"324","Nick Schultz","MIN","D","79","4.6833333333333","7","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","0","4","4","17","0.00","2","7","4","33.33"
"347","Erik Reitz","MIN, NYR","D","42","1.2166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","8","-","0","1","0","-"
"348","Darcy Hordichuk","VAN","L","73","3.7166666666667","7","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.48","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","3","1","4","50.00","1","4","3","25.00"
"353","Riley Cote","PHI","L","63","0.1","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","0","0","2","-","0","0","0","-"
"355","Tyler Sloan","WSH","D","26","3.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","4","2","0","4","100.00","4","2","1","80.00"
"358","Mitchell Fritz","NYI","L","20","0.4","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.35","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","1","100.00","2","0","0","100.00"
"361","Raitis Ivanans","L.A","L","76","4.2","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","12","100.00","2","1","0","100.00"
"374","Shaone Morrisonn","WSH","D","72","5.4166666666667","8","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.69","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","17","100.00","6","3","0","100.00"
"383","Tim Jackman","NYI","R","69","3.1666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","5","1","9","50.00","5","5","1","83.33"
"393","Garth Murray","PHX","C","10","1.05","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","0","100.00","3","1","0","100.00"
"407","Cody McCormick","COL","C","55","5.4666666666667","9","0","100.00","7","0","100.00","7","0","100.00","0","0","-","0.28","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","8","4","0","13","100.00","8","5","0","100.00"
"416","Derek Boogaard","MIN","L","51","5.1333333333333","7","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.28","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","1","0","100.00","33.33","-","0.33","7","0","0","5","100.00","8","0","1","88.89"
"425","Tomas Mojzis","MIN","D","4","7.6833333333333","11","0","100.00","8","0","100.00","7","0","100.00","1","0","100.00","0.73","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","-","5","0","100.00","0","0","-","14.29","-","0.14","4","1","0","5","100.00","6","2","0","100.00"
"426","Cam Paddock","STL","C","16","1.6833333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","2","0","3","100.00","1","2","0","100.00"
"427","Pascal Pelletier","CHI","L","7","1.8333333333333","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"433","Keith Aucoin","WSH","C","12","5.85","11","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","0.66","0","100.00","6","0","100.00","2","0","100.00","1","0","100.00","4","0","100.00","0","0","-","4","0","100.00","0","0","-","33.33","-","0.33","3","0","0","5","100.00","3","0","0","100.00"
"436","Josh Gratton","PHI","L","19","0.7","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"439","Jeff Hoggan","PHX","R","4","1.05","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.18","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","2","0","0","0","100.00","3","0","0","100.00"
"447","Adam Burish","CHI","R","66","3.75","5","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","2","2","7","50.00","3","3","2","60.00"
"453","Tim Conboy","CAR","D","28","4.1","7","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.3","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","5","3","0","2","100.00","6","3","1","85.71"
"461","Cam Janssen","STL","R","56","1.9333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","3","100.00","1","2","0","100.00"
"462","Dwight Helminen","CAR","C","23","2.5666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","1","0","2","100.00","4","1","1","80.00"
"470","Boyd Gordon","WSH","C","63","5.8666666666667","5","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.23","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","5","2","1","17","83.33","5","3","2","71.43"
"477","Johnny Boychuk","BOS","D","1","0.8","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"478","David Van Der Gulik","CGY","L","6","0.31666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"480","Barry Tallackson","N.J","R","4","2.1166666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","3","-","0","1","0","-"
"491","Ben Eager","CHI","L","75","7.0166666666667","12","0","100.00","11","0","100.00","9","0","100.00","1","0","100.00","1.12","0","100.00","7","0","100.00","7","0","100.00","1","0","100.00","0","0","-","0","0","-","5","0","100.00","0","0","-","11.11","-","0.11","5","0","0","13","100.00","9","0","0","100.00"
"496","Andre Deveaux","TOR","C","21","2.75","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","3","0","1","75.00"
"497","Patrick Dwyer","CAR","R","13","1.5","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"499","Aaron Rome","CBJ","D","8","5.9333333333333","9","0","100.00","7","0","100.00","6","0","100.00","0","0","-","0.62","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","5","0","0","1","100.00","5","1","0","100.00"
"500","Jonathan Ericsson","DET","D","19","4.0166666666667","7","0","100.00","5","0","100.00","2","0","100.00","1","0","100.00","0.28","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","4","0","100.00","1","0","100.00","50.00","-","0.50","2","0","1","2","66.67","3","1","1","75.00"
"504","Martin St Pierre","BOS","C","14","7.8166666666667","11","0","100.00","6","0","100.00","3","0","100.00","0","0","-","0.31","0","100.00","6","0","100.00","1","0","100.00","0","0","-","5","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","1","1","1","75.00","4","2","1","80.00"
"533","Anthony Stewart","FLA","R","59","2.7666666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","2","100.00","4","1","0","100.00"
"538","Ryan Stone","PIT","C","2","1","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","0","-","1","1","0","100.00"
"558","Ryan O'Byrne","MTL","D","37","2.4","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","1","9","50.00","2","1","1","66.67"
"560","Zack Stortini","EDM","R","52","3.2","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.1","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","3","2","1","8","75.00","3","2","1","75.00"
"563","Byron Bitz","BOS","R","35","4.1333333333333","6","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","33.33","-","0.33","7","4","0","4","100.00","7","4","0","100.00"
"573","Brad Richardson","L.A","C","31","3.0333333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","5","1","1","8","83.33","5","1","1","83.33"
"585","Chris Porter","STL","L","6","0.55","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"586","Nick Tarnasky","FLA, NSH","L","45","1.05","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","1","0","0","100.00"
"603","Alexandre Picard","CBJ","L","15","0.83333333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"605","Boris Valabik","ATL","D","50","2.3666666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","4","0","7","100.00","2","4","0","100.00"
"614","Kris Chucko","CGY","L","2","0.81666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"624","Nicklas Grossmann","DAL","D","81","10.25","8","0","100.00","5","0","100.00","5","0","100.00","1","0","100.00","0.24","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","3","0","100.00","1","0","100.00","20.00","-","0.20","8","2","3","18","72.73","8","3","3","72.73"
"642","Liam Reddox","EDM","L","46","4.55","6","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","0.24","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","4","0","100.00","0","0","-","50.00","-","0.50","6","3","0","7","100.00","6","3","1","85.71"
"651","Ben Walter","NYI","C","4","1.3833333333333","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"662","Gregory Stewart","MTL","L","20","3.4166666666667","4","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","0","6","100.00","3","0","0","100.00"
"664","Jakub Petruzalek","CAR","C","2","0.98333333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"669","Riley Armstrong","S.J","C","2","0.76666666666667","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.56","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"671","Rick Rypien","VAN","C","12","0.28333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"673","Mike Iggulden","NYI","C","11","3.6","4","0","100.00","4","0","100.00","1","0","100.00","1","0","100.00","0.15","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","1","0","100.00","100.00","-","1.00","1","0","0","6","100.00","1","0","0","100.00"
"691","Niclas Bergfors","N.J","R","8","0.56666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"694","Matt Pelech","CGY","R","5","2.1166666666667","6","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","1","2","0","2","100.00","3","2","0","100.00"
"698","Brendan Mikkelson","ANA","D","34","4.45","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","2","0","4","100.00","2","3","0","100.00"
"711","Cody Bass","OTT","C","12","0.26666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"714","Jared Boll","CBJ","R","75","9.2","8","0","100.00","5","0","100.00","3","0","100.00","2","0","100.00","0.66","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","66.67","-","0.67","4","6","1","27","80.00","5","7","1","83.33"
"715","Niklas Hjalmarsson","CHI","D","21","4.75","4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.07","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","11","100.00","4","1","0","100.00"
"718","Brian Salcido","ANA","D","2","2.5833333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.2","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","1","0","0","100.00"
"723","Brett Sutter","CGY","L","4","0.65","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"730","Brett Festerling","ANA","D","40","1.5","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","2","100.00","1","1","0","100.00"
"732","Ryan Vesce","S.J","R","10","0.55","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.13","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","1","0","0","2","100.00","1","0","0","100.00"
"738","Jordan Hendry","CHI","D","9","1.1833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","2","-","1","2","0","100.00"
"756","Jonas Junland","STL","D","1","2.2333333333333","7","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.33","0","100.00","5","0","100.00","2","0","100.00","1","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","33.33","-","0.33","0","0","0","4","-","1","0","0","100.00"
"771","Ivan Vishnevskiy","DAL","D","3","7.2166666666667","15","0","100.00","11","0","100.00","10","0","100.00","2","0","100.00","1.14","0","100.00","9","0","100.00","3","0","100.00","2","0","100.00","6","0","100.00","0","0","-","5","0","100.00","0","0","-","20.00","-","0.20","5","0","0","1","100.00","6","1","0","100.00"
"785","Ben Lovejoy","PIT","D","2","1.65","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","2","0","0","100.00"
"786","Trevor Smith","NYI","C","7","0.68333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","2","-","1","1","0","100.00"
