"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"781","Vasily Ponomarev","CAR","C","2","19.35","29","15","65.91","20","11","64.52","12","7","63.16","2","1","66.67","1.8","0.66","73.20","18","9","66.67","7","2","77.78","1","0","100.00","11","7","61.11","1","1","50.00","12","6","66.67","0","0","-","16.67","85.71","1.024","2","1","2","16","50.00","5","3","3","62.50"
"131","Zach Hyman","EDM","L","80","1560.0333333333","2221","1183","65.25","1653","864","65.67","1174","633","64.97","157","69","69.47","145.17","65.58","68.88","1219","595","67.20","551","213","72.12","87","30","74.36","668","382","63.62","41","24","63.08","1330","620","68.21","27","7","79.41","13.37","89.10","1.025","415","257","139","808","74.91","837","362","334","71.48"
"264","Carter Verhaeghe","FLA","C","76","1365.15","1961","1058","64.96","1384","831","62.48","974","587","62.40","113","55","67.26","110.7","54.64","66.95","1010","454","68.99","431","197","68.63","55","24","69.62","579","257","69.26","37","22","62.71","1164","633","64.77","18","5","78.26","11.60","90.63","1.022","347","282","140","857","71.25","660","383","293","69.25"
"183","Stefan Noesen","CAR","R","81","960.91666666667","1212","656","64.88","866","478","64.43","569","330","63.29","60","27","68.97","58.29","29.99","66.03","535","294","64.54","220","131","62.68","32","12","72.73","315","163","65.90","18","12","60.00","788","386","67.12","10","3","76.92","10.54","91.82","1.024","241","207","90","784","72.81","421","292","213","66.40"
"860","Nikita Chibrikov","WPG","R","1","11.05","11","6","64.71","7","3","70.00","6","3","66.67","1","1","50.00","0.67","0.22","75.02","4","4","50.00","1","3","25.00","0","1","0.00","3","1","75.00","1","0","100.00","8","2","80.00","0","0","-","16.67","66.67","0.833","6","0","1","8","85.71","7","1","2","77.78"
"623","Evan Bouchard","EDM","D","81","1862.7666666667","2480","1353","64.70","1850","1014","64.59","1316","734","64.20","169","78","68.42","154.4","76.59","66.84","1332","674","66.40","590","271","68.52","96","39","71.11","742","403","64.80","38","23","62.30","1512","730","67.44","33","8","80.49","12.84","89.37","1.022","371","292","183","959","66.97","931","459","421","68.86"
"715","Matt Boldy","MIN","L","75","1418.3333333333","1951","1075","64.47","1430","778","64.76","994","531","65.18","110","58","65.48","115.5","48.14","70.58","1037","484","68.18","446","180","71.25","49","21","70.00","591","304","66.03","34","17","66.67","1145","635","64.33","26","17","60.47","11.07","89.08","1.001","343","291","154","649","69.01","704","409","315","69.09"
"381","Connor McDavid","EDM","C","76","1623.3","2242","1237","64.44","1673","933","64.20","1195","682","63.67","167","82","67.07","146.85","70.14","67.68","1256","623","66.84","549","240","69.58","93","36","72.09","707","383","64.86","42","28","60.00","1325","677","66.18","29","10","74.36","13.97","87.98","1.020","383","261","153","823","71.46","836","401","371","69.26"
"429","Artemi Panarin","NYR","L","82","1649.75","2344","1307","64.20","1723","985","63.63","1160","705","62.20","150","73","67.26","134.84","73.53","64.71","1189","646","64.80","482","263","64.70","64","44","59.26","707","383","64.86","46","18","71.88","1467","575","71.84","36","6","85.71","12.93","89.65","1.026","384","246","44","1109","89.72","807","369","139","85.31"
"631","Andrei Svechnikov","CAR","R","59","1001.8","1399","785","64.06","1003","616","61.95","654","440","59.78","76","34","69.09","74.59","42.64","63.63","651","362","64.26","257","156","62.23","37","16","69.81","394","206","65.67","24","12","66.67","910","433","67.76","12","4","75.00","11.62","92.27","1.039","256","157","117","668","68.63","500","239","249","66.76"
"114","Tyler Toffoli","N.J, WPG","C, R","79","1339.85","1873","1057","63.92","1315","824","61.48","920","576","61.50","106","71","59.89","104.48","67.44","60.77","925","508","64.55","367","212","63.39","48","32","60.00","558","296","65.34","40","26","60.61","1155","525","68.75","15","8","65.22","11.52","87.67","0.992","347","234","96","1009","78.33","674","354","222","75.22"
"716","Jack Hughes","N.J","C","62","1300.3833333333","1768","1015","63.53","1234","788","61.03","887","559","61.34","98","68","59.04","97.94","63.09","60.82","905","481","65.30","332","198","62.64","43","30","58.90","573","283","66.94","39","24","61.90","1086","534","67.04","16","9","64.00","11.05","87.84","0.989","306","193","80","851","79.27","637","294","203","75.83"
"595","Marián Studenic","SEA","R","2","16.216666666667","19","11","63.33","16","7","69.57","10","7","58.82","0","1","0.00","0.8","0.52","60.43","6","7","46.15","4","3","57.14","0","1","0.00","2","4","33.33","0","0","-","15","6","71.43","0","0","-","0.00","85.71","0.857","4","1","1","18","80.00","4","6","2","66.67"
"894","Shane Wright","SEA","C","8","108.28333333333","133","78","63.03","88","60","59.46","52","46","53.06","6","4","60.00","7.09","3.1","69.54","57","40","58.76","26","13","66.67","3","2","60.00","31","27","53.45","2","2","50.00","87","41","67.97","1","0","100.00","11.54","91.30","1.028","24","19","8","89","75.00","52","30","16","76.47"
"286","Nathan MacKinnon","COL","C","82","1870.7666666667","2587","1528","62.87","1902","1126","62.81","1345","790","63.00","187","88","68.00","144.45","79.82","64.41","1346","689","66.14","543","291","65.11","95","43","68.84","803","398","66.86","54","24","69.23","1660","880","65.35","32","15","68.09","13.90","88.86","1.028","517","340","156","939","76.82","1116","525","411","73.08"
"261","Jake Guentzel","CAR, PIT","C, L","67","1341.3833333333","1938","1145","62.86","1392","887","61.08","965","619","60.92","113","61","64.94","117.03","59.35","66.35","1005","556","64.38","410","225","64.57","51","32","61.45","595","331","64.25","31","20","60.78","1239","595","67.56","27","5","84.38","11.71","90.15","1.019","343","307","107","792","76.22","737","438","290","71.76"
"906","Andrei Kuzmenko","CGY, VAN","L","72","1071.6666666667","1369","810","62.83","982","615","61.49","658","440","59.93","88","52","62.86","77.44","44.22","63.65","716","375","65.63","313","164","65.62","42","21","66.67","403","211","65.64","21","22","48.84","844","439","65.78","25","6","80.65","13.37","88.18","1.016","310","167","63","766","83.11","532","244","162","76.66"
"438","Kirill Kaprizov","MIN","L","75","1618.2666666667","2148","1287","62.53","1576","935","62.76","1076","664","61.84","136","74","64.76","129.9","57.81","69.20","1113","593","65.24","504","225","69.14","68","29","70.10","609","368","62.33","37","25","59.68","1279","733","63.57","25","15","62.50","12.64","88.86","1.015","342","321","120","784","74.03","800","467","317","71.62"
"357","Michael Bunting","CAR, PIT","L","81","1270.5333333333","1682","1009","62.50","1205","772","60.95","809","539","60.01","84","65","56.38","85.84","58.13","59.62","767","494","60.82","314","206","60.38","46","34","57.50","453","288","61.13","22","23","48.89","1089","493","68.84","16","5","76.19","10.38","87.94","0.983","336","209","76","885","81.55","632","322","208","75.24"
"831","Alex Steeves","TOR","C","1","10.233333333333","10","6","62.50","10","3","76.92","6","2","75.00","0","1","0.00","0.71","0.22","76.13","4","4","50.00","2","1","66.67","0","0","-","2","3","40.00","0","1","0.00","7","1","87.50","0","0","-","0.00","50.00","0.500","1","4","0","9","100.00","2","6","2","50.00"
"428","Evan Rodrigues","FLA","C","80","1213.3833333333","1557","936","62.45","1105","691","61.53","770","477","61.75","67","29","69.79","77.81","41.01","65.48","703","417","62.77","302","169","64.12","39","16","70.91","401","248","61.79","13","5","72.22","983","537","64.67","14","7","66.67","8.70","93.92","1.026","282","259","174","862","61.84","474","354","317","59.92"
"633","Jack Drury","CAR","C","74","908.65","1062","640","62.40","747","470","61.38","493","328","60.05","48","32","60.00","46.93","28.69","62.06","432","288","60.00","175","116","60.14","28","11","71.79","257","172","59.91","12","18","40.00","694","362","65.72","8","2","80.00","9.74","90.24","1.000","196","197","87","727","69.26","346","268","198","63.60"
"208","Teuvo Teravainen","CAR","L","76","1246.5333333333","1506","908","62.39","1110","686","61.80","742","498","59.84","81","51","61.36","79.77","48.11","62.38","665","446","59.86","269","200","57.36","32","30","51.61","396","246","61.68","28","11","71.79","983","513","65.71","17","8","68.00","10.92","89.76","1.007","285","217","153","960","65.07","515","327","315","62.05"
"621","Brady Tkachuk","OTT","L","81","1550.5166666667","2133","1288","62.35","1575","918","63.18","1114","663","62.69","105","71","59.66","119.28","65.25","64.64","1089","622","63.65","440","245","64.23","53","36","59.55","649","377","63.26","37","21","63.79","1282","714","64.23","15","12","55.56","9.43","89.29","0.987","358","375","194","1086","64.86","741","526","391","65.46"
"110","Mats Zuccarello","MIN","R","69","1303.5833333333","1707","1032","62.32","1227","726","62.83","837","513","62.00","97","56","63.40","100.15","45.84","68.60","872","453","65.81","368","178","67.40","50","24","67.57","504","275","64.70","21","18","53.85","1043","595","63.68","23","8","74.19","11.59","89.08","1.007","292","220","94","679","75.65","644","348","233","73.43"
"288","Jonathan Drouin","COL","L","79","1436.6333333333","1874","1134","62.30","1381","843","62.10","971","588","62.28","122","61","66.67","98.14","61.55","61.46","945","500","65.40","389","214","64.51","66","32","67.35","556","286","66.03","30","14","68.18","1191","640","65.05","24","10","70.59","12.56","89.63","1.022","374","262","123","841","75.25","720","384","293","71.08"
"561","Jason Robertson","DAL","L","82","1502.6333333333","1920","1165","62.24","1368","829","62.27","944","549","63.23","117","59","66.48","105.75","49.14","68.27","996","486","67.21","417","190","68.70","58","32","64.44","579","296","66.17","44","18","70.97","1145","727","61.16","12","5","70.59","12.39","89.25","1.016","353","273","183","930","65.86","689","409","406","62.92"
"620","Quinn Hughes","VAN","D","82","2024.1666666667","2478","1504","62.23","1752","1166","60.04","1167","828","58.50","162","77","67.78","140.15","84.56","62.37","1252","728","63.23","550","361","60.37","83","47","63.85","702","367","65.67","41","20","67.21","1588","795","66.64","34","7","82.93","13.88","90.70","1.046","374","305","193","1203","65.96","863","472","411","67.74"
"287","Aleksander Barkov","FLA","C","73","1433.4833333333","1881","1147","62.12","1355","836","61.84","942","583","61.77","115","53","68.45","112.91","64.21","63.75","952","547","63.51","419","205","67.15","64","24","72.73","533","342","60.91","26","15","63.41","1160","718","61.77","19","10","65.52","12.21","90.91","1.031","355","304","300","841","54.20","644","407","484","57.09"
"319","Sam Bennett","FLA","C","69","1146.0833333333","1566","962","61.95","1100","746","59.59","773","549","58.47","77","42","64.71","83.34","47.44","63.73","791","438","64.36","328","203","61.77","29","22","56.86","463","235","66.33","34","15","69.39","895","549","61.98","11","2","84.62","9.96","92.35","1.023","262","242","116","895","69.31","479","331","257","65.08"
"567","Martin Necas","CAR","C","77","1336.4333333333","1732","1068","61.86","1245","809","60.61","830","590","58.45","78","66","54.17","81.74","61.03","57.25","768","505","60.33","292","232","55.73","39","31","55.71","476","273","63.55","24","22","52.17","1066","561","65.52","15","8","65.22","9.40","88.81","0.982","238","200","85","1025","73.68","509","326","253","66.80"
"323","Kevin Fiala","L.A","L","82","1478.9166666667","1802","1112","61.84","1338","785","63.02","920","550","62.59","100","59","62.89","99.49","53.28","65.12","869","510","63.02","337","187","64.31","48","26","64.86","532","323","62.22","32","21","60.38","1132","629","64.28","18","9","66.67","10.87","89.27","1.001","297","242","153","940","66.00","616","373","334","64.84"
"341","Brandon Montour","FLA","D","66","1547.5166666667","1984","1225","61.83","1416","940","60.10","990","646","60.51","95","56","62.91","107.29","59.51","64.32","968","542","64.11","426","226","65.34","45","26","63.38","542","316","63.17","34","19","64.15","1185","713","62.43","13","7","65.00","9.60","91.33","1.009","290","283","183","941","61.31","654","425","375","63.56"
"211","Filip Forsberg","NSH","L","82","1550.25","2090","1296","61.72","1491","935","61.46","1044","681","60.52","130","68","65.66","119.4","69.85","63.09","1057","611","63.37","454","237","65.70","78","26","75.00","603","374","61.72","23","24","48.94","1346","707","65.56","26","12","68.42","12.45","90.01","1.025","426","286","142","1000","75.00","851","421","340","71.45"
"329","Tony DeAngelo","CAR","D","31","444.51666666667","573","357","61.61","405","269","60.09","277","199","58.19","25","21","54.35","28.44","17","62.58","250","178","58.41","111","73","60.33","13","11","54.17","139","105","56.97","8","8","50.00","382","180","67.97","4","2","66.67","9.03","89.45","0.985","109","64","29","305","78.99","215","111","95","69.35"
"317","Sam Reinhart","FLA","C","82","1664.5833333333","2145","1341","61.53","1539","979","61.12","1053","687","60.52","131","73","64.22","126.62","72.74","63.51","1081","612","63.85","465","243","65.68","72","37","66.06","616","369","62.54","35","17","67.31","1313","843","60.90","19","14","57.58","12.44","89.37","1.018","411","335","324","947","55.92","747","447","543","57.91"
"392","Sebastian Aho","CAR","C","78","1530.95","1897","1186","61.53","1387","911","60.36","926","646","58.91","126","61","67.38","106.34","71.35","59.84","883","581","60.31","358","246","59.27","55","30","64.71","525","335","61.05","45","18","71.43","1262","636","66.49","21","7","75.00","13.61","90.56","1.042","381","211","146","1076","72.30","720","323","346","67.54"
"717","Arthur Kaliyev","L.A","R","51","601.91666666667","740","466","61.36","566","330","63.17","378","237","61.46","29","24","54.72","38","21.96","63.38","352","221","61.43","150","95","61.22","17","13","56.67","202","126","61.59","8","4","66.67","439","261","62.71","4","5","44.44","7.67","89.87","0.975","122","107","64","474","65.59","209","158","133","61.11"
"389","Mikko Rantanen","COL","R","80","1832.45","2447","1554","61.16","1781","1137","61.03","1264","798","61.30","168","86","66.14","135.34","79.19","63.09","1265","692","64.64","496","302","62.16","83","40","67.48","769","390","66.35","49","24","67.12","1582","896","63.84","30","17","63.83","13.29","89.22","1.025","502","312","164","883","75.38","1068","469","411","72.21"
"396","Tommy Novak","NSH","C","71","1008.2166666667","1293","821","61.16","936","594","61.18","657","436","60.11","64","49","56.64","65.11","42.84","60.31","665","376","63.88","259","140","64.91","31","16","65.96","406","236","63.24","18","18","50.00","738","433","63.02","13","11","54.17","9.74","88.76","0.985","213","149","46","847","82.24","444","248","129","77.49"
"12","Sidney Crosby","PIT","C","82","1647.1166666667","2341","1490","61.11","1685","1152","59.39","1175","790","59.80","134","97","58.01","145.32","85.39","62.99","1217","731","62.47","515","298","63.35","66","53","55.46","702","433","61.85","30","29","50.85","1512","790","65.68","32","12","72.73","11.40","87.72","0.991","439","427","159","971","73.41","937","596","403","69.93"
"630","Jesperi Kotkaniemi","CAR","C","79","1025.35","1288","820","61.10","917","613","59.93","607","437","58.14","51","44","53.68","59.75","41.95","58.75","560","392","58.82","221","180","55.11","22","22","50.00","339","212","61.52","14","16","46.67","804","435","64.89","15","4","78.95","8.40","89.93","0.983","213","199","100","801","68.05","403","308","232","63.46"
"169","Nikita Kucherov","T.B","R","81","1755.1666666667","2299","1464","61.09","1681","1089","60.69","1145","779","59.51","174","103","62.82","135.66","87.22","60.87","1161","712","61.99","454","298","60.37","75","47","61.48","707","414","63.07","54","30","64.29","1400","748","65.18","43","17","71.67","15.20","86.78","1.020","383","262","126","1022","75.25","822","406","312","72.49"
"318","Leon Draisaitl","EDM","C","81","1676.3333333333","2125","1356","61.05","1605","1038","60.73","1124","756","59.79","153","75","67.11","141.22","78","64.42","1165","678","63.21","513","269","65.60","77","36","68.14","652","409","61.45","40","22","64.52","1309","798","62.13","32","9","78.05","13.61","90.08","1.037","402","320","264","775","60.36","834","442","531","61.10"
"494","Jesper Bratt","N.J","L","82","1583.2","2069","1320","61.05","1447","1026","58.51","1028","735","58.31","132","96","57.89","117.2","92.34","55.93","1091","639","63.06","443","286","60.77","56","45","55.45","648","353","64.74","55","27","67.07","1226","712","63.26","19","17","52.78","12.84","86.94","0.998","394","347","214","1097","64.80","735","482","389","65.39"
"795","Lukas Cormier","VGK","D","2","34.566666666667","42","27","60.87","29","19","60.42","22","14","61.11","2","0","100.00","2.53","0.89","73.92","22","10","68.75","14","5","73.68","1","0","100.00","8","5","61.54","0","0","-","25","17","59.52","1","0","100.00","9.09","100.00","1.091","5","8","4","22","55.56","12","13","6","66.67"
"566","Miro Heiskanen","DAL","D","71","1742.3666666667","2158","1388","60.86","1549","1026","60.16","1041","707","59.55","119","75","61.34","119.79","64.55","64.98","1096","589","65.04","482","248","66.03","69","39","63.89","614","341","64.29","35","20","63.64","1380","869","61.36","15","13","53.57","11.43","89.39","1.008","375","315","214","963","63.67","888","490","480","64.91"
"4","Brent Burns","CAR","D","82","1763.0666666667","2243","1449","60.75","1568","1095","58.88","1042","762","57.76","120","80","60.00","112.55","84.41","57.15","1032","670","60.63","427","289","59.64","61","34","64.21","605","381","61.36","37","28","56.92","1382","875","61.23","17","11","60.71","11.52","89.50","1.010","305","306","260","1174","53.98","732","503","585","55.58"
"440","Adam Gaudette","STL","C","2","19.6","17","11","60.71","10","7","58.82","6","6","50.00","1","1","50.00","0.77","0.31","71.24","8","5","61.54","4","2","66.67","1","0","100.00","4","3","57.14","0","0","-","8","5","61.54","0","1","0.00","16.67","83.33","1.000","2","3","2","22","50.00","5","4","3","62.50"
"841","Luke Hughes","N.J","D","82","1760.8333333333","2199","1424","60.70","1511","1094","58.00","1067","768","58.15","107","90","54.31","116.5","91.26","56.07","1084","683","61.35","421","309","57.67","49","41","54.44","663","374","63.93","39","31","55.71","1394","764","64.60","18","13","58.06","10.03","88.28","0.983","363","321","184","1162","66.36","848","472","378","69.17"
"144","Jesper Fast","CAR","R","73","920.13333333333","1049","680","60.67","715","490","59.34","454","334","57.61","25","27","48.08","44.42","33.99","56.65","454","307","59.66","203","138","59.53","16","16","50.00","251","169","59.76","3","7","30.00","629","394","61.49","6","4","60.00","5.51","91.92","0.974","162","302","141","693","53.47","297","373","280","51.47"
"521","Dylan Coghlan","CAR","D","1","17.983333333333","20","13","60.61","18","9","66.67","12","9","57.14","0","2","0.00","1.53","0.59","72.08","13","7","65.00","9","3","75.00","0","1","0.00","4","4","50.00","0","1","0.00","7","7","50.00","0","0","-","0.00","77.78","0.778","1","2","2","15","33.33","3","5","4","42.86"
"843","Logan Stankoven","DAL","C","24","352.13333333333","464","302","60.57","326","212","60.59","226","142","61.41","25","12","67.57","26.6","11.97","68.97","242","128","65.41","110","54","67.07","16","6","72.73","132","74","64.08","7","3","70.00","264","192","57.89","2","3","40.00","11.06","91.55","1.026","70","62","52","283","57.38","132","95","114","53.66"
"177","Dougie Hamilton","N.J","D","20","419.5","560","366","60.48","383","289","56.99","274","208","56.85","27","26","50.94","29.64","25.41","53.84","274","159","63.28","106","67","61.27","12","14","46.15","168","92","64.62","10","7","58.82","315","212","59.77","4","3","57.14","9.85","87.50","0.974","66","79","39","348","62.86","169","124","108","61.01"
"457","Auston Matthews","TOR","C","81","1698.2833333333","2240","1470","60.38","1643","1022","61.65","1129","671","62.72","154","78","66.38","132.75","77.05","63.28","1224","696","63.75","564","276","67.14","74","32","69.81","660","420","61.11","52","26","66.67","1313","808","61.90","24","15","61.54","13.64","88.38","1.020","324","355","182","983","64.03","782","525","397","66.33"
"59","Jordan Eberle","SEA","R","78","1360.7","1623","1069","60.29","1136","809","58.41","775","540","58.94","79","56","58.52","81.93","57.2","58.89","773","445","63.46","310","190","62.00","40","23","63.49","463","255","64.48","23","13","63.89","1010","693","59.31","15","11","57.69","10.19","89.63","0.998","307","247","169","933","64.50","572","347","349","62.11"
"837","Scott Morrow","CAR","D","2","36.766666666667","41","27","60.29","31","21","59.62","22","17","56.41","1","4","20.00","1.91","1.06","64.29","16","10","61.54","6","5","54.55","0","2","0.00","10","5","66.67","1","1","50.00","28","17","62.22","0","1","0.00","4.55","76.47","0.810","3","8","2","25","60.00","9","12","6","60.00"
"9","Evgeni Malkin","PIT","C","82","1523.9333333333","1941","1281","60.24","1356","969","58.32","945","642","59.55","97","65","59.88","108.88","70.18","60.81","975","614","61.36","399","236","62.83","47","45","51.09","576","378","60.38","26","5","83.87","1195","624","65.70","23","13","63.89","10.26","89.88","1.001","314","239","79","1161","79.90","690","397","234","74.68"
"403","Roope Hintz","DAL","C","80","1379.1833333333","1736","1147","60.22","1245","810","60.58","855","536","61.47","114","59","65.90","101.71","52.63","65.90","909","486","65.16","388","186","67.60","58","30","65.91","521","300","63.46","39","21","65.00","1059","737","58.96","13","5","72.22","13.33","88.99","1.023","375","270","259","934","59.15","672","405","467","59.00"
"799","Luke Evangelista","NSH","R","80","1116.4333333333","1359","898","60.21","983","642","60.49","690","461","59.95","66","43","60.55","68.47","41.32","62.37","689","420","62.13","269","163","62.27","32","22","59.26","420","257","62.04","19","14","57.58","794","482","62.23","14","7","66.67","9.57","90.67","1.002","233","168","75","861","75.65","460","268","179","71.99"
"869","Logan Morrison","SEA","C","4","52.533333333333","65","43","60.19","45","30","60.00","24","26","48.00","2","1","66.67","3.35","1.76","65.57","30","18","62.50","13","5","72.22","1","1","50.00","17","13","56.67","1","0","100.00","46","26","63.89","0","0","-","8.33","96.15","1.045","14","7","3","41","82.35","20","13","15","57.14"
"145","John Klingberg","TOR","D","14","287.71666666667","365","242","60.13","254","178","58.80","175","124","58.53","19","19","50.00","18.3","15.75","53.74","189","130","59.25","75","63","54.35","8","11","42.11","114","67","62.98","6","4","60.00","226","103","68.69","5","2","71.43","10.86","84.68","0.955","58","41","19","230","75.32","131","58","47","73.60"
"77","John Tavares","TOR","C","80","1429.2","1907","1265","60.12","1376","933","59.59","983","657","59.94","103","62","62.42","113.91","64.35","63.90","1018","553","64.80","468","232","66.86","45","31","59.21","550","321","63.15","42","16","72.41","1170","706","62.37","15","10","60.00","10.48","90.56","1.010","338","271","174","855","66.02","695","383","362","65.75"
"447","Jalen Chatfield","CAR","D","72","1094.2","1174","779","60.11","865","577","59.99","569","413","57.94","50","38","56.82","51.56","36.69","58.42","496","354","58.35","183","159","53.51","26","22","54.17","313","195","61.61","13","11","54.17","742","448","62.35","11","5","68.75","8.79","90.80","0.996","151","242","113","898","57.20","365","376","268","57.66"
"737","Jordan Spence","L.A","D","71","1024.25","1194","793","60.09","864","592","59.34","587","416","58.52","58","41","58.59","55.46","35.68","60.85","574","386","59.79","229","170","57.39","28","21","57.14","345","216","61.50","16","12","57.14","718","428","62.65","14","7","66.67","9.88","90.14","1.000","210","136","107","754","66.25","402","231","222","64.42"
"830","Daniil Miromanov","CGY, VGK","D","24","497.33333333333","607","404","60.04","421","290","59.21","284","204","58.20","21","21","50.00","29.17","20.29","58.97","286","195","59.46","111","85","56.63","7","8","46.67","175","110","61.40","7","5","58.33","354","230","60.62","6","6","50.00","7.39","89.71","0.971","78","104","74","372","51.32","187","146","151","55.33"
"863","Jackson Blake","CAR","R","1","15.3","18","12","60.00","14","9","60.87","9","8","52.94","0","2","0.00","1.16","0.72","61.93","7","7","50.00","4","4","50.00","0","1","0.00","3","3","50.00","0","1","0.00","13","6","68.42","0","0","-","0.00","75.00","0.750","2","1","0","14","100.00","3","2","3","50.00"
"354","Viktor Arvidsson","L.A","R","18","300.45","352","235","59.97","268","165","61.89","192","105","64.65","24","10","70.59","19.41","12.57","60.70","160","108","59.70","63","52","54.78","8","6","57.14","97","56","63.40","8","2","80.00","247","133","65.00","7","1","87.50","12.50","90.48","1.030","69","63","25","188","73.40","141","82","54","72.31"
"58","Erik Karlsson","PIT","D","82","1990.0166666667","2611","1746","59.93","1849","1329","58.18","1298","880","59.60","120","89","57.42","144.38","91.39","61.24","1324","831","61.44","571","324","63.80","63","54","53.85","753","507","59.76","28","18","60.87","1595","986","61.80","28","14","66.67","9.24","89.89","0.991","352","357","217","1221","61.86","912","584","526","63.42"
"346","Brayden Point","T.B","C","81","1623.1666666667","2072","1386","59.92","1512","1027","59.55","1042","742","58.41","142","101","58.44","118.21","84.13","58.42","1083","677","61.53","423","281","60.09","63","45","58.33","660","396","62.50","48","30","61.54","1262","704","64.19","31","17","64.58","13.63","86.39","1.000","394","259","130","985","75.19","801","386","293","73.22"
"776","Seth Jarvis","CAR","C","81","1518.75","1833","1227","59.90","1312","901","59.29","884","619","58.82","119","64","65.03","98.51","67.11","59.48","868","576","60.11","366","234","61.00","51","31","62.20","502","342","59.48","42","24","63.64","1194","792","60.12","23","5","82.14","13.46","89.66","1.031","379","290","326","845","53.76","677","408","595","53.22"
