"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"218","Boyd Gordon","PHX","C","48","7.3166666666667","6","0","100.00","5","0","100.00","4","0","100.00","2","0","100.00","0.48","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","2","0","100.00","50.00","-","0.50","6","6","4","16","60.00","8","6","5","61.54"
"221","Max Talbot","PHI","C","35","6.1333333333333","5","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","4","0","0","12","100.00","5","2","0","100.00"
"224","David Van Der Gulik","COL","L","9","0.43333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","1","100.00","3","0","0","100.00"
"229","Daniel Paille","BOS","L","46","2.0666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","0.2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","33.33","-","0.33","0","2","2","8","0.00","0","3","2","0.00"
"230","Kris Newbury","NYR","C","6","3.15","4","0","100.00","3","0","100.00","0","0","-","0","0","-","0.31","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","3","0","0","1","100.00","4","0","0","100.00"
"232","Anton Babchuk","CGY","D","7","3.3833333333333","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.24","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","3","0","0","1","100.00","6","0","0","100.00"
"238","Jim Slater","WPG","C","26","0.7","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","3","-","0","1","1","0.00"
"241","Aaron Rome","DAL","D","27","2.15","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","2","0","3","-","1","3","0","100.00"
"252","Braydon Coburn","PHI","D","33","13.75","11","0","100.00","11","0","100.00","9","0","100.00","0","0","-","0.76","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","7","2","3","25","70.00","8","5","4","66.67"
"262","Mark Stuart","WPG","D","42","0.73333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","6","-","0","1","0","-"
"275","Maxim Lapierre","VAN","C","48","5.3666666666667","8","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.69","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","6","1","0","14","100.00","9","1","0","100.00"
"277","Colin Fraser","L.A","C","34","4.85","7","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.74","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","2","0","11","100.00","3","2","0","100.00"
"288","Tyson Strachan","FLA","D","38","4.0833333333333","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.15","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","5","4","0","4","100.00","6","4","0","100.00"
"304","Tanner Glass","PIT","L","48","0.71666666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.44","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","2","1","0","2","100.00","2","1","0","100.00"
"307","Clayton Stoner","MIN","D","48","4.7166666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","1","12","75.00","3","0","1","75.00"
"319","Kyle Chipchura","PHX","C","46","7.3666666666667","9","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.41","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","1","1","1","13","50.00","4","1","1","80.00"
"336","Nick Johnson","PHX","R","17","0.91666666666667","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.19","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","100.00","-","1.00","0","0","0","3","-","0","0","0","-"
"347","Patrick Bordeleau","COL","L","46","1.3666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","2","100.00","3","1","0","100.00"
"349","Torrey Mitchell","MIN","C","45","3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","2","9","0.00","0","0","2","0.00"
"354","Mike Brown","EDM, TOR","R","39","3","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","7","100.00","2","2","0","100.00"
"358","Roman Polak","STL","D","48","1.2833333333333","4","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","2","1","4","66.67","3","2","1","75.00"
"359","Lennart Petrell","EDM","L","35","2","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","8","100.00","2","1","0","100.00"
"383","Brian Lee","T.B","D","22","0.63333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"392","Steve Downie","COL","R","2","2.3833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","0","0","2","100.00","2","0","0","100.00"
"393","Brendan Mikkelson","T.B","D","4","0.75","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","2","0","0","100.00"
"400","Rich Clune","NSH","L","47","4","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","0","14","100.00","4","0","0","100.00"
"404","Mark Fraser","TOR","D","45","2.15","4","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","0","6","100.00","1","2","0","100.00"
"406","Jared Boll","CBJ","R","43","2.2333333333333","5","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.43","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","1","0","100.00"
"411","Tom Wandell","DAL","C","18","1.7333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","3","-","2","4","0","100.00"
"412","Mark Fayne","N.J","D","31","4.2666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","6","3","0","14","100.00","6","3","0","100.00"
"419","Joe Vitale","PIT","C","33","1.7833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","3","100.00","3","0","0","100.00"
"431","Stephen Gionta","N.J","R","48","7.0833333333333","6","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.5","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","22","100.00","3","1","0","100.00"
"443","Ryan White","MTL","C","26","2.0833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","0","1","100.00","3","3","0","100.00"
"447","Kaspars Daugavins","BOS, OTT","L","25","1.8666666666667","5","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.43","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","33.33","-","0.33","1","0","0","5","100.00","1","1","0","100.00"
"463","Cory Emmerton","DET","C","48","3.3833333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","2","0","0","12","100.00","3","0","0","100.00"
"475","Erik Condra","OTT","R","48","1.9666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","6","100.00","3","0","0","100.00"
"476","Benn Ferriero","NYR","R","4","1.75","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","1","100.00","2","2","0","100.00"
"481","Ryan Carter","N.J","L","44","2.95","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","14","100.00","2","1","0","100.00"
"494","Ben Lovejoy","ANA, PIT","D","35","18.85","37","0","100.00","32","0","100.00","22","0","100.00","3","0","100.00","2.75","0","100.00","17","0","100.00","11","0","100.00","2","0","100.00","6","0","100.00","1","0","100.00","20","0","100.00","0","0","-","13.64","-","0.14","10","4","0","14","100.00","11","7","1","91.67"
"496","Derek Smith","CGY","D","22","0.35","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","2","0","0","100.00"
"498","Rob Klinkhammer","PHX","L","22","4.3833333333333","8","0","100.00","7","0","100.00","5","0","100.00","1","0","100.00","0.62","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","1","0","100.00","20.00","-","0.20","2","1","2","7","50.00","4","1","2","66.67"
"507","Eric Tangradi","PIT, WPG","L","41","6.85","11","0","100.00","9","0","100.00","7","0","100.00","0","0","-","0.7","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","5","1","1","11","83.33","5","1","1","83.33"
"517","Chris Terry","CAR","L","3","1.1","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.41","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","2","-","0","1","0","-"
"520","Anthony Peluso","WPG","R","5","0.96666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"534","Colton Gillies","CBJ","C","27","0.76666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"537","Brett Bellemore","CAR","D","8","0.65","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","0","100.00","1","1","0","100.00"
"541","Robert Bortuzzo","PIT","D","15","1.0666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","2","1","0","100.00"
"551","Keaton Ellerby","FLA, L.A","D","44","5","4","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","11","100.00","1","0","0","100.00"
"576","Zach Boychuk","CAR, NSH, PIT","L","13","1.7666666666667","4","0","100.00","4","0","100.00","4","0","100.00","1","0","100.00","0.24","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","25.00","-","0.25","1","0","1","1","50.00","2","0","1","66.67"
"587","Cody Goloubef","CBJ","D","11","0.98333333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","3","-","1","1","0","100.00"
"592","Luke Adam","BUF","C","4","1.5","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","2","0","0","100.00"
"596","Jared Staal","CAR","R","2","1.25","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0.12","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","1","0","1","50.00"
"607","James Wright","WPG","C","38","0.18333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"612","Mark Olver","COL","C","32","8.7","14","0","100.00","12","0","100.00","11","0","100.00","0","0","-","0.82","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","8","5","1","7","88.89","9","6","1","90.00"
"614","Matt Martin","NYI","L","48","11.25","22","0","100.00","12","0","100.00","12","0","100.00","3","0","100.00","1.5","0","100.00","12","0","100.00","7","0","100.00","1","0","100.00","5","0","100.00","0","0","-","6","0","100.00","1","0","100.00","25.00","-","0.25","4","2","3","14","57.14","6","2","3","66.67"
"619","Ben Smith","CHI","R","1","1.7","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","0","0","100.00","2","1","0","100.00"
"620","Zac Rinaldo","PHI","C","32","1.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","8","66.67","2","1","1","66.67"
"625","Dalton Prout","CBJ","D","28","1.1166666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.4","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","0","0","1","3","0.00","0","0","1","0.00"
"628","Antoine Roussel","DAL","L","39","3.2666666666667","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","2","0","5","100.00","3","3","0","100.00"
"631","Eric Wellwood","PHI","L","4","1.0666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"632","Matt Taormina","T.B","D","2","1.55","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","2","0","0","100.00"
"634","Matt Gilroy","NYR","D","15","1.4","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","1","1","50.00","2","0","1","66.67"
"638","Jordan Caron","BOS","R","17","4.8166666666667","8","0","100.00","8","0","100.00","5","0","100.00","0","0","-","0.69","0","100.00","5","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","3","100.00","4","1","1","80.00"
