"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"720","Jon Kalinski","PHI","L","10","1.15","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","1","1","0","100.00"
"726","Jay Beagle","WSH","C","7","0.33333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"44","Todd Bertuzzi","DET","R","82","2.8666666666667","4","1","80.00","4","1","80.00","4","1","80.00","0","0","-","0.13","0.07","64.74","2","1","66.67","2","1","66.67","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","2","0","0","4","100.00","2","0","0","100.00"
"105","Daniel Briere","PHI","C","75","3.3666666666667","6","3","66.67","5","3","62.50","2","2","50.00","0","0","-","0.21","0.7","22.92","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","3","57.14","0","0","-","0.00","100.00","1.000","0","2","2","6","0.00","0","2","2","0.00"
"316","Mike Cammalleri","MTL","L","65","4.35","4","2","66.67","0","2","0.00","0","1","0.00","0","0","-","0","0.12","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","3","1","75.00","0","0","-","-","100.00","1.00","1","0","2","16","33.33","1","0","2","33.33"
"24","Ray Whitney","CAR","L","80","3","3","2","60.00","3","2","60.00","1","2","33.33","0","1","0.00","0.1","0.55","15.41","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","3","1","75.00","0","1","0.00","0.00","50.00","0.500","1","3","1","8","50.00","1","4","2","33.33"
"11","Bill Guerin","PIT","R","78","1.6166666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","1","0","0","100.00"
"98","Jody Shelley","NYR, S.J","L","57","0.58333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.04","0.05","43.22","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"101","J-P Dumont","NSH","R","74","1.6","1","1","50.00","1","1","50.00","1","1","50.00","1","0","100.00","0.06","0.05","50.66","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","100.00","2.000","0","1","0","9","-","0","1","0","-"
"262","Jeff Taffe","FLA","L","21","1.9666666666667","2","2","50.00","1","2","33.33","1","1","50.00","0","0","-","0.13","0.11","55.68","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","0","4","-","0","1","0","-"
"301","Ales Hemsky","EDM","R","22","0.76666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.01","0.1","9.17","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","0","1","4","0.00","0","0","1","0.00"
"329","Kyle Wellwood","VAN","C","75","4.8833333333333","2","2","50.00","2","2","50.00","2","1","66.67","0","0","-","0.11","0.1","53.75","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","2","5","0.00","1","1","2","33.33"
"427","Eric Fehr","WSH","C","69","0.56666666666667","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"496","Danny Syvret","PHI","D","21","1.95","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.02","0.15","12.34","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","0","0","1","6","0.00","0","0","1","0.00"
"501","Alex Ovechkin","WSH","L","72","4.3333333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.06","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","1","0.00","-","0.00","0.00","5","1","2","32","71.43","6","1","2","75.00"
"524","Enver Lisin","NYR","R","57","1.3666666666667","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.08","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","1","1","0","3","100.00","1","1","0","100.00"
"539","Tyler Kennedy","PIT","C","64","1.7333333333333","4","4","50.00","2","3","40.00","2","3","40.00","0","0","-","0.05","0.17","22.95","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","3","3","50.00","0","0","-","0.00","100.00","1.000","0","2","3","1","0.00","2","2","3","40.00"
"545","Wes O'Neill","COL","D","2","1.9833333333333","1","1","50.00","1","1","50.00","1","0","100.00","1","0","100.00","0.17","0.06","72.61","1","1","50.00","1","0","100.00","1","0","100.00","0","1","0.00","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","1","0","1","-","0","1","0","-"
"615","Jared Boll","CBJ","R","68","0.25","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"687","David Schlemko","PHX","D","17","6.25","2","2","50.00","2","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","-","-","3","3","2","6","60.00","3","3","3","50.00"
"282","Deryk Engelland","PIT","D","9","4.6333333333333","4","5","44.44","3","3","50.00","3","2","60.00","1","0","100.00","0.2","0.36","35.78","3","2","60.00","1","1","50.00","1","0","100.00","2","1","66.67","0","0","-","1","2","33.33","0","0","-","33.33","100.00","1.333","2","0","2","9","50.00","3","2","3","50.00"
"90","Jarome Iginla","CGY","R","82","2.8","4","6","40.00","2","3","40.00","2","2","50.00","0","0","-","0.11","0.78","12.30","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","1","0","2","16","33.33","2","1","2","50.00"
"467","Tyson Strachan","STL","D","8","8.8","6","9","40.00","4","6","40.00","4","5","44.44","0","1","0.00","0.26","0.45","36.59","2","3","40.00","1","0","100.00","0","0","-","1","3","25.00","0","0","-","3","6","33.33","0","1","0.00","0.00","80.00","0.800","0","2","5","10","0.00","0","2","5","0.00"
"702","James van Riemsdyk","PHI","L","78","3.6166666666667","2","3","40.00","2","2","50.00","2","2","50.00","0","0","-","0.01","0.11","9.85","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","4","1","5","-","0","5","0","-"
"484","Dustin Byfuglien","CHI","D","82","8.0166666666667","7","11","38.89","5","8","38.46","4","6","40.00","1","0","100.00","0.27","0.72","27.00","3","8","27.27","1","1","50.00","1","0","100.00","2","7","22.22","0","0","-","2","3","40.00","0","0","-","25.00","100.00","1.250","0","1","3","11","0.00","0","2","3","0.00"
"194","Mikael Samuelsson","VAN","R","74","11","3","5","37.50","2","4","33.33","2","2","50.00","0","0","-","0.24","0.29","45.52","3","3","50.00","1","2","33.33","0","0","-","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","0","2","24","0.00","0","2","2","0.00"
"703","Sam Gagner","EDM","C","68","7.45","4","7","36.36","4","3","57.14","4","3","57.14","0","0","-","0.35","0.22","61.18","2","1","66.67","2","1","66.67","0","0","-","0","0","-","0","0","-","2","6","25.00","0","0","-","0.00","100.00","1.000","0","1","0","19","-","2","2","0","100.00"
"304","Carlo Colaiacovo","STL","D","67","20.766666666667","13","25","34.21","11","19","36.67","9","11","45.00","1","2","33.33","0.82","1.45","36.18","7","14","33.33","4","1","80.00","0","1","0.00","3","13","18.75","0","1","0.00","4","11","26.67","1","0","100.00","11.11","81.82","0.929","1","4","6","33","14.29","3","7","9","25.00"
"177","Jonathan Cheechoo","OTT","R","61","4.5166666666667","1","2","33.33","0","2","0.00","0","2","0.00","0","1","0.00","0","0.13","0.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","-","50.00","0.50","0","0","0","8","-","0","0","0","-"
"264","Brad Winchester","STL","L","64","3.6666666666667","2","4","33.33","2","1","66.67","2","1","66.67","0","0","-","0","0.04","10.22","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","1","1","7","0.00","0","1","1","0.00"
"265","Andy Hilbert","MIN","L","4","0.85","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.11","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","-","100.00","1.00","1","0","0","2","100.00","1","0","0","100.00"
"537","Johan Franzen","DET","R","27","2.7833333333333","1","2","33.33","1","1","50.00","0","1","0.00","0","0","-","0.03","0.03","46.88","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","1","2","5","0.00","0","1","3","0.00"
"576","Guillaume Latendresse","MIN, MTL","L","78","2.65","2","4","33.33","2","3","40.00","1","3","25.00","1","0","100.00","0.11","0.09","54.34","1","1","50.00","1","0","100.00","1","0","100.00","0","1","0.00","0","0","-","1","1","50.00","0","0","-","100.00","100.00","2.000","0","0","0","2","-","1","1","0","100.00"
"584","Brian Lee","OTT","D","23","17.15","10","20","33.33","7","17","29.17","4","12","25.00","0","1","0.00","0.37","1.26","22.48","6","10","37.50","1","4","20.00","0","0","-","5","6","45.45","0","1","0.00","4","10","28.57","0","0","-","0.00","91.67","0.917","1","1","4","17","20.00","2","2","8","20.00"
"627","Matt D'Agostini","MTL, STL","R","47","1.8","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0","0.08","0.75","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","0","6","-","0","0","0","-"
"647","Nick Foligno","OTT","L","61","2.9","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0.06","0.17","26.92","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","3","1","5","0.00","0","3","1","0.00"
"649","Mathieu Carle","MTL","D","3","2.05","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.08","0.04","67.06","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"682","Benn Ferriero","S.J","R","24","2.6","2","4","33.33","2","3","40.00","1","2","33.33","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","0","1","0","5","-","0","1","1","0.00"
"276","Lubomir Visnovsky","ANA, EDM","D","73","18.483333333333","10","21","32.26","10","18","35.71","7","14","33.33","1","0","100.00","0.5","0.94","34.57","5","5","50.00","1","2","33.33","0","0","-","4","3","57.14","0","0","-","3","16","15.79","1","0","100.00","14.29","100.00","1.143","2","4","5","32","28.57","4","5","5","44.44"
"29","Cory Stillman","FLA","L","58","3.8333333333333","4","9","30.77","3","8","27.27","3","7","30.00","0","1","0.00","0.22","0.72","23.00","2","5","28.57","1","3","25.00","0","1","0.00","1","2","33.33","0","0","-","2","4","33.33","0","0","-","0.00","85.71","0.857","2","2","1","11","66.67","2","2","1","66.67"
"242","Steve Reinprecht","FLA","C","82","12.883333333333","8","18","30.77","6","12","33.33","5","8","38.46","0","0","-","0.25","0.85","22.82","2","5","28.57","1","2","33.33","0","0","-","1","3","25.00","0","0","-","5","13","27.78","0","0","-","0.00","100.00","1.000","1","1","5","30","16.67","1","2","6","14.29"
"415","Thomas Vanek","BUF","L","71","7.2166666666667","4","9","30.77","4","9","30.77","2","6","25.00","0","1","0.00","0.12","0.73","13.75","2","5","28.57","1","3","25.00","0","0","-","1","2","33.33","0","0","-","2","4","33.33","0","1","0.00","0.00","83.33","0.833","0","1","3","15","0.00","1","1","5","16.67"
"13","Robert Lang","PHX","C","64","5.7833333333333","3","7","30.00","2","7","22.22","1","5","16.67","0","2","0.00","0.05","1.24","3.79","1","4","20.00","0","2","0.00","0","2","0.00","1","2","33.33","0","0","-","2","3","40.00","0","0","-","0.00","60.00","0.600","1","1","2","9","33.33","1","2","4","20.00"
"646","Brad Marchand","BOS","L","20","21.8","14","33","29.79","9","27","25.00","6","19","24.00","0","1","0.00","0.83","2.49","25.03","7","17","29.17","5","6","45.45","0","0","-","2","11","15.38","0","1","0.00","5","16","23.81","0","0","-","0.00","94.74","0.947","1","3","12","20","7.69","2","4","12","14.29"
"436","Corey Perry","ANA","R","82","31.95","17","41","29.31","15","34","30.61","10","26","27.78","2","3","40.00","1.36","3.12","30.28","12","23","34.29","4","13","23.53","2","1","66.67","8","10","44.44","0","1","0.00","3","17","15.00","0","1","0.00","20.00","88.46","1.085","2","0","5","58","28.57","5","2","7","41.67"
"88","Shane Doan","PHX","R","82","68.9","30","74","28.85","25","63","28.41","20","50","28.57","0","4","0.00","1.52","6.43","19.15","15","41","26.79","8","23","25.81","0","4","0.00","7","18","28.00","0","0","-","11","31","26.19","0","0","-","0.00","92.00","0.920","6","13","31","99","16.22","7","15","41","14.58"
"610","Vladimir Sobotka","BOS","L","61","8.0333333333333","4","10","28.57","4","8","33.33","3","4","42.86","0","1","0.00","0.36","0.61","36.88","3","5","37.50","1","1","50.00","0","0","-","2","4","33.33","0","1","0.00","0","5","0.00","0","0","-","0.00","75.00","0.750","1","3","3","14","25.00","2","3","3","40.00"
"717","Max Pacioretty","MTL","L","52","3.5333333333333","2","5","28.57","2","4","33.33","2","4","33.33","0","1","0.00","0.08","0.78","9.01","1","5","16.67","0","3","0.00","0","1","0.00","1","2","33.33","0","0","-","1","0","100.00","0","0","-","0.00","75.00","0.750","2","1","1","8","66.67","2","2","2","50.00"
"426","Zach Parise","N.J","L","81","45.816666666667","17","43","28.33","16","31","34.04","14","19","42.42","1","2","33.33","1.32","3.4","27.92","10","24","29.41","4","12","25.00","1","0","100.00","6","12","33.33","0","0","-","7","18","28.00","0","2","0.00","7.14","89.47","0.966","6","12","13","64","31.58","7","14","15","31.82"
"714","Patrick Kane","CHI","R","82","11.966666666667","5","13","27.78","5","11","31.25","4","9","30.77","1","0","100.00","0.41","0.67","38.23","3","3","50.00","2","1","66.67","1","0","100.00","1","2","33.33","0","0","-","2","10","16.67","0","0","-","25.00","100.00","1.250","3","2","1","36","75.00","3","3","1","75.00"
"502","Evgeni Malkin","PIT","C","67","22.35","11","29","27.50","9","21","30.00","8","15","34.78","3","1","75.00","0.8","1.49","34.74","8","13","38.10","2","5","28.57","1","1","50.00","6","8","42.86","2","0","100.00","3","16","15.79","0","0","-","37.50","93.33","1.308","7","4","3","36","70.00","9","8","5","64.29"
"583","Devin Setoguchi","S.J","R","70","7.6166666666667","3","8","27.27","2","4","33.33","1","2","33.33","0","0","-","0.09","0.29","23.35","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","2","0","0","18","100.00","2","1","1","66.67"
"645","Bryan Little","ATL","C","79","4.05","3","8","27.27","1","8","11.11","1","7","12.50","0","0","-","0.05","0.53","9.30","1","4","20.00","0","2","0.00","0","0","-","1","2","33.33","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","2","1","7","5","22.22","2","1","8","20.00"
"533","Brandon Prust","CGY, NYR","L","69","10.066666666667","4","11","26.67","3","10","23.08","1","6","14.29","0","0","-","0.32","0.65","33.08","2","4","33.33","2","1","66.67","0","0","-","0","3","0.00","0","0","-","2","7","22.22","0","0","-","0.00","100.00","1.000","1","0","1","15","50.00","1","0","2","33.33"
"743","Erik Karlsson","OTT","D","60","7.0166666666667","4","11","26.67","4","8","33.33","4","7","36.36","0","0","-","0.53","0.59","47.59","4","5","44.44","3","3","50.00","0","0","-","1","2","33.33","0","0","-","0","5","0.00","0","0","-","0.00","100.00","1.000","0","2","1","16","0.00","0","2","2","0.00"
"72","Patrik Elias","N.J","C","58","50.966666666667","17","48","26.15","14","33","29.79","13","25","34.21","1","3","25.00","1.04","3.31","23.89","10","26","27.78","3","12","20.00","1","2","33.33","7","14","33.33","0","1","0.00","6","20","23.08","0","0","-","7.69","88.00","0.957","2","9","28","72","6.67","3","12","32","8.57"
"12","Vyacheslav Kozlov","ATL","L","55","2.65","1","3","25.00","1","3","25.00","0","1","0.00","0","0","-","0.03","0.29","9.73","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","1","0","5","-","0","1","0","-"
"134","Sergei Samsonov","CAR","L","72","0.23333333333333","1","3","25.00","0","3","0.00","0","3","0.00","0","0","-","0","0.5","0.00","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","1","2","0.00","0","0","1","0.00"
"210","Daniel Sedin","VAN","L","63","16.816666666667","5","15","25.00","4","11","26.67","3","8","27.27","1","1","50.00","0.35","1.2","22.43","3","7","30.00","2","4","33.33","1","0","100.00","1","3","25.00","0","1","0.00","1","6","14.29","0","0","-","33.33","87.50","1.208","5","10","11","51","31.25","5","13","13","27.78"
"298","Tuomo Ruutu","CAR","L","54","2.05","1","3","25.00","1","3","25.00","1","1","50.00","0","0","-","0.19","0.22","45.53","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","1","2","7","33.33","1","1","2","33.33"
"381","Ole-Kristian Tollefsen","PHI","D","18","1.7666666666667","1","3","25.00","1","3","25.00","0","2","0.00","0","0","-","0.04","0.27","11.72","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","2","1","2","0.00","0","2","2","0.00"
"402","Nate Guenin","PIT","D","2","1.3833333333333","1","3","25.00","1","2","33.33","1","2","33.33","0","0","-","0.04","0.1","30.10","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","1","1","0","1","100.00","1","1","0","100.00"
"603","Adam McQuaid","BOS","D","19","7.05","3","9","25.00","3","8","27.27","2","3","40.00","1","0","100.00","0.21","0.86","19.74","2","5","28.57","1","2","33.33","1","0","100.00","1","3","25.00","0","0","-","1","4","20.00","0","0","-","50.00","100.00","1.500","0","0","1","12","0.00","1","0","1","50.00"
"608","Teemu Laakso","NSH","D","7","3.7666666666667","1","3","25.00","1","3","25.00","1","3","25.00","0","0","-","0.08","0.4","17.40","1","3","25.00","0","2","0.00","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","1","3","0.00","0","2","1","0.00"
"653","Arturs Kulda","ATL","D","4","5.8333333333333","2","6","25.00","2","1","66.67","1","1","50.00","1","0","100.00","0.18","0.07","73.30","2","3","40.00","1","0","100.00","1","0","100.00","1","3","25.00","0","0","-","0","2","0.00","0","0","-","100.00","100.00","2.000","0","1","3","9","0.00","0","2","3","0.00"
"658","Chris Stewart","COL","R","77","4.0333333333333","2","6","25.00","1","5","16.67","1","2","33.33","0","0","-","0.04","0.47","8.58","1","3","25.00","0","1","0.00","0","0","-","1","2","33.33","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","0","7","-","2","0","1","66.67"
"671","Phil Kessel","TOR","R","70","3.05","1","3","25.00","1","2","33.33","0","1","0.00","0","0","-","0.02","0.13","12.40","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","1","3","13","0.00","0","1","3","0.00"
"765","Nate Prosser","MIN","D","3","3.3333333333333","1","3","25.00","0","2","0.00","0","1","0.00","0","0","-","0","0.22","0.00","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","0","1","2","0.00","0","0","1","0.00"
"431","Marc-Antoine Pouliot","EDM","C","35","36.366666666667","15","46","24.59","11","38","22.45","8","28","22.22","0","6","0.00","0.67","3.85","14.91","7","31","18.42","1","12","7.69","0","2","0.00","6","19","24.00","0","3","0.00","5","15","25.00","0","1","0.00","0.00","78.57","0.786","1","3","14","48","6.67","1","6","19","5.00"
"259","Brian Sutherby","DAL","C","46","15.45","6","19","24.00","6","13","31.58","4","11","26.67","0","2","0.00","0.35","1.39","20.30","3","10","23.08","1","5","16.67","0","1","0.00","2","5","28.57","0","1","0.00","3","9","25.00","0","0","-","0.00","81.82","0.818","1","5","5","22","16.67","1","8","6","14.29"
"711","David Perron","STL","L","82","40.55","17","54","23.94","14","42","25.00","14","34","29.17","3","4","42.86","0.92","3.65","20.15","8","29","21.62","4","7","36.36","1","2","33.33","4","22","15.38","1","2","33.33","6","23","20.69","1","0","100.00","21.43","88.24","1.097","1","9","10","74","9.09","2","15","13","13.33"
"250","Scott Hartnell","PHI","L","81","29.216666666667","11","35","23.91","10","24","29.41","8","16","33.33","0","4","0.00","0.56","2.61","17.69","5","20","20.00","2","7","22.22","0","3","0.00","3","13","18.75","0","1","0.00","5","14","26.32","0","0","-","0.00","75.00","0.750","0","10","8","47","0.00","0","11","10","0.00"
"409","Chris Kunitz","PIT","L","50","11.983333333333","5","16","23.81","4","12","25.00","4","9","30.77","1","1","50.00","0.3","1.03","22.40","2","8","20.00","2","5","28.57","1","0","100.00","0","3","0.00","0","1","0.00","3","6","33.33","0","0","-","25.00","88.89","1.139","1","1","8","24","11.11","1","1","9","10.00"
"602","Justin Abdelkader","DET","L","50","13.35","5","16","23.81","4","10","28.57","4","5","44.44","1","0","100.00","0.37","0.74","33.38","4","6","40.00","2","2","50.00","1","0","100.00","2","4","33.33","0","0","-","1","9","10.00","0","0","-","25.00","100.00","1.250","0","2","2","24","0.00","0","2","2","0.00"
"655","Ryan White","MTL","C","16","19.7","10","32","23.81","6","18","25.00","6","10","37.50","0","1","0.00","0.32","1.23","20.68","4","8","33.33","1","3","25.00","0","1","0.00","3","5","37.50","0","0","-","4","22","15.38","0","0","-","0.00","90.00","0.900","0","2","4","27","0.00","2","2","6","25.00"
"135","Joe Thornton","S.J","C","79","77.233333333333","29","94","23.58","26","76","25.49","17","51","25.00","3","6","33.33","2.28","6.27","26.67","20","45","30.77","11","16","40.74","2","1","66.67","9","29","23.68","1","3","25.00","8","43","15.69","0","2","0.00","17.65","88.24","1.059","7","14","46","116","13.21","10","17","54","15.63"
"216","Martin Havlat","MIN","R","73","15.133333333333","4","13","23.53","2","11","15.38","2","8","20.00","0","1","0.00","0.04","0.89","4.43","0","6","0.00","0","1","0.00","0","1","0.00","0","5","0.00","0","0","-","2","7","22.22","0","0","-","0.00","87.50","0.875","2","5","2","43","50.00","3","7","2","60.00"
"49","Vinny Prospal","NYR","L","75","51.55","17","56","23.29","15","47","24.19","11","38","22.45","1","4","20.00","0.99","4.63","17.62","12","27","30.77","2","14","12.50","0","2","0.00","10","13","43.48","1","1","50.00","5","28","15.15","0","1","0.00","9.09","89.47","0.986","2","11","20","62","9.09","6","14","27","18.18"
